resistance,node,metric,max_level,avg_level
0.25,11,10000.0,2.92,0.5837539999999998
0.25,23,10000.0,2.9,0.595314
0.25,70,10000.0,2.88,0.586374
0.25,122,10000.0,2.94,0.6058700000000001
0.25,138,10000.0,2.8,0.5561860000000002
0.25,146,10000.0,2.86,0.6248600000000001
0.25,425,10000.0,3.06,0.668058
0.25,437,10000.0,3.14,0.6878699999999999
0.25,552,10000.0,2.96,0.585648
0.25,599,10000.0,2.82,0.5408160000000001
0.25,657,10000.0,3.06,0.6765160000000001
0.25,826,10000.0,3.08,0.6491899999999999
0.25,887,10000.0,2.84,0.5975320000000002
0.25,955,10000.0,3.06,0.608376
0.25,967,10000.0,2.88,0.5729600000000001
0.25,1269,10000.0,3.0,0.6098420000000001
0.25,1291,10000.0,2.98,0.6082319999999999
0.25,1362,10000.0,2.86,0.577264
0.25,1420,10000.0,2.92,0.607792
0.25,1670,10000.0,2.98,0.6132899999999997
0.25,1730,10000.0,2.98,0.6406139999999998
0.25,1772,10000.0,2.84,0.551214
0.25,1800,10000.0,2.84,0.5803619999999999
0.25,1864,10000.0,2.9,0.591808
0.25,1873,10000.0,2.88,0.5726939999999998
0.25,2315,10000.0,2.98,0.6359039999999999
0.25,2412,10000.0,3.12,0.7062700000000003
0.25,2467,10000.0,2.84,0.6006520000000001
0.25,2700,10000.0,2.88,0.5775539999999999
0.25,2709,10000.0,2.9,0.5905060000000002
0.25,2788,10000.0,2.96,0.6080480000000001
0.25,3027,10000.0,2.92,0.600748
0.25,3038,10000.0,3.04,0.64426
0.25,3376,10000.0,3.14,0.6747680000000001
0.25,3381,10000.0,3.08,0.6591999999999999
0.25,3513,10000.0,2.8,0.5455439999999999
0.25,3523,10000.0,2.88,0.5620919999999999
0.25,3961,10000.0,2.82,0.5496519999999999
0.25,3968,10000.0,3.02,0.629664
0.25,3974,10000.0,3.04,0.5972999999999999
0.25,4019,10000.0,3.0,0.6865760000000001
0.25,4164,10000.0,2.98,0.613298
0.25,4417,10000.0,3.02,0.5807379999999999
0.25,4451,10000.0,3.04,0.640354
0.25,4467,10000.0,3.0,0.653586
0.25,4874,10000.0,2.84,0.535934
0.25,4953,10000.0,2.98,0.6053199999999999
0.25,4994,10000.0,3.14,0.6771019999999999
