resistance,node,metric,max_level,avg_level
0.25,8097,293.5,1.0,-0.828234
0.25,8098,292.36,1.0,-0.8278320000000001
0.25,8380,295.7,1.0,-0.8157460000000002
0.25,8524,282.26,1.0,-0.8256420000000001
0.25,8760,292.02,1.0,-0.8268819999999999
0.25,8947,286.64,1.0,-0.8290159999999998
0.25,8960,294.88,1.0,-0.8198159999999999
0.25,9054,282.54,1.0,-0.8317380000000001
0.25,9533,288.48,1.0,-0.8287800000000002
0.25,9612,288.98,1.0,-0.8221059999999997
0.25,9753,290.9,1.0,-0.8233220000000001
0.25,9830,280.58,1.0,-0.83245
0.25,9844,291.9,1.0,-0.821658
0.25,9950,294.68,1.0,-0.8265359999999999
0.5,33,282.88,1.0,-0.824696
0.5,36,299.22,1.0,-0.81521
0.5,220,279.84,1.0,-0.8318200000000003
0.5,613,294.1,1.0,-0.8232140000000004
0.5,625,288.26,1.0,-0.821698
0.5,714,278.8,1.0,-0.8261439999999999
0.5,753,291.9,1.0,-0.8257099999999998
0.5,895,291.84,1.0,-0.8221280000000002
0.5,987,287.4,1.0,-0.8213079999999999
0.5,1003,276.7,1.0,-0.8372060000000003
0.5,1072,287.54,1.0,-0.8286339999999996
0.5,1162,282.98,1.0,-0.8280140000000001
0.5,1198,285.44,1.0,-0.8253520000000001
0.5,1214,298.12,1.0,-0.8260639999999998
0.5,1779,297.58,1.0,-0.8156259999999999
0.5,1813,292.72,1.0,-0.8259920000000004
0.5,1908,292.94,1.0,-0.8229140000000003
0.5,2108,291.62,1.0,-0.822954
0.5,2120,286.12,1.0,-0.827288
0.5,2162,291.76,1.0,-0.8227560000000002
0.5,2208,289.36,1.0,-0.8245239999999999
0.5,2211,295.46,1.0,-0.8226619999999998
0.5,2310,305.6,1.0,-0.8104560000000002
0.5,2458,284.04,1.0,-0.8280920000000005
0.5,2489,300.18,1.0,-0.8249179999999998
0.5,2505,291.92,1.0,-0.8222559999999999
0.5,2547,294.32,1.0,-0.825792
0.5,2567,295.32,1.0,-0.82138
0.5,2740,289.08,1.0,-0.8234279999999998
0.5,2760,298.88,1.0,-0.8129120000000003
0.5,2762,293.62,1.0,-0.8231059999999999
0.5,2834,278.3,1.0,-0.8322059999999999
0.5,3025,296.46,1.0,-0.8220780000000001
0.5,3066,296.68,1.0,-0.8246000000000001
0.5,3105,292.86,1.0,-0.8225739999999999
0.5,3115,286.7,1.0,-0.8278260000000001
0.5,3190,288.0,1.0,-0.8224799999999998
0.5,3256,287.46,1.0,-0.821702
0.5,3266,285.92,1.0,-0.829224
0.5,3395,292.62,1.0,-0.821666
0.5,3409,287.5,1.0,-0.8292419999999998
0.5,3433,277.0,1.0,-0.8338800000000001
0.5,3508,283.88,1.0,-0.825448
0.5,3726,285.24,1.0,-0.8316239999999999
0.5,3746,276.78,1.0,-0.8375099999999999
0.5,3936,304.28,1.0,-0.8179119999999998
0.5,3991,287.68,1.0,-0.8271479999999998
0.5,4018,286.38,1.0,-0.8203539999999999
0.5,4029,295.82,1.0,-0.8179059999999998
0.5,4071,295.08,1.0,-0.8190679999999999
0.5,4122,288.28,1.0,-0.829116
0.5,4204,275.28,1.0,-0.8402720000000001
0.5,4339,292.44,1.0,-0.8231599999999999
0.5,4459,288.86,1.0,-0.8245820000000001
0.5,4492,281.08,1.0,-0.8307800000000001
0.5,4515,285.3,1.0,-0.8301020000000001
0.5,4554,299.38,1.0,-0.8101100000000002
0.5,4925,284.8,1.0,-0.8295960000000002
0.5,5126,281.28,1.0,-0.833116
0.5,5315,283.5,1.0,-0.8276859999999999
0.5,5321,285.9,1.0,-0.825466
0.5,5347,287.5,1.0,-0.8167339999999998
0.5,5441,293.88,1.0,-0.8162519999999998
0.5,5789,290.3,1.0,-0.819602
0.5,5861,293.6,1.0,-0.8238800000000002
0.5,5980,296.7,1.0,-0.822054
0.5,6016,297.8,1.0,-0.8201519999999998
0.5,6020,298.58,1.0,-0.8237059999999999
0.5,6182,297.96,1.0,-0.8305399999999997
0.5,6316,289.62,1.0,-0.8239019999999999
0.5,6373,296.22,1.0,-0.8156620000000001
0.5,6439,289.88,1.0,-0.8244119999999999
0.5,6486,285.84,1.0,-0.83146
0.5,6604,292.88,1.0,-0.8187480000000003
0.5,6675,289.08,1.0,-0.8229120000000002
0.5,6992,293.64,1.0,-0.820072
0.5,7089,274.8,1.0,-0.8335919999999998
0.5,7199,291.58,1.0,-0.825646
0.5,7297,296.86,1.0,-0.8121179999999998
0.5,7360,287.3,1.0,-0.8322739999999998
0.5,7497,285.1,1.0,-0.8252939999999999
0.5,7517,284.38,1.0,-0.8243419999999998
0.5,7707,292.64,1.0,-0.8253360000000001
0.5,7808,286.16,1.0,-0.8287280000000001
0.5,7822,274.08,1.0,-0.8363720000000001
0.5,7914,305.54,1.0,-0.8168979999999998
0.5,8097,293.5,1.0,-0.828234
0.5,8098,292.36,1.0,-0.8278320000000001
0.5,8380,295.7,1.0,-0.8157460000000002
0.5,8524,282.26,1.0,-0.8256420000000001
0.5,8760,292.02,1.0,-0.8268819999999999
0.5,8947,286.64,1.0,-0.8290159999999998
0.5,8960,294.88,1.0,-0.8198159999999999
0.5,9054,282.54,1.0,-0.8317380000000001
0.5,9533,288.48,1.0,-0.8287800000000002
0.5,9612,288.98,1.0,-0.8221059999999997
0.5,9753,290.9,1.0,-0.8233220000000001
0.5,9830,280.58,1.0,-0.83245
0.5,9844,291.9,1.0,-0.821658
0.5,9950,294.68,1.0,-0.8265359999999999
0.75,33,282.88,1.0,-0.824696
0.75,36,299.22,1.0,-0.81521
0.75,220,279.84,1.0,-0.8318200000000003
0.75,613,294.1,1.0,-0.8232140000000004
0.75,625,288.26,1.0,-0.821698
0.75,714,278.8,1.0,-0.8261439999999999
0.75,753,291.9,1.0,-0.8257099999999998
0.75,895,291.84,1.0,-0.8221280000000002
0.75,987,287.4,1.0,-0.8213079999999999
0.75,1003,276.7,1.0,-0.8372060000000003
0.75,1072,287.54,1.0,-0.8286339999999996
0.75,1162,282.98,1.0,-0.8280140000000001
0.75,1198,285.44,1.0,-0.8253520000000001
0.75,1214,298.12,1.0,-0.8260639999999998
0.75,1779,297.58,1.0,-0.8156259999999999
0.75,1813,292.72,1.0,-0.8259920000000004
0.75,1908,292.94,1.0,-0.8229140000000003
0.75,2108,291.62,1.0,-0.822954
0.75,2120,286.12,1.0,-0.827288
0.75,2162,291.76,1.0,-0.8227560000000002
0.75,2208,289.36,1.0,-0.8245239999999999
0.75,2211,295.46,1.0,-0.8226619999999998
0.75,2310,305.6,1.0,-0.8104560000000002
0.75,2458,284.04,1.0,-0.8280920000000005
0.75,2489,300.18,1.0,-0.8249179999999998
0.75,2505,291.92,1.0,-0.8222559999999999
0.75,2547,294.32,1.0,-0.825792
0.75,2567,295.32,1.0,-0.82138
0.75,2740,289.08,1.0,-0.8234279999999998
0.75,2760,298.88,1.0,-0.8129120000000003
0.75,2762,293.62,1.0,-0.8231059999999999
0.75,2834,278.3,1.0,-0.8322059999999999
0.75,3025,296.46,1.0,-0.8220780000000001
0.75,3066,296.68,1.0,-0.8246000000000001
0.75,3105,292.86,1.0,-0.8225739999999999
0.75,3115,286.7,1.0,-0.8278260000000001
0.75,3190,288.0,1.0,-0.8224799999999998
0.75,3256,287.46,1.0,-0.821702
0.75,3266,285.92,1.0,-0.829224
0.75,3395,292.62,1.0,-0.821666
0.75,3409,287.5,1.0,-0.8292419999999998
0.75,3433,277.0,1.0,-0.8338800000000001
0.75,3508,283.88,1.0,-0.825448
0.75,3726,285.24,1.0,-0.8316239999999999
0.75,3746,276.78,1.0,-0.8375099999999999
0.75,3936,304.28,1.0,-0.8179119999999998
0.75,3991,287.68,1.0,-0.8271479999999998
0.75,4018,286.38,1.0,-0.8203539999999999
0.75,4029,295.82,1.0,-0.8179059999999998
0.75,4071,295.08,1.0,-0.8190679999999999
0.75,4122,288.28,1.0,-0.829116
0.75,4204,275.28,1.0,-0.8402720000000001
0.75,4339,292.44,1.0,-0.8231599999999999
0.75,4459,288.86,1.0,-0.8245820000000001
0.75,4492,281.08,1.0,-0.8307800000000001
0.75,4515,285.3,1.0,-0.8301020000000001
0.75,4554,299.38,1.0,-0.8101100000000002
0.75,4925,284.8,1.0,-0.8295960000000002
0.75,5126,281.28,1.0,-0.833116
0.75,5315,283.5,1.0,-0.8276859999999999
0.75,5321,285.9,1.0,-0.825466
0.75,5347,287.5,1.0,-0.8167339999999998
0.75,5441,293.88,1.0,-0.8162519999999998
0.75,5789,290.3,1.0,-0.819602
0.75,5861,293.6,1.0,-0.8238800000000002
0.75,5980,296.7,1.0,-0.822054
0.75,6016,297.8,1.0,-0.8201519999999998
0.75,6020,298.58,1.0,-0.8237059999999999
0.75,6182,297.96,1.0,-0.8305399999999997
0.75,6316,289.62,1.0,-0.8239019999999999
0.75,6373,296.22,1.0,-0.8156620000000001
0.75,6439,289.88,1.0,-0.8244119999999999
0.75,6486,285.84,1.0,-0.83146
0.75,6604,292.88,1.0,-0.8187480000000003
0.75,6675,289.08,1.0,-0.8229120000000002
0.75,6992,293.64,1.0,-0.820072
0.75,7089,274.8,1.0,-0.8335919999999998
0.75,7199,291.58,1.0,-0.825646
0.75,7297,296.86,1.0,-0.8121179999999998
0.75,7360,287.3,1.0,-0.8322739999999998
0.75,7497,285.1,1.0,-0.8252939999999999
0.75,7517,284.38,1.0,-0.8243419999999998
0.75,7707,292.64,1.0,-0.8253360000000001
0.75,7808,286.16,1.0,-0.8287280000000001
0.75,7822,274.08,1.0,-0.8363720000000001
0.75,7914,305.54,1.0,-0.8168979999999998
0.75,8097,293.5,1.0,-0.828234
0.75,8098,292.36,1.0,-0.8278320000000001
0.75,8380,295.7,1.0,-0.8157460000000002
0.75,8524,282.26,1.0,-0.8256420000000001
0.75,8760,292.02,1.0,-0.8268819999999999
0.75,8947,286.64,1.0,-0.8290159999999998
0.75,8960,294.88,1.0,-0.8198159999999999
0.75,9054,282.54,1.0,-0.8317380000000001
0.75,9533,288.48,1.0,-0.8287800000000002
0.75,9612,288.98,1.0,-0.8221059999999997
0.75,9753,290.9,1.0,-0.8233220000000001
0.75,9830,280.58,1.0,-0.83245
0.75,9844,291.9,1.0,-0.821658
0.75,9950,294.68,1.0,-0.8265359999999999
1.0,33,282.88,1.0,-0.824696
1.0,36,299.22,1.0,-0.81521
1.0,220,279.84,1.0,-0.8318200000000003
1.0,613,294.1,1.0,-0.8232140000000004
1.0,625,288.26,1.0,-0.821698
1.0,714,278.8,1.0,-0.8261439999999999
1.0,753,291.9,1.0,-0.8257099999999998
1.0,895,291.84,1.0,-0.8221280000000002
1.0,987,287.4,1.0,-0.8213079999999999
1.0,1003,276.7,1.0,-0.8372060000000003
1.0,1072,287.54,1.0,-0.8286339999999996
1.0,1162,282.98,1.0,-0.8280140000000001
1.0,1198,285.44,1.0,-0.8253520000000001
1.0,1214,298.12,1.0,-0.8260639999999998
1.0,1779,297.58,1.0,-0.8156259999999999
1.0,1813,292.72,1.0,-0.8259920000000004
1.0,1908,292.94,1.0,-0.8229140000000003
1.0,2108,291.62,1.0,-0.822954
1.0,2120,286.12,1.0,-0.827288
1.0,2162,291.76,1.0,-0.8227560000000002
1.0,2208,289.36,1.0,-0.8245239999999999
1.0,2211,295.46,1.0,-0.8226619999999998
1.0,2310,305.6,1.0,-0.8104560000000002
1.0,2458,284.04,1.0,-0.8280920000000005
1.0,2489,300.18,1.0,-0.8249179999999998
1.0,2505,291.92,1.0,-0.8222559999999999
1.0,2547,294.32,1.0,-0.825792
1.0,2567,295.32,1.0,-0.82138
1.0,2740,289.08,1.0,-0.8234279999999998
1.0,2760,298.88,1.0,-0.8129120000000003
1.0,2762,293.62,1.0,-0.8231059999999999
1.0,2834,278.3,1.0,-0.8322059999999999
1.0,3025,296.46,1.0,-0.8220780000000001
1.0,3066,296.68,1.0,-0.8246000000000001
1.0,3105,292.86,1.0,-0.8225739999999999
1.0,3115,286.7,1.0,-0.8278260000000001
1.0,3190,288.0,1.0,-0.8224799999999998
1.0,3256,287.46,1.0,-0.821702
1.0,3266,285.92,1.0,-0.829224
1.0,3395,292.62,1.0,-0.821666
1.0,3409,287.5,1.0,-0.8292419999999998
1.0,3433,277.0,1.0,-0.8338800000000001
1.0,3508,283.88,1.0,-0.825448
1.0,3726,285.24,1.0,-0.8316239999999999
1.0,3746,276.78,1.0,-0.8375099999999999
1.0,3936,304.28,1.0,-0.8179119999999998
1.0,3991,287.68,1.0,-0.8271479999999998
1.0,4018,286.38,1.0,-0.8203539999999999
1.0,4029,295.82,1.0,-0.8179059999999998
1.0,4071,295.08,1.0,-0.8190679999999999
1.0,4122,288.28,1.0,-0.829116
1.0,4204,275.28,1.0,-0.8402720000000001
1.0,4339,292.44,1.0,-0.8231599999999999
1.0,4459,288.86,1.0,-0.8245820000000001
1.0,4492,281.08,1.0,-0.8307800000000001
1.0,4515,285.3,1.0,-0.8301020000000001
1.0,4554,299.38,1.0,-0.8101100000000002
1.0,4925,284.8,1.0,-0.8295960000000002
1.0,5126,281.28,1.0,-0.833116
1.0,5315,283.5,1.0,-0.8276859999999999
1.0,5321,285.9,1.0,-0.825466
1.0,5347,287.5,1.0,-0.8167339999999998
1.0,5441,293.88,1.0,-0.8162519999999998
1.0,5789,290.3,1.0,-0.819602
1.0,5861,293.6,1.0,-0.8238800000000002
1.0,5980,296.7,1.0,-0.822054
1.0,6016,297.8,1.0,-0.8201519999999998
1.0,6020,298.58,1.0,-0.8237059999999999
1.0,6182,297.96,1.0,-0.8305399999999997
1.0,6316,289.62,1.0,-0.8239019999999999
1.0,6373,296.22,1.0,-0.8156620000000001
1.0,6439,289.88,1.0,-0.8244119999999999
1.0,6486,285.84,1.0,-0.83146
1.0,6604,292.88,1.0,-0.8187480000000003
1.0,6675,289.08,1.0,-0.8229120000000002
1.0,6992,293.64,1.0,-0.820072
1.0,7089,274.8,1.0,-0.8335919999999998
1.0,7199,291.58,1.0,-0.825646
1.0,7297,296.86,1.0,-0.8121179999999998
1.0,7360,287.3,1.0,-0.8322739999999998
1.0,7497,285.1,1.0,-0.8252939999999999
1.0,7517,284.38,1.0,-0.8243419999999998
1.0,7707,292.64,1.0,-0.8253360000000001
1.0,7808,286.16,1.0,-0.8287280000000001
1.0,7822,274.08,1.0,-0.8363720000000001
1.0,7914,305.54,1.0,-0.8168979999999998
1.0,8097,293.5,1.0,-0.828234
1.0,8098,292.36,1.0,-0.8278320000000001
1.0,8380,295.7,1.0,-0.8157460000000002
1.0,8524,282.26,1.0,-0.8256420000000001
1.0,8760,292.02,1.0,-0.8268819999999999
1.0,8947,286.64,1.0,-0.8290159999999998
1.0,8960,294.88,1.0,-0.8198159999999999
1.0,9054,282.54,1.0,-0.8317380000000001
1.0,9533,288.48,1.0,-0.8287800000000002
1.0,9612,288.98,1.0,-0.8221059999999997
1.0,9753,290.9,1.0,-0.8233220000000001
1.0,9830,280.58,1.0,-0.83245
1.0,9844,291.9,1.0,-0.821658
1.0,9950,294.68,1.0,-0.8265359999999999
