,realization,node,resistance,metric,max_level,avg_level
166,0,8396,0.75,7635,1,0.2365
167,0,8396,1.0,7635,1,0.2365
168,0,6291,0.25,10000,4,1.014
169,0,6291,0.5,4526,1,0.544
170,0,6291,0.75,4526,1,0.544
171,0,6291,1.0,4526,1,0.544
172,0,2709,0.25,10000,3,0.6516
173,0,2709,0.5,5664,1,0.4336
174,0,2709,0.75,5664,1,0.4336
175,0,2709,1.0,5664,1,0.4336
176,0,8270,0.25,10000,3,0.8533
177,0,8270,0.5,4983,1,0.5017
178,0,8270,0.75,4983,1,0.5017
179,0,8270,1.0,4983,1,0.5017
180,0,425,0.25,10000,3,0.5775
181,0,425,0.5,5960,1,0.404
182,0,425,0.75,5960,1,0.404
183,0,425,1.0,5960,1,0.404
184,0,8981,0.25,10000,2,0.3356
185,0,8981,0.5,7151,1,0.2849
186,0,8981,0.75,7151,1,0.2849
187,0,8981,1.0,7151,1,0.2849
188,0,4953,0.25,10000,3,0.4952
189,0,4953,0.5,6479,1,0.3521
190,0,4953,0.75,6479,1,0.3521
191,0,4953,1.0,6479,1,0.3521
192,0,3038,0.25,10000,4,1.0277
193,0,3038,0.5,4500,1,0.548
194,0,3038,0.75,4500,1,0.548
195,0,3038,1.0,4500,1,0.548
196,0,6668,0.25,10000,4,0.9589
197,0,6668,0.5,4694,1,0.5302
198,0,6668,0.75,4694,1,0.5302
199,0,6668,1.0,4694,1,0.5302
200,0,1291,0.25,10000,5,1.5759
201,0,1291,0.5,3451,1,0.6107
202,0,1291,0.75,3451,1,0.6107
203,0,1291,1.0,3451,1,0.6107
204,0,3961,0.25,10000,3,0.487
205,0,3961,0.5,6479,1,0.3521
206,0,3961,0.75,6479,1,0.3521
207,0,3961,1.0,6479,1,0.3521
208,0,5655,0.25,10000,4,0.9994
209,0,5655,0.5,4597,1,0.5399
210,0,5655,0.75,4597,1,0.5399
211,0,5655,1.0,4597,1,0.5399
212,0,4019,0.25,10000,3,0.4146
213,0,4019,0.5,6735,1,0.3265
214,0,4019,0.75,6735,1,0.3265
215,0,4019,1.0,6735,1,0.3265
216,0,8241,0.25,10000,4,0.9786
217,0,8241,0.5,4631,1,0.5363
218,0,8241,0.75,4631,1,0.5363
219,0,8241,1.0,4631,1,0.5363
220,0,5003,0.25,10000,3,0.4007
221,0,5003,0.5,6893,1,0.3107
222,0,5003,0.75,6893,1,0.3107
223,0,5003,1.0,6893,1,0.3107
224,0,1800,0.25,10000,4,0.9784
225,0,1800,0.5,4600,1,0.5368
226,0,1800,0.75,4600,1,0.5368
227,0,1800,1.0,4600,1,0.5368
228,0,8102,0.25,10000,2,0.2514
229,0,8102,0.5,7775,1,0.2225
230,0,8102,0.75,7775,1,0.2225
231,0,8102,1.0,7775,1,0.2225
232,0,552,0.25,10000,4,1.066
233,0,552,0.5,4411,1,0.5533
234,0,552,0.75,4411,1,0.5533
235,0,552,1.0,4411,1,0.5533
236,0,3974,0.25,10000,4,1.0608
237,0,3974,0.5,4405,1,0.5565
238,0,3974,0.75,4405,1,0.5565
239,0,3974,1.0,4405,1,0.5565
240,0,9002,0.25,10000,3,0.8228
241,0,9002,0.5,5061,1,0.4939
242,0,9002,0.75,5061,1,0.4939
243,0,9002,1.0,5061,1,0.4939
244,0,2467,0.25,10000,3,0.8016
245,0,2467,0.5,5144,1,0.4856
246,0,2467,0.75,5144,1,0.4856
247,0,2467,1.0,5144,1,0.4856
248,0,6483,0.25,10000,1,0.0685
249,0,6483,0.5,9315,1,0.0685
250,0,6483,0.75,9315,1,0.0685
251,0,6483,1.0,9315,1,0.0685
252,0,9033,0.25,10000,2,0.2021
253,0,9033,0.5,8134,1,0.1866
254,0,9033,0.75,8134,1,0.1866
255,0,9033,1.0,8134,1,0.1866
256,0,4874,0.25,10000,3,0.8019
257,0,4874,0.5,5194,1,0.4806
258,0,4874,0.75,5194,1,0.4806
259,0,4874,1.0,5194,1,0.4806
260,0,1670,0.25,10000,4,1.2557
261,0,1670,0.5,4034,1,0.5836
262,0,1670,0.75,4034,1,0.5836
263,0,1670,1.0,4034,1,0.5836
264,0,6720,0.25,10000,3,0.7242
265,0,6720,0.5,5373,1,0.4627
266,0,6720,0.75,5373,1,0.4627
267,0,6720,1.0,5373,1,0.4627
268,0,3513,0.25,10000,3,0.4111
269,0,3513,0.5,6889,1,0.3111
270,0,3513,0.75,6889,1,0.3111
271,0,3513,1.0,6889,1,0.3111
272,0,7036,0.25,10000,3,0.5183
273,0,7036,0.5,6242,1,0.3758
274,0,7036,0.75,6242,1,0.3758
275,0,7036,1.0,6242,1,0.3758
276,0,9702,0.25,10000,3,0.7213
277,0,9702,0.5,5411,1,0.4589
278,0,9702,0.75,5411,1,0.4589
279,0,9702,1.0,5411,1,0.4589
280,0,9296,0.25,10000,1,0.0657
281,0,9296,0.5,9343,1,0.0657
282,0,9296,0.75,9343,1,0.0657
283,0,9296,1.0,9343,1,0.0657
284,0,5036,0.25,10000,3,0.6445
285,0,5036,0.5,5769,1,0.4231
286,0,5036,0.75,5769,1,0.4231
287,0,5036,1.0,5769,1,0.4231
288,0,3376,0.25,10000,3,0.5971
289,0,3376,0.5,6004,1,0.3996
290,0,3376,0.75,6004,1,0.3996
291,0,3376,1.0,6004,1,0.3996
292,0,2315,0.25,10000,2,0.2196
293,0,2315,0.5,7963,1,0.2037
294,0,2315,0.75,7963,1,0.2037
295,0,2315,1.0,7963,1,0.2037
296,0,5711,0.25,10000,4,1.1727
297,0,5711,0.5,4151,1,0.5757
298,0,5711,0.75,4151,1,0.5757
299,0,5711,1.0,4151,1,0.5757
300,0,7343,0.25,10000,3,0.5872
301,0,7343,0.5,5967,1,0.4033
302,0,7343,0.75,5967,1,0.4033
303,0,7343,1.0,5967,1,0.4033
304,0,1730,0.25,10000,1,0.0583
305,0,1730,0.5,9417,1,0.0583
306,0,1730,0.75,9417,1,0.0583
307,0,1730,1.0,9417,1,0.0583
308,0,8217,0.25,10000,4,1.1922
309,0,8217,0.5,4147,1,0.5759
310,0,8217,0.75,4147,1,0.5759
311,0,8217,1.0,4147,1,0.5759
312,0,4451,0.25,10000,3,0.5176
313,0,4451,0.5,6216,1,0.3784
314,0,4451,0.75,6216,1,0.3784
315,0,4451,1.0,6216,1,0.3784
316,0,8073,0.25,10000,3,0.4884
317,0,8073,0.5,6507,1,0.3493
318,0,8073,0.75,6507,1,0.3493
319,0,8073,1.0,6507,1,0.3493
320,0,1864,0.25,10000,2,0.1597
321,0,1864,0.5,8495,1,0.1505
322,0,1864,0.75,8495,1,0.1505
323,0,1864,1.0,8495,1,0.1505
324,0,967,0.25,10000,3,0.5429
325,0,967,0.5,6065,1,0.3935
326,0,967,0.75,6065,1,0.3935
327,0,967,1.0,6065,1,0.3935
328,0,8582,0.25,10000,3,0.6362
329,0,8582,0.5,5867,1,0.4133
330,0,8582,0.75,5867,1,0.4133
331,0,8582,1.0,5867,1,0.4133
332,0,2412,0.25,10000,4,0.8716
333,0,2412,0.5,4934,1,0.5066
334,0,2412,0.75,4934,1,0.5066
335,0,2412,1.0,4934,1,0.5066
336,0,9876,0.25,10000,3,0.5265
337,0,9876,0.5,6336,1,0.3664
338,0,9876,0.75,6336,1,0.3664
339,0,9876,1.0,6336,1,0.3664
340,0,5137,0.25,10000,4,1.4496
341,0,5137,0.5,3658,1,0.6046
342,0,5137,0.75,3658,1,0.6046
343,0,5137,1.0,3658,1,0.6046
344,0,955,0.25,10000,2,0.173
345,0,955,0.5,8357,1,0.1643
346,0,955,0.75,8357,1,0.1643
347,0,955,1.0,8357,1,0.1643
348,0,5168,0.25,10000,3,0.6372
349,0,5168,0.5,5781,1,0.4219
350,0,5168,0.75,5781,1,0.4219
351,0,5168,1.0,5781,1,0.4219
352,0,23,0.25,10000,2,0.0963
353,0,23,0.5,9045,2,0.1527
354,0,23,0.75,9044,1,0.0956
355,0,23,1.0,9044,1,0.0956
356,0,9288,0.25,10000,3,0.82
357,0,9288,0.5,5086,1,0.4914
358,0,9288,0.75,5086,1,0.4914
359,0,9288,1.0,5086,1,0.4914
360,0,9831,0.25,10000,4,1.0558
361,0,9831,0.5,4448,1,0.5528
362,0,9831,0.75,4448,1,0.5528
363,0,9831,1.0,4448,1,0.5528
364,0,2700,0.25,10000,3,0.7134
365,0,2700,0.5,5438,1,0.4562
366,0,2700,0.75,5438,1,0.4562
367,0,2700,1.0,5438,1,0.4562
368,0,8104,0.25,10000,2,0.3569
369,0,8104,0.5,7008,1,0.2992
370,0,8104,0.75,7008,1,0.2992
371,0,8104,1.0,7008,1,0.2992
372,0,5017,0.25,10000,4,1.4042
373,0,5017,0.5,3745,1,0.5989
374,0,5017,0.75,3745,1,0.5989
375,0,5017,1.0,3745,1,0.5989
376,0,4467,0.25,10000,3,0.4069
377,0,4467,0.5,6900,1,0.31
378,0,4467,0.75,6900,1,0.31
379,0,4467,1.0,6900,1,0.31
380,0,7079,0.25,10000,2,0.2041
381,0,7079,0.5,8130,1,0.187
382,0,7079,0.75,8130,1,0.187
383,0,7079,1.0,8130,1,0.187
384,0,657,0.25,10000,2,0.2679
385,0,657,0.5,7678,1,0.2322
386,0,657,0.75,7678,1,0.2322
387,0,657,1.0,7678,1,0.2322
388,0,1420,0.25,10000,2,0.321
389,0,1420,0.5,7308,1,0.2692
390,0,1420,0.75,7308,1,0.2692
391,0,1420,1.0,7308,1,0.2692
392,0,826,0.25,10000,4,0.9572
393,0,826,0.5,4671,1,0.5325
394,0,826,0.75,4671,1,0.5325
395,0,826,1.0,4671,1,0.5325
396,0,9755,0.25,10000,3,0.7686
397,0,9755,0.5,5247,1,0.4753
398,0,9755,0.75,5247,1,0.4753
399,0,9755,1.0,5247,1,0.4753
400,1,7366,0.25,10000,4,0.9418
401,1,7366,0.5,4658,1,0.533
402,1,7366,0.75,4658,1,0.533
403,1,7366,1.0,4658,1,0.533
404,1,122,0.25,10000,3,0.3756
405,1,122,0.5,7026,1,0.2974
406,1,122,0.75,7026,1,0.2974
407,1,122,1.0,7026,1,0.2974
408,1,9494,0.25,10000,2,0.2705
409,1,9494,0.5,7589,1,0.2411
410,1,9494,0.75,7589,1,0.2411
411,1,9494,1.0,7589,1,0.2411
412,1,599,0.25,10000,3,0.5872
413,1,599,0.5,6034,1,0.3966
414,1,599,0.75,6034,1,0.3966
415,1,599,1.0,6034,1,0.3966
416,1,9755,0.25,10000,4,0.9361
417,1,9755,0.5,4698,1,0.53
418,1,9755,0.75,4698,1,0.53
419,1,9755,1.0,4698,1,0.53
420,1,2788,0.25,10000,2,0.2534
421,1,2788,0.5,7729,1,0.2271
422,1,2788,0.75,7729,1,0.2271
423,1,2788,1.0,7729,1,0.2271
424,1,6292,0.25,10000,4,1.0685
425,1,6292,0.5,4318,1,0.5624
426,1,6292,0.75,4318,1,0.5624
427,1,6292,1.0,4318,1,0.5624
428,1,4994,0.25,10000,3,0.5586
429,1,4994,0.5,6053,1,0.3947
430,1,4994,0.75,6053,1,0.3947
431,1,4994,1.0,6053,1,0.3947
432,1,11,0.25,10000,3,0.6539
433,1,11,0.5,5654,1,0.4346
434,1,11,0.75,5654,1,0.4346
435,1,11,1.0,5654,1,0.4346
436,1,6892,0.25,10000,3,0.6859
437,1,6892,0.5,5592,1,0.4408
438,1,6892,0.75,5592,1,0.4408
439,1,6892,1.0,5592,1,0.4408
440,1,9011,0.25,10000,2,0.3475
441,1,9011,0.5,7179,1,0.2821
442,1,9011,0.75,7179,1,0.2821
443,1,9011,1.0,7179,1,0.2821
444,1,7302,0.25,10000,3,0.6383
445,1,7302,0.5,5690,1,0.431
446,1,7302,0.75,5690,1,0.431
447,1,7302,1.0,5690,1,0.431
448,1,1269,0.25,10000,3,0.752
449,1,1269,0.5,5268,1,0.4732
450,1,1269,0.75,5268,1,0.4732
451,1,1269,1.0,5268,1,0.4732
452,1,3027,0.25,10000,4,1.5123
453,1,3027,0.5,3483,1,0.6079
454,1,3027,0.75,3483,1,0.6079
455,1,3027,1.0,3483,1,0.6079
456,1,7446,0.25,10000,3,0.7236
457,1,7446,0.5,5365,1,0.4635
458,1,7446,0.75,5365,1,0.4635
459,1,7446,1.0,5365,1,0.4635
460,1,7139,0.25,10000,3,0.6301
461,1,7139,0.5,5808,1,0.4192
462,1,7139,0.75,5808,1,0.4192
463,1,7139,1.0,5808,1,0.4192
464,1,7123,0.25,10000,2,0.263
465,1,7123,0.5,7694,1,0.2306
466,1,7123,0.75,7694,1,0.2306
467,1,7123,1.0,7694,1,0.2306
468,1,5464,0.25,10000,3,0.326
469,1,5464,0.5,7288,1,0.2712
470,1,5464,0.75,7288,1,0.2712
471,1,5464,1.0,7288,1,0.2712
472,1,4417,0.25,10000,3,0.7822
473,1,4417,0.5,5182,1,0.4818
474,1,4417,0.75,5182,1,0.4818
475,1,4417,1.0,5182,1,0.4818
476,1,9667,0.25,10000,4,0.9987
477,1,9667,0.5,4493,1,0.5479
478,1,9667,0.75,4493,1,0.5479
479,1,9667,1.0,4493,1,0.5479
480,1,70,0.25,10000,3,0.6493
481,1,70,0.5,5775,1,0.4225
482,1,70,0.75,5775,1,0.4225
483,1,70,1.0,5775,1,0.4225
484,1,6534,0.25,10000,2,0.2986
485,1,6534,0.5,7392,1,0.2608
486,1,6534,0.75,7392,1,0.2608
487,1,6534,1.0,7392,1,0.2608
488,1,9304,0.25,10000,3,0.3603
489,1,9304,0.5,7037,1,0.2963
490,1,9304,0.75,7037,1,0.2963
491,1,9304,1.0,7037,1,0.2963
492,1,1362,0.25,10000,3,0.7625
493,1,1362,0.5,5302,1,0.4698
494,1,1362,0.75,5302,1,0.4698
495,1,1362,1.0,5302,1,0.4698
496,1,6298,0.25,10000,4,1.0674
497,1,6298,0.5,4354,1,0.5598
498,1,6298,0.75,4354,1,0.5598
499,1,6298,1.0,4354,1,0.5598
500,1,6948,0.25,10000,3,0.3688
501,1,6948,0.5,7027,1,0.2973
502,1,6948,0.75,7027,1,0.2973
503,1,6948,1.0,7027,1,0.2973
504,1,6212,0.25,10000,4,0.9782
505,1,6212,0.5,4591,1,0.5395
506,1,6212,0.75,4591,1,0.5395
507,1,6212,1.0,4591,1,0.5395
508,1,7343,0.25,10000,3,0.5926
509,1,7343,0.5,5834,1,0.4166
510,1,7343,0.75,5834,1,0.4166
511,1,7343,1.0,5834,1,0.4166
512,1,6267,0.25,10000,1,0.0516
513,1,6267,0.5,9484,1,0.0516
514,1,6267,0.75,9484,1,0.0516
515,1,6267,1.0,9484,1,0.0516
516,1,7002,0.25,10000,3,0.77
517,1,7002,0.5,5180,1,0.482
518,1,7002,0.75,5180,1,0.482
519,1,7002,1.0,5180,1,0.482
520,1,887,0.25,10000,4,1.0602
521,1,887,0.5,4358,1,0.5604
522,1,887,0.75,4358,1,0.5604
523,1,887,1.0,4358,1,0.5604
524,1,3523,0.25,10000,3,0.3892
525,1,3523,0.5,6878,1,0.3122
526,1,3523,0.75,6878,1,0.3122
527,1,3523,1.0,6878,1,0.3122
528,1,437,0.25,10000,3,0.8202
529,1,437,0.5,5070,1,0.493
530,1,437,0.75,5070,1,0.493
531,1,437,1.0,5070,1,0.493
532,1,146,0.25,10000,2,0.077
533,1,146,0.5,9234,1,0.0766
534,1,146,0.75,9234,1,0.0766
535,1,146,1.0,9234,1,0.0766
536,1,1873,0.25,10000,2,0.1288
537,1,1873,0.5,8735,1,0.1265
538,1,1873,0.75,8735,1,0.1265
539,1,1873,1.0,8735,1,0.1265
540,1,138,0.25,10000,1,0.0662
541,1,138,0.5,9338,1,0.0662
542,1,138,0.75,9338,1,0.0662
543,1,138,1.0,9338,1,0.0662
544,1,3381,0.25,10000,3,0.6894
545,1,3381,0.5,5472,1,0.4528
546,1,3381,0.75,5472,1,0.4528
547,1,3381,1.0,5472,1,0.4528
548,1,4164,0.25,10000,3,0.3732
549,1,4164,0.5,6979,1,0.3021
550,1,4164,0.75,6979,1,0.3021
551,1,4164,1.0,6979,1,0.3021
552,1,3968,0.25,10000,3,0.6182
553,1,3968,0.5,5736,1,0.4264
554,1,3968,0.75,5736,1,0.4264
555,1,3968,1.0,5736,1,0.4264
556,1,1772,0.25,10000,3,0.7567
557,1,1772,0.5,5286,1,0.4714
558,1,1772,0.75,5286,1,0.4714
559,1,1772,1.0,5286,1,0.4714
560,1,7382,0.25,10000,4,0.8887
561,1,7382,0.5,4844,1,0.5156
562,1,7382,0.75,4844,1,0.5156
563,1,7382,1.0,4844,1,0.5156
564,1,8396,0.25,10000,3,0.3934
565,1,8396,0.5,6913,1,0.3087
566,1,8396,0.75,6913,1,0.3087
567,1,8396,1.0,6913,1,0.3087
568,1,6291,0.25,10000,3,0.3241
569,1,6291,0.5,7259,1,0.2741
570,1,6291,0.75,7259,1,0.2741
571,1,6291,1.0,7259,1,0.2741
572,1,2709,0.25,10000,3,0.6167
573,1,2709,0.5,5903,1,0.4097
574,1,2709,0.75,5903,1,0.4097
575,1,2709,1.0,5903,1,0.4097
576,1,8270,0.25,10000,4,1.0937
577,1,8270,0.5,4278,1,0.565
578,1,8270,0.75,4278,1,0.565
579,1,8270,1.0,4278,1,0.565
580,1,425,0.25,10000,3,0.7975
581,1,425,0.5,5105,1,0.4895
582,1,425,0.75,5105,1,0.4895
583,1,425,1.0,5105,1,0.4895
584,1,8981,0.25,10000,2,0.3051
585,1,8981,0.5,7412,1,0.2588
586,1,8981,0.75,7412,1,0.2588
587,1,8981,1.0,7412,1,0.2588
588,1,4953,0.25,10000,4,1.3875
589,1,4953,0.5,3700,1,0.6016
590,1,4953,0.75,3700,1,0.6016
591,1,4953,1.0,3700,1,0.6016
592,1,3038,0.25,10000,3,0.6154
593,1,3038,0.5,5877,1,0.4123
594,1,3038,0.75,5877,1,0.4123
595,1,3038,1.0,5877,1,0.4123
596,1,6668,0.25,10000,3,0.8436
597,1,6668,0.5,4990,1,0.501
598,1,6668,0.75,4990,1,0.501
599,1,6668,1.0,4990,1,0.501
600,1,1291,0.25,10000,3,0.5637
601,1,1291,0.5,5949,1,0.4051
602,1,1291,0.75,5949,1,0.4051
603,1,1291,1.0,5949,1,0.4051
604,1,3961,0.25,10000,3,0.4493
605,1,3961,0.5,6457,1,0.3543
606,1,3961,0.75,6457,1,0.3543
607,1,3961,1.0,6457,1,0.3543
608,1,5655,0.25,10000,3,0.6179
609,1,5655,0.5,5900,1,0.41
610,1,5655,0.75,5900,1,0.41
611,1,5655,1.0,5900,1,0.41
612,1,4019,0.25,10000,3,0.5482
613,1,4019,0.5,6215,1,0.3785
614,1,4019,0.75,6215,1,0.3785
615,1,4019,1.0,6215,1,0.3785
616,1,8241,0.25,10000,1,0.0482
617,1,8241,0.5,9518,1,0.0482
618,1,8241,0.75,9518,1,0.0482
619,1,8241,1.0,9518,1,0.0482
620,1,5003,0.25,10000,2,0.2701
621,1,5003,0.5,7560,1,0.244
622,1,5003,0.75,7560,1,0.244
623,1,5003,1.0,7560,1,0.244
624,1,1800,0.25,10000,2,0.2307
625,1,1800,0.5,7881,1,0.2119
626,1,1800,0.75,7881,1,0.2119
627,1,1800,1.0,7881,1,0.2119
628,1,8102,0.25,10000,2,0.2229
629,1,8102,0.5,7945,1,0.2055
630,1,8102,0.75,7945,1,0.2055
631,1,8102,1.0,7945,1,0.2055
632,1,552,0.25,10000,2,0.2008
633,1,552,0.5,8142,1,0.1858
634,1,552,0.75,8142,1,0.1858
635,1,552,1.0,8142,1,0.1858
636,1,3974,0.25,10000,2,0.2016
637,1,3974,0.5,8140,1,0.186
638,1,3974,0.75,8140,1,0.186
639,1,3974,1.0,8140,1,0.186
640,1,9002,0.25,10000,3,0.7594
641,1,9002,0.5,5217,1,0.4783
642,1,9002,0.75,5217,1,0.4783
643,1,9002,1.0,5217,1,0.4783
644,1,2467,0.25,10000,3,0.6738
645,1,2467,0.5,5654,1,0.4346
646,1,2467,0.75,5654,1,0.4346
647,1,2467,1.0,5654,1,0.4346
648,1,6483,0.25,10000,4,1.038
649,1,6483,0.5,4445,1,0.5531
650,1,6483,0.75,4445,1,0.5531
651,1,6483,1.0,4445,1,0.5531
652,1,9033,0.25,10000,3,0.6311
653,1,9033,0.5,5686,1,0.4314
654,1,9033,0.75,5686,1,0.4314
655,1,9033,1.0,5686,1,0.4314
656,1,4874,0.25,10000,2,0.1741
657,1,4874,0.5,8353,1,0.1647
658,1,4874,0.75,8353,1,0.1647
659,1,4874,1.0,8353,1,0.1647
660,1,1670,0.25,10000,4,1.1957
661,1,1670,0.5,4049,1,0.5837
662,1,1670,0.75,4049,1,0.5837
663,1,1670,1.0,4049,1,0.5837
664,1,6720,0.25,10000,3,0.4584
665,1,6720,0.5,6410,1,0.359
666,1,6720,0.75,6410,1,0.359
667,1,6720,1.0,6410,1,0.359
668,1,3513,0.25,10000,3,0.5054
669,1,3513,0.5,6183,1,0.3817
670,1,3513,0.75,6183,1,0.3817
671,1,3513,1.0,6183,1,0.3817
