resistance,metric,max_level,avg_level
0.25,4.16258,0.86036,-0.9899388600000809
0.5,4.16258,0.86036,-0.9899388600000809
0.75,4.16258,0.86036,-0.9899388600000809
1.0,4.16258,0.86036,-0.9899388600000809
