,realization,node,resistance,metric,max_level,avg_level
208,0,3978,0.25,1106,1,-0.1176
209,0,3978,0.5,1106,1,-0.1176
210,0,3978,0.75,1106,1,-0.1176
211,0,3978,1.0,1106,1,-0.1176
212,0,1055,0.25,1164,1,-0.0524
213,0,1055,0.5,1164,1,-0.0524
214,0,1055,0.75,1164,1,-0.0524
215,0,1055,1.0,1164,1,-0.0524
216,0,102,0.25,1199,1,0.1506
217,0,102,0.5,1199,1,0.1506
218,0,102,0.75,1199,1,0.1506
219,0,102,1.0,1199,1,0.1506
220,0,4719,0.25,1382,1,0.2428
221,0,4719,0.5,1382,1,0.2428
222,0,4719,0.75,1382,1,0.2428
223,0,4719,1.0,1382,1,0.2428
224,0,1140,0.25,1482,1,0.5944
225,0,1140,0.5,1482,1,0.5944
226,0,1140,0.75,1482,1,0.5944
227,0,1140,1.0,1482,1,0.5944
228,0,1781,0.25,1450,1,0.4832
229,0,1781,0.5,1450,1,0.4832
230,0,1781,0.75,1450,1,0.4832
231,0,1781,1.0,1450,1,0.4832
232,0,3251,0.25,946,1,-0.1516
233,0,3251,0.5,946,1,-0.1516
234,0,3251,0.75,946,1,-0.1516
235,0,3251,1.0,946,1,-0.1516
236,0,279,0.25,1446,1,0.3756
237,0,279,0.5,1446,1,0.3756
238,0,279,0.75,1446,1,0.3756
239,0,279,1.0,1446,1,0.3756
240,0,4177,0.25,797,1,-0.1082
241,0,4177,0.5,797,1,-0.1082
242,0,4177,0.75,797,1,-0.1082
243,0,4177,1.0,797,1,-0.1082
244,0,4642,0.25,1214,1,0.1076
245,0,4642,0.5,1214,1,0.1076
246,0,4642,0.75,1214,1,0.1076
247,0,4642,1.0,1214,1,0.1076
248,0,3830,0.25,725,1,-0.2666
249,0,3830,0.5,725,1,-0.2666
250,0,3830,0.75,725,1,-0.2666
251,0,3830,1.0,725,1,-0.2666
252,0,3259,0.25,636,1,-0.3352
253,0,3259,0.5,636,1,-0.3352
254,0,3259,0.75,636,1,-0.3352
255,0,3259,1.0,636,1,-0.3352
256,0,3781,0.25,842,1,-0.0936
257,0,3781,0.5,842,1,-0.0936
258,0,3781,0.75,842,1,-0.0936
259,0,3781,1.0,842,1,-0.0936
260,0,4344,0.25,615,1,-0.3054
261,0,4344,0.5,615,1,-0.3054
262,0,4344,0.75,615,1,-0.3054
263,0,4344,1.0,615,1,-0.3054
264,0,96,0.25,1175,1,0.1366
265,0,96,0.5,1175,1,0.1366
266,0,96,0.75,1175,1,0.1366
267,0,96,1.0,1175,1,0.1366
268,0,3012,0.25,1221,1,0.009
269,0,3012,0.5,1221,1,0.009
270,0,3012,0.75,1221,1,0.009
271,0,3012,1.0,1221,1,0.009
272,0,2343,0.25,818,1,-0.1272
273,0,2343,0.5,818,1,-0.1272
274,0,2343,0.75,818,1,-0.1272
275,0,2343,1.0,818,1,-0.1272
276,0,857,0.25,1261,1,0.0022
277,0,857,0.5,1261,1,0.0022
278,0,857,0.75,1261,1,0.0022
279,0,857,1.0,1261,1,0.0022
280,0,2281,0.25,1430,1,0.1512
281,0,2281,0.5,1430,1,0.1512
282,0,2281,0.75,1430,1,0.1512
283,0,2281,1.0,1430,1,0.1512
284,0,2965,0.25,1202,1,0.1216
285,0,2965,0.5,1202,1,0.1216
286,0,2965,0.75,1202,1,0.1216
287,0,2965,1.0,1202,1,0.1216
288,0,2460,0.25,1339,1,0.205
289,0,2460,0.5,1339,1,0.205
290,0,2460,0.75,1339,1,0.205
291,0,2460,1.0,1339,1,0.205
292,0,4740,0.25,898,1,-0.0496
293,0,4740,0.5,898,1,-0.0496
294,0,4740,0.75,898,1,-0.0496
295,0,4740,1.0,898,1,-0.0496
296,0,1839,0.25,1463,1,0.237
297,0,1839,0.5,1463,1,0.237
298,0,1839,0.75,1463,1,0.237
299,0,1839,1.0,1463,1,0.237
300,0,4586,0.25,1461,1,0.5758
301,0,4586,0.5,1461,1,0.5758
302,0,4586,0.75,1461,1,0.5758
303,0,4586,1.0,1461,1,0.5758
304,0,4327,0.25,558,1,-0.3744
305,0,4327,0.5,558,1,-0.3744
306,0,4327,0.75,558,1,-0.3744
307,0,4327,1.0,558,1,-0.3744
308,0,2965,0.25,1202,1,0.1216
309,0,2965,0.5,1202,1,0.1216
310,0,2965,0.75,1202,1,0.1216
311,0,2965,1.0,1202,1,0.1216
312,0,4776,0.25,783,1,-0.0758
313,0,4776,0.5,783,1,-0.0758
314,0,4776,0.75,783,1,-0.0758
315,0,4776,1.0,783,1,-0.0758
316,0,2118,0.25,1296,1,0.1268
317,0,2118,0.5,1296,1,0.1268
318,0,2118,0.75,1296,1,0.1268
319,0,2118,1.0,1296,1,0.1268
320,0,2178,0.25,788,1,-0.1908
321,0,2178,0.5,788,1,-0.1908
322,0,2178,0.75,788,1,-0.1908
323,0,2178,1.0,788,1,-0.1908
324,0,1488,0.25,771,1,-0.1382
325,0,1488,0.5,771,1,-0.1382
326,0,1488,0.75,771,1,-0.1382
327,0,1488,1.0,771,1,-0.1382
328,0,281,0.25,815,1,-0.2442
329,0,281,0.5,815,1,-0.2442
330,0,281,0.75,815,1,-0.2442
331,0,281,1.0,815,1,-0.2442
332,0,2020,0.25,1481,1,0.4838
333,0,2020,0.5,1481,1,0.4838
334,0,2020,0.75,1481,1,0.4838
335,0,2020,1.0,1481,1,0.4838
336,0,4185,0.25,1493,1,0.4142
337,0,4185,0.5,1493,1,0.4142
338,0,4185,0.75,1493,1,0.4142
339,0,4185,1.0,1493,1,0.4142
340,0,1897,0.25,1356,1,0.0428
341,0,1897,0.5,1356,1,0.0428
342,0,1897,0.75,1356,1,0.0428
343,0,1897,1.0,1356,1,0.0428
344,0,4304,0.25,1460,1,0.3052
345,0,4304,0.5,1460,1,0.3052
346,0,4304,0.75,1460,1,0.3052
347,0,4304,1.0,1460,1,0.3052
348,0,4504,0.25,677,1,-0.3038
349,0,4504,0.5,677,1,-0.3038
350,0,4504,0.75,677,1,-0.3038
351,0,4504,1.0,677,1,-0.3038
352,0,638,0.25,1470,1,0.4528
353,0,638,0.5,1470,1,0.4528
354,0,638,0.75,1470,1,0.4528
355,0,638,1.0,1470,1,0.4528
356,0,1971,0.25,774,1,-0.2104
357,0,1971,0.5,774,1,-0.2104
358,0,1971,0.75,774,1,-0.2104
359,0,1971,1.0,774,1,-0.2104
360,0,1674,0.25,747,1,-0.1078
361,0,1674,0.5,747,1,-0.1078
362,0,1674,0.75,747,1,-0.1078
363,0,1674,1.0,747,1,-0.1078
364,0,2861,0.25,793,1,-0.1718
365,0,2861,0.5,793,1,-0.1718
366,0,2861,0.75,793,1,-0.1718
367,0,2861,1.0,793,1,-0.1718
368,0,3690,0.25,1056,1,-0.0696
369,0,3690,0.5,1056,1,-0.0696
370,0,3690,0.75,1056,1,-0.0696
371,0,3690,1.0,1056,1,-0.0696
372,0,1957,0.25,936,1,0.0108
373,0,1957,0.5,936,1,0.0108
374,0,1957,0.75,936,1,0.0108
375,0,1957,1.0,936,1,0.0108
376,0,3207,0.25,709,1,-0.075
377,0,3207,0.5,709,1,-0.075
378,0,3207,0.75,709,1,-0.075
379,0,3207,1.0,709,1,-0.075
380,0,2127,0.25,783,1,-0.0738
381,0,2127,0.5,783,1,-0.0738
382,0,2127,0.75,783,1,-0.0738
383,0,2127,1.0,783,1,-0.0738
384,0,4906,0.25,1465,1,0.491
385,0,4906,0.5,1465,1,0.491
386,0,4906,0.75,1465,1,0.491
387,0,4906,1.0,1465,1,0.491
388,0,4278,0.25,1421,1,0.2194
389,0,4278,0.5,1421,1,0.2194
390,0,4278,0.75,1421,1,0.2194
391,0,4278,1.0,1421,1,0.2194
392,0,4349,0.25,1472,1,0.3728
393,0,4349,0.5,1472,1,0.3728
394,0,4349,0.75,1472,1,0.3728
395,0,4349,1.0,1472,1,0.3728
396,0,4620,0.25,907,1,0.0054
397,0,4620,0.5,907,1,0.0054
398,0,4620,0.75,907,1,0.0054
399,0,4620,1.0,907,1,0.0054
400,1,904,0.25,646,1,-0.3232
401,1,904,0.5,646,1,-0.3232
402,1,904,0.75,646,1,-0.3232
403,1,904,1.0,646,1,-0.3232
404,1,4753,0.25,650,1,-0.366
405,1,4753,0.5,650,1,-0.366
406,1,4753,0.75,650,1,-0.366
407,1,4753,1.0,650,1,-0.366
408,1,3690,0.25,1110,1,-0.036
409,1,3690,0.5,1110,1,-0.036
410,1,3690,0.75,1110,1,-0.036
411,1,3690,1.0,1110,1,-0.036
412,1,4047,0.25,1354,1,0.2876
413,1,4047,0.5,1354,1,0.2876
414,1,4047,0.75,1354,1,0.2876
415,1,4047,1.0,1354,1,0.2876
416,1,3825,0.25,801,1,-0.2462
417,1,3825,0.5,801,1,-0.2462
418,1,3825,0.75,801,1,-0.2462
419,1,3825,1.0,801,1,-0.2462
420,1,3123,0.25,1142,1,-0.0348
421,1,3123,0.5,1142,1,-0.0348
422,1,3123,0.75,1142,1,-0.0348
423,1,3123,1.0,1142,1,-0.0348
424,1,3376,0.25,736,1,-0.146
425,1,3376,0.5,736,1,-0.146
426,1,3376,0.75,736,1,-0.146
427,1,3376,1.0,736,1,-0.146
428,1,1919,0.25,1031,1,-0.1502
429,1,1919,0.5,1031,1,-0.1502
430,1,1919,0.75,1031,1,-0.1502
431,1,1919,1.0,1031,1,-0.1502
432,1,2297,0.25,981,1,-0.1642
433,1,2297,0.5,981,1,-0.1642
434,1,2297,0.75,981,1,-0.1642
435,1,2297,1.0,981,1,-0.1642
436,1,3955,0.25,845,1,-0.197
437,1,3955,0.5,845,1,-0.197
438,1,3955,0.75,845,1,-0.197
439,1,3955,1.0,845,1,-0.197
440,1,2446,0.25,1223,1,0.1394
441,1,2446,0.5,1223,1,0.1394
442,1,2446,0.75,1223,1,0.1394
443,1,2446,1.0,1223,1,0.1394
444,1,4007,0.25,552,1,-0.4312
445,1,4007,0.5,552,1,-0.4312
446,1,4007,0.75,552,1,-0.4312
447,1,4007,1.0,552,1,-0.4312
448,1,3926,0.25,1350,1,0.4292
449,1,3926,0.5,1350,1,0.4292
450,1,3926,0.75,1350,1,0.4292
451,1,3926,1.0,1350,1,0.4292
452,1,816,0.25,1281,1,0.1486
453,1,816,0.5,1281,1,0.1486
454,1,816,0.75,1281,1,0.1486
455,1,816,1.0,1281,1,0.1486
456,1,1600,0.25,806,1,-0.0844
457,1,1600,0.5,806,1,-0.0844
458,1,1600,0.75,806,1,-0.0844
459,1,1600,1.0,806,1,-0.0844
460,1,241,0.25,1004,1,-0.0844
461,1,241,0.5,1004,1,-0.0844
462,1,241,0.75,1004,1,-0.0844
463,1,241,1.0,1004,1,-0.0844
464,1,2989,0.25,709,1,-0.3062
465,1,2989,0.5,709,1,-0.3062
466,1,2989,0.75,709,1,-0.3062
467,1,2989,1.0,709,1,-0.3062
468,1,621,0.25,644,1,-0.3612
469,1,621,0.5,644,1,-0.3612
470,1,621,0.75,644,1,-0.3612
471,1,621,1.0,644,1,-0.3612
472,1,4435,0.25,1219,1,0.0066
473,1,4435,0.5,1219,1,0.0066
474,1,4435,0.75,1219,1,0.0066
475,1,4435,1.0,1219,1,0.0066
476,1,4814,0.25,856,1,-0.2388
477,1,4814,0.5,856,1,-0.2388
478,1,4814,0.75,856,1,-0.2388
479,1,4814,1.0,856,1,-0.2388
480,1,4787,0.25,1046,1,0.0324
481,1,4787,0.5,1046,1,0.0324
482,1,4787,0.75,1046,1,0.0324
483,1,4787,1.0,1046,1,0.0324
484,1,1720,0.25,1297,1,-0.0146
485,1,1720,0.5,1297,1,-0.0146
486,1,1720,0.75,1297,1,-0.0146
487,1,1720,1.0,1297,1,-0.0146
488,1,1011,0.25,1374,1,0.0936
489,1,1011,0.5,1374,1,0.0936
490,1,1011,0.75,1374,1,0.0936
491,1,1011,1.0,1374,1,0.0936
492,1,2839,0.25,855,1,-0.0438
493,1,2839,0.5,855,1,-0.0438
494,1,2839,0.75,855,1,-0.0438
495,1,2839,1.0,855,1,-0.0438
496,1,3060,0.25,621,1,-0.3926
497,1,3060,0.5,621,1,-0.3926
498,1,3060,0.75,621,1,-0.3926
499,1,3060,1.0,621,1,-0.3926
500,1,2327,0.25,1039,1,-0.1206
501,1,2327,0.5,1039,1,-0.1206
502,1,2327,0.75,1039,1,-0.1206
503,1,2327,1.0,1039,1,-0.1206
504,1,2896,0.25,1363,1,0.085
505,1,2896,0.5,1363,1,0.085
506,1,2896,0.75,1363,1,0.085
507,1,2896,1.0,1363,1,0.085
508,1,4814,0.25,856,1,-0.2388
509,1,4814,0.5,856,1,-0.2388
510,1,4814,0.75,856,1,-0.2388
511,1,4814,1.0,856,1,-0.2388
512,1,4587,0.25,806,1,-0.2916
513,1,4587,0.5,806,1,-0.2916
514,1,4587,0.75,806,1,-0.2916
515,1,4587,1.0,806,1,-0.2916
516,1,4240,0.25,685,1,-0.2906
517,1,4240,0.5,685,1,-0.2906
518,1,4240,0.75,685,1,-0.2906
519,1,4240,1.0,685,1,-0.2906
520,1,602,0.25,962,1,-0.1628
521,1,602,0.5,962,1,-0.1628
522,1,602,0.75,962,1,-0.1628
523,1,602,1.0,962,1,-0.1628
524,1,4368,0.25,1369,1,0.5882
525,1,4368,0.5,1369,1,0.5882
526,1,4368,0.75,1369,1,0.5882
527,1,4368,1.0,1369,1,0.5882
528,1,4242,0.25,1398,1,0.5808
529,1,4242,0.5,1398,1,0.5808
530,1,4242,0.75,1398,1,0.5808
531,1,4242,1.0,1398,1,0.5808
532,1,2718,0.25,1415,1,0.5414
533,1,2718,0.5,1415,1,0.5414
534,1,2718,0.75,1415,1,0.5414
535,1,2718,1.0,1415,1,0.5414
536,1,4947,0.25,1131,1,-0.063
537,1,4947,0.5,1131,1,-0.063
538,1,4947,0.75,1131,1,-0.063
539,1,4947,1.0,1131,1,-0.063
540,1,172,0.25,1140,1,-0.034
541,1,172,0.5,1140,1,-0.034
542,1,172,0.75,1140,1,-0.034
543,1,172,1.0,1140,1,-0.034
544,1,136,0.25,1245,1,0.1078
545,1,136,0.5,1245,1,0.1078
546,1,136,0.75,1245,1,0.1078
547,1,136,1.0,1245,1,0.1078
548,1,3964,0.25,887,1,-0.1954
549,1,3964,0.5,887,1,-0.1954
550,1,3964,0.75,887,1,-0.1954
551,1,3964,1.0,887,1,-0.1954
552,1,2279,0.25,869,1,-0.1094
553,1,2279,0.5,869,1,-0.1094
554,1,2279,0.75,869,1,-0.1094
555,1,2279,1.0,869,1,-0.1094
556,1,370,0.25,1216,1,0.1168
557,1,370,0.5,1216,1,0.1168
558,1,370,0.75,1216,1,0.1168
559,1,370,1.0,1216,1,0.1168
560,1,3246,0.25,846,1,-0.232
561,1,3246,0.5,846,1,-0.232
562,1,3246,0.75,846,1,-0.232
563,1,3246,1.0,846,1,-0.232
564,1,889,0.25,523,1,-0.4366
565,1,889,0.5,523,1,-0.4366
566,1,889,0.75,523,1,-0.4366
567,1,889,1.0,523,1,-0.4366
568,1,556,0.25,1044,1,-0.1516
569,1,556,0.5,1044,1,-0.1516
570,1,556,0.75,1044,1,-0.1516
571,1,556,1.0,1044,1,-0.1516
572,1,3192,0.25,959,1,-0.113
573,1,3192,0.5,959,1,-0.113
574,1,3192,0.75,959,1,-0.113
575,1,3192,1.0,959,1,-0.113
576,1,3197,0.25,1110,1,0.1228
577,1,3197,0.5,1110,1,0.1228
578,1,3197,0.75,1110,1,0.1228
579,1,3197,1.0,1110,1,0.1228
580,1,4480,0.25,1118,1,0.0908
581,1,4480,0.5,1118,1,0.0908
582,1,4480,0.75,1118,1,0.0908
583,1,4480,1.0,1118,1,0.0908
584,1,4826,0.25,1270,1,0.1296
585,1,4826,0.5,1270,1,0.1296
586,1,4826,0.75,1270,1,0.1296
587,1,4826,1.0,1270,1,0.1296
588,1,1428,0.25,942,1,-0.0812
589,1,1428,0.5,942,1,-0.0812
590,1,1428,0.75,942,1,-0.0812
591,1,1428,1.0,942,1,-0.0812
592,1,2109,0.25,790,1,-0.1852
593,1,2109,0.5,790,1,-0.1852
594,1,2109,0.75,790,1,-0.1852
595,1,2109,1.0,790,1,-0.1852
596,1,3764,0.25,1418,1,0.2052
597,1,3764,0.5,1418,1,0.2052
598,1,3764,0.75,1418,1,0.2052
599,1,3764,1.0,1418,1,0.2052
600,1,4003,0.25,1070,1,-0.12
601,1,4003,0.5,1070,1,-0.12
602,1,4003,0.75,1070,1,-0.12
603,1,4003,1.0,1070,1,-0.12
604,1,4481,0.25,923,1,0.0026
605,1,4481,0.5,923,1,0.0026
606,1,4481,0.75,923,1,0.0026
607,1,4481,1.0,923,1,0.0026
608,1,3978,0.25,1367,1,0.4658
609,1,3978,0.5,1367,1,0.4658
610,1,3978,0.75,1367,1,0.4658
611,1,3978,1.0,1367,1,0.4658
612,1,1055,0.25,981,1,-0.0678
613,1,1055,0.5,981,1,-0.0678
614,1,1055,0.75,981,1,-0.0678
615,1,1055,1.0,981,1,-0.0678
616,1,102,0.25,1248,1,0.062
617,1,102,0.5,1248,1,0.062
618,1,102,0.75,1248,1,0.062
619,1,102,1.0,1248,1,0.062
620,1,4719,0.25,658,1,-0.3348
621,1,4719,0.5,658,1,-0.3348
622,1,4719,0.75,658,1,-0.3348
623,1,4719,1.0,658,1,-0.3348
624,1,1140,0.25,457,1,-0.4258
625,1,1140,0.5,457,1,-0.4258
626,1,1140,0.75,457,1,-0.4258
627,1,1140,1.0,457,1,-0.4258
628,1,1781,0.25,1288,1,0.0284
629,1,1781,0.5,1288,1,0.0284
630,1,1781,0.75,1288,1,0.0284
631,1,1781,1.0,1288,1,0.0284
632,1,3251,0.25,1400,1,0.302
633,1,3251,0.5,1400,1,0.302
634,1,3251,0.75,1400,1,0.302
635,1,3251,1.0,1400,1,0.302
636,1,279,0.25,1404,1,0.2256
637,1,279,0.5,1404,1,0.2256
638,1,279,0.75,1404,1,0.2256
639,1,279,1.0,1404,1,0.2256
640,1,4177,0.25,1238,1,0.1168
641,1,4177,0.5,1238,1,0.1168
642,1,4177,0.75,1238,1,0.1168
643,1,4177,1.0,1238,1,0.1168
644,1,4642,0.25,1014,1,-0.1676
645,1,4642,0.5,1014,1,-0.1676
646,1,4642,0.75,1014,1,-0.1676
647,1,4642,1.0,1014,1,-0.1676
648,1,3830,0.25,988,1,-0.0376
649,1,3830,0.5,988,1,-0.0376
650,1,3830,0.75,988,1,-0.0376
651,1,3830,1.0,988,1,-0.0376
652,1,3259,0.25,1086,1,0.0048
653,1,3259,0.5,1086,1,0.0048
654,1,3259,0.75,1086,1,0.0048
655,1,3259,1.0,1086,1,0.0048
656,1,3781,0.25,877,1,-0.1286
657,1,3781,0.5,877,1,-0.1286
658,1,3781,0.75,877,1,-0.1286
659,1,3781,1.0,877,1,-0.1286
660,1,4344,0.25,741,1,-0.2882
661,1,4344,0.5,741,1,-0.2882
662,1,4344,0.75,741,1,-0.2882
663,1,4344,1.0,741,1,-0.2882
664,1,96,0.25,994,1,-0.2032
665,1,96,0.5,994,1,-0.2032
666,1,96,0.75,994,1,-0.2032
667,1,96,1.0,994,1,-0.2032
668,1,3012,0.25,1099,1,0.117
669,1,3012,0.5,1099,1,0.117
670,1,3012,0.75,1099,1,0.117
