,realization,node,resistance,metric,max_level,avg_level
15681,39,9087,0.5,9698,7,0.3735
15682,39,9087,0.75,8782,1,0.1218
15683,39,9087,1.0,8782,1,0.1218
15684,39,2738,0.25,10000,1,0.0538
15685,39,2738,0.5,9824,8,0.1756
15686,39,2738,0.75,9462,1,0.0538
15687,39,2738,1.0,9462,1,0.0538
15688,39,9851,0.25,10000,1,0.0302
15689,39,9851,0.5,9782,6,0.1253
15690,39,9851,0.75,9698,1,0.0302
15691,39,9851,1.0,9698,1,0.0302
15692,39,5874,0.25,10000,2,0.5107
15693,39,5874,0.5,9538,36,10.5267
15694,39,5874,0.75,5579,1,0.4421
15695,39,5874,1.0,5579,1,0.4421
15696,39,4331,0.25,10000,2,0.3978
15697,39,4331,0.5,9537,16,2.6229
15698,39,4331,0.75,6308,1,0.3692
15699,39,4331,1.0,6308,1,0.3692
15700,39,9028,0.25,10000,1,0.1438
15701,39,9028,0.5,9645,7,0.4192
15702,39,9028,0.75,8562,1,0.1438
15703,39,9028,1.0,8562,1,0.1438
15704,39,5216,0.25,10000,2,0.512
15705,39,5216,0.5,9479,28,7.6595
15706,39,5216,0.75,5562,1,0.4438
15707,39,5216,1.0,5562,1,0.4438
15708,39,2786,0.25,10000,1,0.154
15709,39,2786,0.5,9660,9,0.5541
15710,39,2786,0.75,8460,1,0.154
15711,39,2786,1.0,8460,1,0.154
15712,39,1051,0.25,10000,1,0.0979
15713,39,1051,0.5,9700,6,0.2692
15714,39,1051,0.75,9021,1,0.0979
15715,39,1051,1.0,9021,1,0.0979
15716,39,7144,0.25,10000,2,0.3039
15717,39,7144,0.5,9605,12,1.2948
15718,39,7144,0.75,7068,1,0.2932
15719,39,7144,1.0,7068,1,0.2932
15720,39,5256,0.25,10000,2,0.2905
15721,39,5256,0.5,9660,12,1.2037
15722,39,5256,0.75,7192,1,0.2808
15723,39,5256,1.0,7192,1,0.2808
15724,39,7846,0.25,10000,2,0.3235
15725,39,7846,0.5,9522,12,1.5554
15726,39,7846,0.75,6926,1,0.3074
15727,39,7846,1.0,6926,1,0.3074
15728,39,640,0.25,10000,2,0.4427
15729,39,640,0.5,9652,17,3.2461
15730,39,640,0.75,6049,1,0.3951
15731,39,640,1.0,6049,1,0.3951
15732,39,8239,0.25,10000,2,0.3867
15733,39,8239,0.5,9611,16,2.0861
15734,39,8239,0.75,6472,1,0.3528
15735,39,8239,1.0,6472,1,0.3528
15736,39,2315,0.25,10000,1,0.0066
15737,39,2315,0.5,9934,1,0.0066
15738,39,2315,0.75,9934,1,0.0066
15739,39,2315,1.0,9934,1,0.0066
15740,39,6155,0.25,10000,2,0.4023
15741,39,6155,0.5,9530,18,2.6291
15742,39,6155,0.75,6284,1,0.3716
15743,39,6155,1.0,6284,1,0.3716
15744,39,2892,0.25,10000,2,0.3121
15745,39,2892,0.5,9513,11,1.3961
15746,39,2892,0.75,7026,1,0.2974
15747,39,2892,1.0,7026,1,0.2974
15748,39,4897,0.25,10000,2,0.5609
15749,39,4897,0.5,5560,19,8.5104
15750,39,4897,0.75,5300,1,0.47
15751,39,4897,1.0,5300,1,0.47
15752,39,8811,0.25,10000,2,0.3353
15753,39,8811,0.5,9579,15,1.651
15754,39,8811,0.75,6837,1,0.3163
15755,39,8811,1.0,6837,1,0.3163
15756,39,6943,0.25,10000,2,0.6785
15757,39,6943,0.5,4781,1,0.5219
15758,39,6943,0.75,4781,1,0.5219
15759,39,6943,1.0,4781,1,0.5219
15760,39,9226,0.25,10000,2,0.5712
