resistance,node,metric,max_level,avg_level
0.25,39,5000.0,1.58,0.25575599999999993
0.25,64,5000.0,1.6,0.26254799999999995
0.25,211,5000.0,1.76,0.289536
0.25,226,5000.0,1.62,0.26906800000000003
0.25,351,5000.0,1.66,0.2685200000000001
0.25,352,5000.0,1.64,0.30152399999999996
0.25,365,5000.0,1.42,0.21713600000000008
0.25,454,5000.0,1.6,0.28544
0.25,481,5000.0,1.88,0.34036
0.25,501,5000.0,1.64,0.27579599999999993
0.25,503,5000.0,1.6,0.23979999999999993
0.25,516,5000.0,1.72,0.31316800000000006
0.25,565,5000.0,1.66,0.301152
0.25,623,5000.0,1.64,0.29048399999999996
0.25,644,5000.0,1.6,0.25192800000000004
0.25,699,5000.0,1.7,0.2991359999999999
0.25,701,5000.0,1.68,0.29429200000000005
0.25,702,5000.0,1.7,0.2967679999999999
0.25,721,5000.0,1.7,0.27958800000000006
0.25,739,5000.0,1.64,0.244324
0.25,777,5000.0,1.8,0.3128
0.25,779,5000.0,1.56,0.253912
0.25,832,5000.0,1.66,0.297776
0.25,916,5000.0,1.66,0.3103240000000001
0.25,943,5000.0,1.64,0.265712
0.25,1010,5000.0,1.78,0.32386399999999993
0.25,1069,5000.0,1.64,0.310796
0.25,1123,5000.0,1.58,0.25204000000000004
0.25,1204,5000.0,1.82,0.314444
0.25,1241,5000.0,1.68,0.279144
0.25,1272,5000.0,1.62,0.24948800000000002
0.25,1290,5000.0,1.62,0.25350000000000006
0.25,1310,5000.0,1.6,0.273156
0.25,1362,5000.0,1.66,0.27955199999999997
0.25,1387,5000.0,1.68,0.321308
0.25,1477,5000.0,1.66,0.24631999999999998
0.25,1484,5000.0,1.66,0.27868800000000005
0.25,1547,5000.0,1.7,0.30035199999999984
0.25,1548,5000.0,1.78,0.30024799999999996
0.25,1555,5000.0,1.76,0.3286279999999999
0.25,1616,5000.0,1.66,0.28674399999999994
0.25,1678,5000.0,1.58,0.25670799999999994
0.25,1873,5000.0,1.68,0.27092799999999995
0.25,1939,5000.0,1.7,0.28321599999999997
0.25,1948,5000.0,1.6,0.26099599999999995
0.25,1993,5000.0,1.7,0.30908399999999997
0.25,2005,5000.0,1.58,0.286648
0.25,2066,5000.0,1.74,0.3169800000000001
0.25,2240,5000.0,1.66,0.27837200000000006
0.25,2269,5000.0,1.82,0.3137800000000001
0.25,2354,5000.0,1.7,0.301376
0.25,2432,5000.0,1.68,0.2832
0.25,2435,5000.0,1.66,0.2867159999999999
0.25,2468,5000.0,1.6,0.255996
0.25,2522,5000.0,1.6,0.2575680000000001
0.25,2551,5000.0,1.78,0.333108
0.25,2808,5000.0,1.54,0.22850400000000012
0.25,2832,5000.0,1.6,0.257644
0.25,2918,5000.0,1.66,0.28052799999999994
0.25,2973,5000.0,1.6,0.26869600000000005
0.25,2979,5000.0,1.64,0.277388
0.25,2997,5000.0,1.78,0.305724
0.25,3063,5000.0,1.68,0.297752
0.25,3083,5000.0,1.64,0.26679200000000003
0.25,3103,5000.0,1.6,0.255184
0.25,3241,5000.0,1.66,0.28629599999999994
0.25,3406,5000.0,1.62,0.28584
0.25,3495,5000.0,1.62,0.27810000000000007
0.25,3550,5000.0,1.66,0.26674
0.25,3556,5000.0,1.74,0.31036799999999987
0.25,3567,5000.0,1.62,0.289984
0.25,3584,5000.0,1.68,0.29018000000000005
0.25,3587,5000.0,1.6,0.263364
0.25,3612,5000.0,1.64,0.26279199999999997
0.25,3647,5000.0,1.64,0.282032
0.25,3752,5000.0,1.72,0.29962
0.25,3764,5000.0,1.62,0.269784
0.25,3843,5000.0,1.64,0.29427200000000003
0.25,3859,5000.0,1.62,0.27271599999999996
0.25,3903,5000.0,1.84,0.36374
0.25,3936,5000.0,1.76,0.28898
0.25,3973,5000.0,1.64,0.29156800000000005
0.25,3987,5000.0,1.66,0.270136
0.25,4091,5000.0,1.8,0.297856
0.25,4117,5000.0,1.68,0.280128
0.25,4163,5000.0,1.56,0.24881199999999992
0.25,4223,5000.0,1.7,0.29667199999999994
0.25,4271,5000.0,1.74,0.28772
0.25,4301,5000.0,1.62,0.2765639999999999
0.25,4392,5000.0,1.6,0.23902799999999996
0.25,4428,5000.0,1.8,0.3115519999999999
0.25,4483,5000.0,1.72,0.31265599999999993
0.25,4615,5000.0,1.74,0.319216
0.25,4691,5000.0,1.62,0.2640039999999999
0.25,4694,5000.0,1.6,0.264584
0.25,4761,5000.0,1.72,0.27130400000000005
0.25,4908,5000.0,1.7,0.280276
0.25,4923,5000.0,1.6,0.2564360000000001
0.25,4925,5000.0,1.56,0.24250799999999995
0.5,39,4609.26,9.08,1.3461600000000002
0.5,64,4610.12,8.96,1.3168400000000002
0.5,211,4535.42,9.74,1.5295200000000002
0.5,226,4729.14,9.92,1.337912
0.5,351,4681.06,10.72,1.7463319999999996
0.5,352,4561.7,10.22,1.73408
0.5,365,4705.94,7.92,0.8886439999999999
0.5,454,4526.68,10.02,1.7349919999999996
0.5,481,4534.26,10.66,1.7696399999999999
0.5,501,4560.92,8.5,1.1907560000000001
0.5,503,4691.64,9.48,1.3264799999999999
0.5,516,4563.82,10.5,1.7013359999999997
0.5,565,4507.14,9.72,1.5559439999999995
0.5,623,4452.08,9.22,1.4641720000000005
0.5,644,4698.0,9.66,1.5051559999999997
0.5,699,4473.96,9.5,1.6220719999999997
0.5,701,4525.6,9.52,1.3918480000000002
0.5,702,4617.58,10.38,1.7566559999999998
0.5,721,4696.66,9.9,1.4915079999999994
0.5,739,4782.68,9.62,1.282792
0.5,777,4586.42,10.44,1.5834000000000004
0.5,779,4682.34,10.08,1.5457200000000002
0.5,832,4573.56,9.12,1.2107439999999998
0.5,916,4414.18,9.46,1.7199840000000006
0.5,943,4649.28,9.28,1.3196319999999997
0.5,1010,4559.38,11.88,2.1588359999999995
0.5,1069,4418.42,9.24,1.531352
0.5,1123,4598.16,8.14,0.969144
0.5,1204,4517.1,10.12,1.6785560000000002
0.5,1241,4605.76,10.14,1.619992
0.5,1272,4743.56,12.08,2.1342200000000005
0.5,1290,4695.48,9.72,1.3765359999999998
0.5,1310,4623.1,10.62,1.7670839999999999
0.5,1362,4599.38,9.62,1.3462120000000004
0.5,1387,4383.64,9.52,1.6428119999999995
0.5,1477,4707.9,9.08,1.2515439999999998
0.5,1484,4613.62,9.98,1.6797039999999999
0.5,1547,4571.12,9.76,1.5134680000000003
0.5,1548,4613.54,11.5,2.073584
0.5,1555,4407.2,9.36,1.4252759999999998
0.5,1616,4598.24,10.62,1.8776959999999996
0.5,1678,4603.04,8.72,1.0614439999999994
0.5,1873,4726.06,10.08,1.3405599999999998
0.5,1939,4634.6,9.98,1.532196
0.5,1948,4649.28,8.86,1.2830159999999997
0.5,1993,4582.28,10.54,1.6882320000000002
0.5,2005,4545.14,8.84,1.201636
0.5,2066,4473.44,9.98,1.6827960000000006
0.5,2240,4608.2,9.9,1.616588
0.5,2269,4540.8,10.44,1.6573360000000006
0.5,2354,4626.6,10.6,1.7010039999999997
0.5,2432,4541.86,8.26,1.17608
0.5,2435,4526.56,8.66,1.2126839999999999
0.5,2468,4737.56,11.0,1.7457359999999997
0.5,2522,4580.26,9.42,1.5950560000000007
0.5,2551,4301.68,7.98,1.1189720000000003
0.5,2808,4791.0,9.04,1.047732
0.5,2832,4614.04,8.78,1.4116600000000004
0.5,2918,4556.44,9.74,1.4990960000000002
0.5,2973,4697.52,10.7,1.7103080000000006
0.5,2979,4598.58,9.9,1.6003599999999998
0.5,2997,4640.84,11.22,1.8850080000000002
0.5,3063,4580.9,10.48,1.807784
0.5,3083,4587.08,8.44,0.971044
0.5,3103,4680.84,9.84,1.3576840000000008
0.5,3241,4574.36,9.36,1.190576
0.5,3406,4689.44,11.3,1.9758000000000004
0.5,3495,4642.1,9.68,1.4044279999999998
0.5,3550,4593.74,8.4,0.961916
0.5,3556,4647.16,10.7,1.650832
0.5,3567,4550.16,9.34,1.3994480000000005
0.5,3584,4652.78,11.28,1.988632
0.5,3587,4701.22,10.18,1.54844
0.5,3612,4674.28,9.12,1.1067600000000002
0.5,3647,4594.7,9.7,1.448616
0.5,3752,4392.92,8.76,1.4788759999999996
0.5,3764,4621.28,9.7,1.5590839999999997
0.5,3843,4457.12,8.36,1.138808
0.5,3859,4650.3,9.58,1.4043280000000002
0.5,3903,4384.9,10.86,1.8922399999999997
0.5,3936,4600.72,10.4,1.6185799999999995
0.5,3973,4518.42,10.84,2.0255799999999997
0.5,3987,4693.76,9.74,1.5187879999999998
0.5,4091,4699.14,11.38,1.8619360000000003
0.5,4117,4593.06,8.92,1.20896
0.5,4163,4618.64,9.02,1.300456
0.5,4223,4514.36,9.5,1.478108
0.5,4271,4628.08,9.44,1.279368
0.5,4301,4653.68,10.06,1.685028
0.5,4392,4677.72,8.66,1.0600520000000002
0.5,4428,4548.02,10.4,1.79564
0.5,4483,4523.1,9.96,1.4286199999999996
0.5,4615,4484.48,10.3,1.8859959999999998
0.5,4691,4687.66,9.86,1.3196119999999996
0.5,4694,4562.38,8.7,1.303168
0.5,4761,4725.84,10.04,1.4261640000000002
0.5,4908,4646.72,9.84,1.4397839999999997
0.5,4923,4733.58,9.76,1.2614120000000002
0.5,4925,4728.58,9.56,1.279848
0.75,39,3819.66,1.14,0.24825999999999998
0.75,64,3808.02,1.0,0.23839599999999997
0.75,211,3676.0,1.0,0.2648
0.75,226,3772.44,1.0,0.2455119999999999
0.75,351,3776.84,1.0,0.24463200000000002
0.75,352,3644.74,1.0,0.271052
0.75,365,3994.6,1.0,0.20108000000000004
0.75,454,3707.56,1.0,0.25848800000000005
0.75,481,3481.8,1.0,0.3036399999999999
0.75,501,3764.48,1.0,0.247104
0.75,503,3901.0,1.0,0.2198
0.75,516,3586.96,1.0,0.282608
0.75,565,3665.76,1.0,0.266848
0.75,623,3724.1,1.0,0.25518
0.75,644,3847.6,1.0,0.23048
0.75,699,3656.14,1.0,0.268772
0.75,701,3668.26,1.0,0.26634800000000003
0.75,702,3647.48,1.0,0.2705039999999999
0.75,721,3716.36,1.0,0.256728
0.75,739,3857.36,1.0,0.22852799999999995
0.75,777,3583.3,1.0,0.28334
0.75,779,3846.14,1.0,0.230772
0.75,832,3680.28,1.0,0.26394400000000007
0.75,916,3633.66,1.0,0.273268
0.75,943,3802.84,1.0,0.23943199999999995
0.75,1010,3529.16,1.0,0.294168
0.75,1069,3630.66,1.0,0.27386799999999994
0.75,1123,3848.06,1.0,0.23038799999999998
0.75,1204,3577.32,1.0,0.28453599999999996
0.75,1241,3730.16,1.0,0.2539679999999999
0.75,1272,3825.52,1.0,0.23489600000000008
0.75,1290,3829.04,1.0,0.234192
0.75,1310,3753.22,1.0,0.24935600000000005
0.75,1362,3727.04,1.0,0.25459199999999993
0.75,1387,3571.68,1.0,0.2856639999999999
0.75,1477,3860.48,1.0,0.22790399999999994
0.75,1484,3736.9,1.0,0.25262
0.75,1547,3635.36,1.0,0.27292799999999995
0.75,1548,3636.12,1.0,0.272776
0.75,1555,3531.74,1.0,0.29365199999999997
0.75,1616,3718.58,1.0,0.25628399999999996
0.75,1678,3815.88,1.0,0.23682399999999998
0.75,1873,3755.54,1.0,0.24889200000000003
0.75,1939,3692.72,1.0,0.261456
0.75,1948,3809.64,1.0,0.23807199999999995
0.75,1993,3627.26,1.0,0.27454799999999996
0.75,2005,3722.96,1.0,0.25540799999999997
0.75,2066,3591.66,1.0,0.28166800000000003
0.75,2240,3724.04,1.0,0.2551919999999999
0.75,2269,3599.52,1.0,0.280096
0.75,2354,3655.6,1.0,0.26887999999999995
0.75,2432,3756.78,1.0,0.248644
0.75,2435,3703.46,1.0,0.259308
0.75,2468,3822.04,1.0,0.235592
0.75,2522,3828.62,1.0,0.23427599999999998
0.75,2551,3570.18,1.0,0.285964
0.75,2808,3924.76,1.0,0.21504800000000002
0.75,2832,3829.62,1.0,0.23407599999999992
0.75,2918,3733.98,1.0,0.253204
0.75,2973,3776.16,1.0,0.24476800000000007
0.75,2979,3742.02,1.0,0.251596
0.75,2997,3605.6,1.0,0.27887999999999996
0.75,3063,3649.7,1.0,0.27006
0.75,3083,3794.4,1.0,0.24112000000000006
0.75,3103,3836.02,1.0,0.23279599999999998
0.75,3241,3716.46,1.0,0.256708
0.75,3406,3700.5,1.0,0.25989999999999996
0.75,3495,3734.04,1.0,0.25319200000000003
0.75,3550,3792.54,1.0,0.24149199999999996
0.75,3556,3591.74,1.0,0.2816519999999999
0.75,3567,3705.1,1.0,0.25898000000000004
0.75,3584,3672.9,1.0,0.26542
0.75,3587,3783.16,1.0,0.243368
0.75,3612,3796.22,1.0,0.24075599999999997
0.75,3647,3708.12,1.0,0.258376
0.75,3752,3669.94,1.0,0.26601199999999997
0.75,3764,3772.48,1.0,0.24550399999999997
0.75,3843,3692.28,1.0,0.261544
0.75,3859,3761.1,1.0,0.24778000000000006
0.75,3903,3412.7,1.0,0.31745999999999985
0.75,3936,3688.0,1.0,0.26239999999999997
0.75,3973,3697.56,1.0,0.260488
0.75,3987,3760.18,1.0,0.2479640000000001
0.75,4091,3618.72,1.0,0.276256
0.75,4117,3729.68,1.0,0.25406400000000007
0.75,4163,3853.06,1.0,0.22938800000000004
0.75,4223,3669.46,1.0,0.26610800000000007
0.75,4271,3712.88,1.0,0.257424
0.75,4301,3743.44,1.0,0.2513119999999999
0.75,4392,3926.12,1.0,0.21477599999999997
0.75,4428,3600.24,1.0,0.279952
0.75,4483,3625.56,1.0,0.274888
0.75,4615,3604.06,1.0,0.27918799999999994
0.75,4691,3775.14,1.0,0.24497200000000002
0.75,4694,3800.12,1.0,0.23997600000000002
0.75,4761,3756.92,1.0,0.24861599999999995
0.75,4908,3716.76,1.0,0.256648
0.75,4923,3803.14,1.0,0.239372
0.75,4925,3867.18,1.0,0.22656400000000004
1.0,39,3819.5,1.0,0.2361
1.0,64,3808.02,1.0,0.23839599999999997
1.0,211,3676.0,1.0,0.2648
1.0,226,3772.44,1.0,0.2455119999999999
