resistance,node,metric,max_level,avg_level
0.25,4724,4.24,0.92,-0.9989159999999998
0.25,4731,4.46,0.86,-0.9989179999999998
0.25,5004,4.0,0.92,-0.9989880000000003
0.25,5438,4.16,0.88,-0.9989439999999999
0.25,5471,4.46,0.9,-0.998874
0.25,5560,4.56,0.9,-0.9989080000000002
0.25,5616,4.3,0.94,-0.998934
0.25,5623,3.96,0.88,-0.999028
0.25,5812,4.2,0.84,-0.9990320000000004
0.25,5977,3.96,0.88,-0.9989999999999999
0.25,5988,4.64,0.94,-0.9987400000000001
0.25,6022,4.46,0.94,-0.998946
0.25,6034,4.28,0.92,-0.9989639999999995
0.25,6059,3.86,0.88,-0.9990340000000001
0.25,6091,4.46,0.82,-0.9990219999999997
0.25,6130,4.5,0.96,-0.998874
0.25,6596,4.5,0.86,-0.9989179999999993
0.25,7328,4.18,0.88,-0.9989139999999999
0.25,7457,4.64,0.9,-0.9988680000000001
0.25,7589,4.24,0.84,-0.998964
0.25,7655,4.32,0.88,-0.9988200000000002
0.25,7707,3.88,0.92,-0.9989879999999995
0.25,7871,4.24,0.84,-0.998944
0.25,7928,4.06,0.88,-0.9989099999999997
0.25,8265,4.5,0.9,-0.9989139999999997
0.25,8358,4.06,0.74,-0.9990620000000001
0.25,8498,4.5,0.84,-0.9989459999999997
0.25,8940,4.04,0.8,-0.9991040000000004
0.25,8972,3.72,0.88,-0.9990320000000003
0.25,9026,4.0,0.84,-0.9990600000000001
0.25,9107,4.56,0.94,-0.9988440000000002
0.25,9145,4.48,0.84,-0.9990199999999997
0.25,9228,3.9,0.94,-0.9990860000000003
0.25,9235,4.3,0.9,-0.998982
0.25,9412,4.14,0.82,-0.9990300000000002
0.25,9419,4.16,0.78,-0.999016
0.25,9436,4.34,0.86,-0.9989139999999999
0.25,9507,3.96,0.82,-0.999092
0.25,9590,4.28,0.86,-0.9990039999999994
0.25,9636,3.7,0.8,-0.9991259999999993
0.25,9651,4.7,0.9,-0.998782
0.25,9740,4.32,0.96,-0.9989439999999995
0.25,9832,4.28,0.92,-0.9990080000000002
0.25,9943,4.3,0.84,-0.9990180000000001
0.5,87,4.44,0.88,-0.9988720000000001
0.5,225,4.36,0.86,-0.9989520000000001
0.5,265,4.06,0.88,-0.999006
0.5,381,4.44,0.88,-0.998972
0.5,586,3.76,0.94,-0.9990399999999999
0.5,626,3.92,0.92,-0.9990159999999996
0.5,726,4.7,0.92,-0.9989220000000006
0.5,815,3.88,0.8,-0.9990640000000001
0.5,1300,4.72,0.88,-0.9988759999999998
0.5,1315,4.58,0.94,-0.9987980000000001
0.5,1706,3.9,0.88,-0.9990260000000001
0.5,1771,4.0,0.88,-0.9989839999999995
0.5,1803,4.14,0.92,-0.998926
0.5,2192,4.14,0.88,-0.9989540000000002
0.5,2277,4.26,0.88,-0.9988779999999997
0.5,2379,4.32,0.8,-0.998892
0.5,2389,4.1,0.86,-0.998974
0.5,2418,4.3,0.94,-0.9989779999999997
0.5,2554,4.46,0.84,-0.9988859999999998
0.5,2603,4.0,0.92,-0.9989719999999997
0.5,2644,4.6,0.86,-0.9989559999999998
0.5,2651,4.62,0.86,-0.9989420000000001
0.5,2908,4.38,0.84,-0.9990020000000003
0.5,2951,4.08,0.88,-0.9990080000000002
0.5,2977,4.0,0.8,-0.9989639999999995
0.5,3093,4.58,0.94,-0.9988260000000001
0.5,3140,4.8,0.94,-0.998688
0.5,3324,4.26,0.8,-0.99887
0.5,3345,3.62,0.78,-0.9991860000000004
0.5,3355,4.3,0.86,-0.9988819999999999
0.5,3390,4.14,0.9,-0.9989900000000005
0.5,3416,4.1,0.8,-0.999062
0.5,3440,4.3,0.92,-0.9988940000000001
0.5,3497,3.9,0.9,-0.9990739999999999
0.5,3669,4.36,0.98,-0.9988640000000002
0.5,3690,4.18,0.88,-0.9989459999999998
0.5,3695,4.48,0.92,-0.9989
0.5,3710,3.92,0.84,-0.9991400000000001
0.5,3790,4.04,0.92,-0.9990119999999998
0.5,3817,4.4,0.82,-0.9989080000000002
0.5,3836,3.94,0.76,-0.999014
0.5,3849,3.74,0.82,-0.9990779999999999
0.5,3888,3.94,0.88,-0.999058
0.5,4224,4.2,0.92,-0.9989719999999997
0.5,4299,4.82,0.88,-0.9987980000000001
0.5,4301,4.6,0.86,-0.9988520000000003
0.5,4361,4.22,0.82,-0.9989459999999998
0.5,4367,4.22,0.92,-0.99897
0.5,4372,4.18,0.82,-0.9989340000000007
0.5,4540,4.4,0.96,-0.9988640000000004
0.5,4614,3.98,0.84,-0.9990380000000001
0.5,4663,4.0,0.88,-0.9990119999999998
0.5,4682,4.52,0.94,-0.9989199999999999
0.5,4720,3.92,0.78,-0.9990679999999996
0.5,4724,4.24,0.92,-0.9989159999999998
0.5,4731,4.46,0.86,-0.9989179999999998
0.5,5004,4.0,0.92,-0.9989880000000003
0.5,5438,4.16,0.88,-0.9989439999999999
0.5,5471,4.46,0.9,-0.998874
0.5,5560,4.56,0.9,-0.9989080000000002
0.5,5616,4.3,0.94,-0.998934
0.5,5623,3.96,0.88,-0.999028
0.5,5812,4.2,0.84,-0.9990320000000004
0.5,5977,3.96,0.88,-0.9989999999999999
0.5,5988,4.64,0.94,-0.9987400000000001
0.5,6022,4.46,0.94,-0.998946
0.5,6034,4.28,0.92,-0.9989639999999995
0.5,6059,3.86,0.88,-0.9990340000000001
0.5,6091,4.46,0.82,-0.9990219999999997
0.5,6130,4.5,0.96,-0.998874
0.5,6596,4.5,0.86,-0.9989179999999993
0.5,7328,4.18,0.88,-0.9989139999999999
0.5,7457,4.64,0.9,-0.9988680000000001
0.5,7589,4.24,0.84,-0.998964
0.5,7655,4.32,0.88,-0.9988200000000002
0.5,7707,3.88,0.92,-0.9989879999999995
0.5,7871,4.24,0.84,-0.998944
0.5,7928,4.06,0.88,-0.9989099999999997
0.5,8265,4.5,0.9,-0.9989139999999997
0.5,8358,4.06,0.74,-0.9990620000000001
0.5,8498,4.5,0.84,-0.9989459999999997
0.5,8940,4.04,0.8,-0.9991040000000004
0.5,8972,3.72,0.88,-0.9990320000000003
0.5,9026,4.0,0.84,-0.9990600000000001
0.5,9107,4.56,0.94,-0.9988440000000002
0.5,9145,4.48,0.84,-0.9990199999999997
0.5,9228,3.9,0.94,-0.9990860000000003
0.5,9235,4.3,0.9,-0.998982
0.5,9412,4.14,0.82,-0.9990300000000002
0.5,9419,4.16,0.78,-0.999016
0.5,9436,4.34,0.86,-0.9989139999999999
0.5,9507,3.96,0.82,-0.999092
0.5,9590,4.28,0.86,-0.9990039999999994
0.5,9636,3.7,0.8,-0.9991259999999993
0.5,9651,4.7,0.9,-0.998782
0.5,9740,4.32,0.96,-0.9989439999999995
0.5,9832,4.28,0.92,-0.9990080000000002
0.5,9943,4.3,0.84,-0.9990180000000001
0.75,87,4.44,0.88,-0.9988720000000001
0.75,225,4.36,0.86,-0.9989520000000001
0.75,265,4.06,0.88,-0.999006
0.75,381,4.44,0.88,-0.998972
0.75,586,3.76,0.94,-0.9990399999999999
0.75,626,3.92,0.92,-0.9990159999999996
0.75,726,4.7,0.92,-0.9989220000000006
0.75,815,3.88,0.8,-0.9990640000000001
0.75,1300,4.72,0.88,-0.9988759999999998
0.75,1315,4.58,0.94,-0.9987980000000001
0.75,1706,3.9,0.88,-0.9990260000000001
0.75,1771,4.0,0.88,-0.9989839999999995
0.75,1803,4.14,0.92,-0.998926
0.75,2192,4.14,0.88,-0.9989540000000002
0.75,2277,4.26,0.88,-0.9988779999999997
0.75,2379,4.32,0.8,-0.998892
0.75,2389,4.1,0.86,-0.998974
0.75,2418,4.3,0.94,-0.9989779999999997
0.75,2554,4.46,0.84,-0.9988859999999998
0.75,2603,4.0,0.92,-0.9989719999999997
0.75,2644,4.6,0.86,-0.9989559999999998
0.75,2651,4.62,0.86,-0.9989420000000001
0.75,2908,4.38,0.84,-0.9990020000000003
0.75,2951,4.08,0.88,-0.9990080000000002
0.75,2977,4.0,0.8,-0.9989639999999995
0.75,3093,4.58,0.94,-0.9988260000000001
0.75,3140,4.8,0.94,-0.998688
0.75,3324,4.26,0.8,-0.99887
0.75,3345,3.62,0.78,-0.9991860000000004
0.75,3355,4.3,0.86,-0.9988819999999999
0.75,3390,4.14,0.9,-0.9989900000000005
0.75,3416,4.1,0.8,-0.999062
0.75,3440,4.3,0.92,-0.9988940000000001
0.75,3497,3.9,0.9,-0.9990739999999999
0.75,3669,4.36,0.98,-0.9988640000000002
0.75,3690,4.18,0.88,-0.9989459999999998
0.75,3695,4.48,0.92,-0.9989
0.75,3710,3.92,0.84,-0.9991400000000001
0.75,3790,4.04,0.92,-0.9990119999999998
0.75,3817,4.4,0.82,-0.9989080000000002
0.75,3836,3.94,0.76,-0.999014
0.75,3849,3.74,0.82,-0.9990779999999999
0.75,3888,3.94,0.88,-0.999058
0.75,4224,4.2,0.92,-0.9989719999999997
0.75,4299,4.82,0.88,-0.9987980000000001
0.75,4301,4.6,0.86,-0.9988520000000003
0.75,4361,4.22,0.82,-0.9989459999999998
0.75,4367,4.22,0.92,-0.99897
0.75,4372,4.18,0.82,-0.9989340000000007
0.75,4540,4.4,0.96,-0.9988640000000004
0.75,4614,3.98,0.84,-0.9990380000000001
0.75,4663,4.0,0.88,-0.9990119999999998
0.75,4682,4.52,0.94,-0.9989199999999999
0.75,4720,3.92,0.78,-0.9990679999999996
0.75,4724,4.24,0.92,-0.9989159999999998
0.75,4731,4.46,0.86,-0.9989179999999998
0.75,5004,4.0,0.92,-0.9989880000000003
0.75,5438,4.16,0.88,-0.9989439999999999
0.75,5471,4.46,0.9,-0.998874
0.75,5560,4.56,0.9,-0.9989080000000002
0.75,5616,4.3,0.94,-0.998934
0.75,5623,3.96,0.88,-0.999028
0.75,5812,4.2,0.84,-0.9990320000000004
0.75,5977,3.96,0.88,-0.9989999999999999
0.75,5988,4.64,0.94,-0.9987400000000001
0.75,6022,4.46,0.94,-0.998946
0.75,6034,4.28,0.92,-0.9989639999999995
0.75,6059,3.86,0.88,-0.9990340000000001
0.75,6091,4.46,0.82,-0.9990219999999997
0.75,6130,4.5,0.96,-0.998874
0.75,6596,4.5,0.86,-0.9989179999999993
0.75,7328,4.18,0.88,-0.9989139999999999
0.75,7457,4.64,0.9,-0.9988680000000001
0.75,7589,4.24,0.84,-0.998964
0.75,7655,4.32,0.88,-0.9988200000000002
0.75,7707,3.88,0.92,-0.9989879999999995
0.75,7871,4.24,0.84,-0.998944
0.75,7928,4.06,0.88,-0.9989099999999997
0.75,8265,4.5,0.9,-0.9989139999999997
0.75,8358,4.06,0.74,-0.9990620000000001
0.75,8498,4.5,0.84,-0.9989459999999997
0.75,8940,4.04,0.8,-0.9991040000000004
0.75,8972,3.72,0.88,-0.9990320000000003
0.75,9026,4.0,0.84,-0.9990600000000001
0.75,9107,4.56,0.94,-0.9988440000000002
0.75,9145,4.48,0.84,-0.9990199999999997
0.75,9228,3.9,0.94,-0.9990860000000003
0.75,9235,4.3,0.9,-0.998982
0.75,9412,4.14,0.82,-0.9990300000000002
0.75,9419,4.16,0.78,-0.999016
0.75,9436,4.34,0.86,-0.9989139999999999
0.75,9507,3.96,0.82,-0.999092
0.75,9590,4.28,0.86,-0.9990039999999994
0.75,9636,3.7,0.8,-0.9991259999999993
0.75,9651,4.7,0.9,-0.998782
0.75,9740,4.32,0.96,-0.9989439999999995
0.75,9832,4.28,0.92,-0.9990080000000002
0.75,9943,4.3,0.84,-0.9990180000000001
1.0,87,4.44,0.88,-0.9988720000000001
1.0,225,4.36,0.86,-0.9989520000000001
1.0,265,4.06,0.88,-0.999006
1.0,381,4.44,0.88,-0.998972
1.0,586,3.76,0.94,-0.9990399999999999
1.0,626,3.92,0.92,-0.9990159999999996
1.0,726,4.7,0.92,-0.9989220000000006
1.0,815,3.88,0.8,-0.9990640000000001
1.0,1300,4.72,0.88,-0.9988759999999998
1.0,1315,4.58,0.94,-0.9987980000000001
1.0,1706,3.9,0.88,-0.9990260000000001
1.0,1771,4.0,0.88,-0.9989839999999995
1.0,1803,4.14,0.92,-0.998926
1.0,2192,4.14,0.88,-0.9989540000000002
1.0,2277,4.26,0.88,-0.9988779999999997
1.0,2379,4.32,0.8,-0.998892
1.0,2389,4.1,0.86,-0.998974
1.0,2418,4.3,0.94,-0.9989779999999997
1.0,2554,4.46,0.84,-0.9988859999999998
1.0,2603,4.0,0.92,-0.9989719999999997
1.0,2644,4.6,0.86,-0.9989559999999998
1.0,2651,4.62,0.86,-0.9989420000000001
1.0,2908,4.38,0.84,-0.9990020000000003
1.0,2951,4.08,0.88,-0.9990080000000002
1.0,2977,4.0,0.8,-0.9989639999999995
1.0,3093,4.58,0.94,-0.9988260000000001
1.0,3140,4.8,0.94,-0.998688
1.0,3324,4.26,0.8,-0.99887
1.0,3345,3.62,0.78,-0.9991860000000004
1.0,3355,4.3,0.86,-0.9988819999999999
1.0,3390,4.14,0.9,-0.9989900000000005
1.0,3416,4.1,0.8,-0.999062
1.0,3440,4.3,0.92,-0.9988940000000001
1.0,3497,3.9,0.9,-0.9990739999999999
1.0,3669,4.36,0.98,-0.9988640000000002
1.0,3690,4.18,0.88,-0.9989459999999998
1.0,3695,4.48,0.92,-0.9989
1.0,3710,3.92,0.84,-0.9991400000000001
1.0,3790,4.04,0.92,-0.9990119999999998
1.0,3817,4.4,0.82,-0.9989080000000002
1.0,3836,3.94,0.76,-0.999014
1.0,3849,3.74,0.82,-0.9990779999999999
1.0,3888,3.94,0.88,-0.999058
1.0,4224,4.2,0.92,-0.9989719999999997
1.0,4299,4.82,0.88,-0.9987980000000001
1.0,4301,4.6,0.86,-0.9988520000000003
1.0,4361,4.22,0.82,-0.9989459999999998
1.0,4367,4.22,0.92,-0.99897
1.0,4372,4.18,0.82,-0.9989340000000007
1.0,4540,4.4,0.96,-0.9988640000000004
1.0,4614,3.98,0.84,-0.9990380000000001
1.0,4663,4.0,0.88,-0.9990119999999998
1.0,4682,4.52,0.94,-0.9989199999999999
1.0,4720,3.92,0.78,-0.9990679999999996
1.0,4724,4.24,0.92,-0.9989159999999998
1.0,4731,4.46,0.86,-0.9989179999999998
1.0,5004,4.0,0.92,-0.9989880000000003
1.0,5438,4.16,0.88,-0.9989439999999999
1.0,5471,4.46,0.9,-0.998874
1.0,5560,4.56,0.9,-0.9989080000000002
1.0,5616,4.3,0.94,-0.998934
1.0,5623,3.96,0.88,-0.999028
1.0,5812,4.2,0.84,-0.9990320000000004
1.0,5977,3.96,0.88,-0.9989999999999999
1.0,5988,4.64,0.94,-0.9987400000000001
1.0,6022,4.46,0.94,-0.998946
1.0,6034,4.28,0.92,-0.9989639999999995
1.0,6059,3.86,0.88,-0.9990340000000001
1.0,6091,4.46,0.82,-0.9990219999999997
1.0,6130,4.5,0.96,-0.998874
1.0,6596,4.5,0.86,-0.9989179999999993
1.0,7328,4.18,0.88,-0.9989139999999999
1.0,7457,4.64,0.9,-0.9988680000000001
1.0,7589,4.24,0.84,-0.998964
1.0,7655,4.32,0.88,-0.9988200000000002
1.0,7707,3.88,0.92,-0.9989879999999995
1.0,7871,4.24,0.84,-0.998944
1.0,7928,4.06,0.88,-0.9989099999999997
1.0,8265,4.5,0.9,-0.9989139999999997
1.0,8358,4.06,0.74,-0.9990620000000001
1.0,8498,4.5,0.84,-0.9989459999999997
1.0,8940,4.04,0.8,-0.9991040000000004
1.0,8972,3.72,0.88,-0.9990320000000003
1.0,9026,4.0,0.84,-0.9990600000000001
1.0,9107,4.56,0.94,-0.9988440000000002
1.0,9145,4.48,0.84,-0.9990199999999997
1.0,9228,3.9,0.94,-0.9990860000000003
1.0,9235,4.3,0.9,-0.998982
1.0,9412,4.14,0.82,-0.9990300000000002
1.0,9419,4.16,0.78,-0.999016
1.0,9436,4.34,0.86,-0.9989139999999999
1.0,9507,3.96,0.82,-0.999092
1.0,9590,4.28,0.86,-0.9990039999999994
1.0,9636,3.7,0.8,-0.9991259999999993
1.0,9651,4.7,0.9,-0.998782
1.0,9740,4.32,0.96,-0.9989439999999995
1.0,9832,4.28,0.92,-0.9990080000000002
1.0,9943,4.3,0.84,-0.9990180000000001
