resistance,node,metric,max_level,avg_level
0.25,9373,9.68,1.0,-0.9962119999999995
0.25,9383,8.76,1.0,-0.996496
0.25,9448,9.42,1.0,-0.9964180000000001
0.25,9626,9.3,1.0,-0.9963859999999998
0.25,9715,8.62,1.0,-0.996586
0.25,9744,9.24,1.0,-0.9964159999999999
0.25,9756,9.38,1.0,-0.9963220000000002
0.25,9796,9.4,1.0,-0.9964879999999998
0.25,9917,8.7,1.0,-0.9966139999999996
0.5,117,9.46,1.0,-0.996454
0.5,148,10.0,1.0,-0.99638
0.5,322,9.02,1.0,-0.996602
0.5,408,8.64,1.0,-0.9966720000000002
0.5,479,9.86,1.0,-0.996386
0.5,515,9.22,1.0,-0.9964179999999999
0.5,529,9.28,1.0,-0.9963560000000001
0.5,548,8.76,1.0,-0.99658
0.5,640,9.0,1.0,-0.996464
0.5,870,9.72,1.0,-0.9962880000000002
0.5,876,9.28,1.0,-0.996408
0.5,1095,8.84,1.0,-0.996732
0.5,1145,9.44,1.0,-0.9963200000000001
0.5,1290,9.8,1.0,-0.996184
0.5,1438,9.22,1.0,-0.9965419999999996
0.5,1497,8.6,1.0,-0.996584
0.5,1527,10.16,1.0,-0.9960400000000001
0.5,1562,9.32,1.0,-0.9963479999999998
0.5,1593,10.1,1.0,-0.9963259999999997
0.5,1756,9.54,1.0,-0.9962420000000003
0.5,1774,9.14,1.0,-0.9965220000000002
0.5,1829,8.62,1.0,-0.9965179999999998
0.5,1862,8.66,1.0,-0.9966859999999995
0.5,1989,9.3,1.0,-0.9964260000000001
0.5,2200,9.28,1.0,-0.9964240000000002
0.5,2213,8.78,1.0,-0.9966859999999998
0.5,2335,9.16,1.0,-0.9966200000000001
0.5,2406,9.38,1.0,-0.9963619999999997
0.5,2621,9.44,1.0,-0.9964279999999998
0.5,2934,9.06,1.0,-0.9963499999999997
0.5,3063,8.92,1.0,-0.996372
0.5,3276,9.32,1.0,-0.9962439999999997
0.5,3331,10.0,1.0,-0.9961279999999998
0.5,3350,9.16,1.0,-0.996304
0.5,3524,8.72,1.0,-0.996708
0.5,3637,9.12,1.0,-0.9965320000000003
0.5,3739,8.38,1.0,-0.9965740000000003
0.5,3770,8.94,1.0,-0.9965939999999999
0.5,3802,9.46,0.98,-0.9964260000000001
0.5,3920,9.26,1.0,-0.9964780000000001
0.5,3986,9.46,1.0,-0.9963940000000001
0.5,4157,8.48,1.0,-0.9966719999999999
0.5,4168,9.38,1.0,-0.9965020000000001
0.5,4245,9.34,1.0,-0.9961859999999999
0.5,4378,9.8,1.0,-0.9962919999999995
0.5,4515,8.96,1.0,-0.9965840000000002
0.5,4608,9.36,1.0,-0.9965040000000001
0.5,4738,9.14,1.0,-0.9965420000000001
0.5,4799,9.0,1.0,-0.996448
0.5,4801,8.86,1.0,-0.9966659999999998
0.5,4863,8.7,1.0,-0.9967779999999999
0.5,5050,9.0,1.0,-0.9967399999999997
0.5,5069,8.82,1.0,-0.99647
0.5,5216,8.62,1.0,-0.9967499999999998
0.5,5358,8.96,1.0,-0.996684
0.5,5360,9.42,1.0,-0.9964899999999999
0.5,5590,9.1,1.0,-0.9964259999999999
0.5,5916,9.08,1.0,-0.9964280000000002
0.5,6356,9.32,1.0,-0.9966200000000001
0.5,6383,9.18,1.0,-0.9963259999999999
0.5,6470,8.88,1.0,-0.9965920000000001
0.5,6567,9.32,1.0,-0.9962639999999996
0.5,6903,9.14,1.0,-0.9964139999999999
0.5,6965,8.9,1.0,-0.9964459999999998
0.5,7022,9.34,1.0,-0.9964259999999999
0.5,7157,9.12,1.0,-0.9965719999999999
0.5,7545,8.86,1.0,-0.9965260000000002
0.5,7683,9.3,1.0,-0.9964820000000002
0.5,7692,8.5,1.0,-0.9967580000000001
0.5,7726,9.18,0.98,-0.996746
0.5,7762,8.96,1.0,-0.9965720000000001
0.5,7819,8.74,1.0,-0.9967260000000002
0.5,7839,9.4,1.0,-0.9964360000000003
0.5,8070,8.8,1.0,-0.9964240000000001
0.5,8135,8.84,1.0,-0.9964439999999999
0.5,8298,9.24,1.0,-0.9965039999999997
0.5,8394,9.08,1.0,-0.9966639999999997
0.5,8408,9.3,1.0,-0.9965019999999999
0.5,8409,8.96,1.0,-0.9966360000000001
0.5,8454,9.46,1.0,-0.9963420000000001
0.5,8541,9.44,1.0,-0.9965119999999997
0.5,8567,9.68,1.0,-0.9964320000000001
0.5,8629,9.88,1.0,-0.9961000000000001
0.5,8648,8.92,1.0,-0.9965080000000001
0.5,8821,8.64,1.0,-0.9966000000000002
0.5,8956,9.48,1.0,-0.9964040000000003
0.5,9142,9.46,1.0,-0.9964140000000001
0.5,9183,9.16,1.0,-0.9965440000000001
0.5,9229,9.58,1.0,-0.9962979999999998
0.5,9299,9.08,1.0,-0.9966520000000001
0.5,9373,9.68,1.0,-0.9962119999999995
0.5,9383,8.76,1.0,-0.996496
0.5,9448,9.42,1.0,-0.9964180000000001
0.5,9626,9.3,1.0,-0.9963859999999998
0.5,9715,8.62,1.0,-0.996586
0.5,9744,9.24,1.0,-0.9964159999999999
0.5,9756,9.38,1.0,-0.9963220000000002
0.5,9796,9.4,1.0,-0.9964879999999998
0.5,9917,8.7,1.0,-0.9966139999999996
0.75,117,9.46,1.0,-0.996454
0.75,148,10.0,1.0,-0.99638
0.75,322,9.02,1.0,-0.996602
0.75,408,8.64,1.0,-0.9966720000000002
0.75,479,9.86,1.0,-0.996386
0.75,515,9.22,1.0,-0.9964179999999999
0.75,529,9.28,1.0,-0.9963560000000001
0.75,548,8.76,1.0,-0.99658
0.75,640,9.0,1.0,-0.996464
0.75,870,9.72,1.0,-0.9962880000000002
0.75,876,9.28,1.0,-0.996408
0.75,1095,8.84,1.0,-0.996732
0.75,1145,9.44,1.0,-0.9963200000000001
0.75,1290,9.8,1.0,-0.996184
0.75,1438,9.22,1.0,-0.9965419999999996
0.75,1497,8.6,1.0,-0.996584
0.75,1527,10.16,1.0,-0.9960400000000001
0.75,1562,9.32,1.0,-0.9963479999999998
0.75,1593,10.1,1.0,-0.9963259999999997
0.75,1756,9.54,1.0,-0.9962420000000003
0.75,1774,9.14,1.0,-0.9965220000000002
0.75,1829,8.62,1.0,-0.9965179999999998
0.75,1862,8.66,1.0,-0.9966859999999995
0.75,1989,9.3,1.0,-0.9964260000000001
0.75,2200,9.28,1.0,-0.9964240000000002
0.75,2213,8.78,1.0,-0.9966859999999998
0.75,2335,9.16,1.0,-0.9966200000000001
0.75,2406,9.38,1.0,-0.9963619999999997
0.75,2621,9.44,1.0,-0.9964279999999998
0.75,2934,9.06,1.0,-0.9963499999999997
0.75,3063,8.92,1.0,-0.996372
0.75,3276,9.32,1.0,-0.9962439999999997
0.75,3331,10.0,1.0,-0.9961279999999998
0.75,3350,9.16,1.0,-0.996304
0.75,3524,8.72,1.0,-0.996708
0.75,3637,9.12,1.0,-0.9965320000000003
0.75,3739,8.38,1.0,-0.9965740000000003
0.75,3770,8.94,1.0,-0.9965939999999999
0.75,3802,9.46,0.98,-0.9964260000000001
0.75,3920,9.26,1.0,-0.9964780000000001
0.75,3986,9.46,1.0,-0.9963940000000001
0.75,4157,8.48,1.0,-0.9966719999999999
0.75,4168,9.38,1.0,-0.9965020000000001
0.75,4245,9.34,1.0,-0.9961859999999999
0.75,4378,9.8,1.0,-0.9962919999999995
0.75,4515,8.96,1.0,-0.9965840000000002
0.75,4608,9.36,1.0,-0.9965040000000001
0.75,4738,9.14,1.0,-0.9965420000000001
0.75,4799,9.0,1.0,-0.996448
0.75,4801,8.86,1.0,-0.9966659999999998
0.75,4863,8.7,1.0,-0.9967779999999999
0.75,5050,9.0,1.0,-0.9967399999999997
0.75,5069,8.82,1.0,-0.99647
0.75,5216,8.62,1.0,-0.9967499999999998
0.75,5358,8.96,1.0,-0.996684
0.75,5360,9.42,1.0,-0.9964899999999999
0.75,5590,9.1,1.0,-0.9964259999999999
0.75,5916,9.08,1.0,-0.9964280000000002
0.75,6356,9.32,1.0,-0.9966200000000001
0.75,6383,9.18,1.0,-0.9963259999999999
0.75,6470,8.88,1.0,-0.9965920000000001
0.75,6567,9.32,1.0,-0.9962639999999996
0.75,6903,9.14,1.0,-0.9964139999999999
0.75,6965,8.9,1.0,-0.9964459999999998
0.75,7022,9.34,1.0,-0.9964259999999999
0.75,7157,9.12,1.0,-0.9965719999999999
0.75,7545,8.86,1.0,-0.9965260000000002
0.75,7683,9.3,1.0,-0.9964820000000002
0.75,7692,8.5,1.0,-0.9967580000000001
0.75,7726,9.18,0.98,-0.996746
0.75,7762,8.96,1.0,-0.9965720000000001
0.75,7819,8.74,1.0,-0.9967260000000002
0.75,7839,9.4,1.0,-0.9964360000000003
0.75,8070,8.8,1.0,-0.9964240000000001
0.75,8135,8.84,1.0,-0.9964439999999999
0.75,8298,9.24,1.0,-0.9965039999999997
0.75,8394,9.08,1.0,-0.9966639999999997
0.75,8408,9.3,1.0,-0.9965019999999999
0.75,8409,8.96,1.0,-0.9966360000000001
0.75,8454,9.46,1.0,-0.9963420000000001
0.75,8541,9.44,1.0,-0.9965119999999997
0.75,8567,9.68,1.0,-0.9964320000000001
0.75,8629,9.88,1.0,-0.9961000000000001
0.75,8648,8.92,1.0,-0.9965080000000001
0.75,8821,8.64,1.0,-0.9966000000000002
0.75,8956,9.48,1.0,-0.9964040000000003
0.75,9142,9.46,1.0,-0.9964140000000001
0.75,9183,9.16,1.0,-0.9965440000000001
0.75,9229,9.58,1.0,-0.9962979999999998
0.75,9299,9.08,1.0,-0.9966520000000001
0.75,9373,9.68,1.0,-0.9962119999999995
0.75,9383,8.76,1.0,-0.996496
0.75,9448,9.42,1.0,-0.9964180000000001
0.75,9626,9.3,1.0,-0.9963859999999998
0.75,9715,8.62,1.0,-0.996586
0.75,9744,9.24,1.0,-0.9964159999999999
0.75,9756,9.38,1.0,-0.9963220000000002
0.75,9796,9.4,1.0,-0.9964879999999998
0.75,9917,8.7,1.0,-0.9966139999999996
1.0,117,9.46,1.0,-0.996454
1.0,148,10.0,1.0,-0.99638
1.0,322,9.02,1.0,-0.996602
1.0,408,8.64,1.0,-0.9966720000000002
1.0,479,9.86,1.0,-0.996386
1.0,515,9.22,1.0,-0.9964179999999999
1.0,529,9.28,1.0,-0.9963560000000001
1.0,548,8.76,1.0,-0.99658
1.0,640,9.0,1.0,-0.996464
1.0,870,9.72,1.0,-0.9962880000000002
1.0,876,9.28,1.0,-0.996408
1.0,1095,8.84,1.0,-0.996732
1.0,1145,9.44,1.0,-0.9963200000000001
1.0,1290,9.8,1.0,-0.996184
1.0,1438,9.22,1.0,-0.9965419999999996
1.0,1497,8.6,1.0,-0.996584
1.0,1527,10.16,1.0,-0.9960400000000001
1.0,1562,9.32,1.0,-0.9963479999999998
1.0,1593,10.1,1.0,-0.9963259999999997
1.0,1756,9.54,1.0,-0.9962420000000003
1.0,1774,9.14,1.0,-0.9965220000000002
1.0,1829,8.62,1.0,-0.9965179999999998
1.0,1862,8.66,1.0,-0.9966859999999995
1.0,1989,9.3,1.0,-0.9964260000000001
1.0,2200,9.28,1.0,-0.9964240000000002
1.0,2213,8.78,1.0,-0.9966859999999998
1.0,2335,9.16,1.0,-0.9966200000000001
1.0,2406,9.38,1.0,-0.9963619999999997
1.0,2621,9.44,1.0,-0.9964279999999998
1.0,2934,9.06,1.0,-0.9963499999999997
1.0,3063,8.92,1.0,-0.996372
1.0,3276,9.32,1.0,-0.9962439999999997
1.0,3331,10.0,1.0,-0.9961279999999998
1.0,3350,9.16,1.0,-0.996304
1.0,3524,8.72,1.0,-0.996708
1.0,3637,9.12,1.0,-0.9965320000000003
1.0,3739,8.38,1.0,-0.9965740000000003
1.0,3770,8.94,1.0,-0.9965939999999999
1.0,3802,9.46,0.98,-0.9964260000000001
1.0,3920,9.26,1.0,-0.9964780000000001
1.0,3986,9.46,1.0,-0.9963940000000001
1.0,4157,8.48,1.0,-0.9966719999999999
1.0,4168,9.38,1.0,-0.9965020000000001
1.0,4245,9.34,1.0,-0.9961859999999999
1.0,4378,9.8,1.0,-0.9962919999999995
1.0,4515,8.96,1.0,-0.9965840000000002
1.0,4608,9.36,1.0,-0.9965040000000001
1.0,4738,9.14,1.0,-0.9965420000000001
1.0,4799,9.0,1.0,-0.996448
1.0,4801,8.86,1.0,-0.9966659999999998
1.0,4863,8.7,1.0,-0.9967779999999999
1.0,5050,9.0,1.0,-0.9967399999999997
1.0,5069,8.82,1.0,-0.99647
1.0,5216,8.62,1.0,-0.9967499999999998
1.0,5358,8.96,1.0,-0.996684
1.0,5360,9.42,1.0,-0.9964899999999999
1.0,5590,9.1,1.0,-0.9964259999999999
1.0,5916,9.08,1.0,-0.9964280000000002
1.0,6356,9.32,1.0,-0.9966200000000001
1.0,6383,9.18,1.0,-0.9963259999999999
1.0,6470,8.88,1.0,-0.9965920000000001
1.0,6567,9.32,1.0,-0.9962639999999996
1.0,6903,9.14,1.0,-0.9964139999999999
1.0,6965,8.9,1.0,-0.9964459999999998
1.0,7022,9.34,1.0,-0.9964259999999999
1.0,7157,9.12,1.0,-0.9965719999999999
1.0,7545,8.86,1.0,-0.9965260000000002
1.0,7683,9.3,1.0,-0.9964820000000002
1.0,7692,8.5,1.0,-0.9967580000000001
1.0,7726,9.18,0.98,-0.996746
1.0,7762,8.96,1.0,-0.9965720000000001
1.0,7819,8.74,1.0,-0.9967260000000002
1.0,7839,9.4,1.0,-0.9964360000000003
1.0,8070,8.8,1.0,-0.9964240000000001
1.0,8135,8.84,1.0,-0.9964439999999999
1.0,8298,9.24,1.0,-0.9965039999999997
1.0,8394,9.08,1.0,-0.9966639999999997
1.0,8408,9.3,1.0,-0.9965019999999999
1.0,8409,8.96,1.0,-0.9966360000000001
1.0,8454,9.46,1.0,-0.9963420000000001
1.0,8541,9.44,1.0,-0.9965119999999997
1.0,8567,9.68,1.0,-0.9964320000000001
1.0,8629,9.88,1.0,-0.9961000000000001
1.0,8648,8.92,1.0,-0.9965080000000001
1.0,8821,8.64,1.0,-0.9966000000000002
1.0,8956,9.48,1.0,-0.9964040000000003
1.0,9142,9.46,1.0,-0.9964140000000001
1.0,9183,9.16,1.0,-0.9965440000000001
1.0,9229,9.58,1.0,-0.9962979999999998
1.0,9299,9.08,1.0,-0.9966520000000001
1.0,9373,9.68,1.0,-0.9962119999999995
1.0,9383,8.76,1.0,-0.996496
1.0,9448,9.42,1.0,-0.9964180000000001
1.0,9626,9.3,1.0,-0.9963859999999998
1.0,9715,8.62,1.0,-0.996586
1.0,9744,9.24,1.0,-0.9964159999999999
1.0,9756,9.38,1.0,-0.9963220000000002
1.0,9796,9.4,1.0,-0.9964879999999998
1.0,9917,8.7,1.0,-0.9966139999999996
