,realization,node,resistance,metric,max_level,avg_level
0,0,5777,0.25,43,1,-0.9723
1,0,5777,0.5,43,1,-0.9723
2,0,5777,0.75,43,1,-0.9723
3,0,5777,1.0,43,1,-0.9723
4,0,2640,0.25,45,1,-0.9689
5,0,2640,0.5,45,1,-0.9689
6,0,2640,0.75,45,1,-0.9689
7,0,2640,1.0,45,1,-0.9689
8,0,8047,0.25,53,1,-0.9749
9,0,8047,0.5,53,1,-0.9749
10,0,8047,0.75,53,1,-0.9749
11,0,8047,1.0,53,1,-0.9749
12,0,1365,0.25,53,1,-0.9663
13,0,1365,0.5,53,1,-0.9663
14,0,1365,0.75,53,1,-0.9663
15,0,1365,1.0,53,1,-0.9663
16,0,503,0.25,36,1,-0.9812
17,0,503,0.5,36,1,-0.9812
18,0,503,0.75,36,1,-0.9812
19,0,503,1.0,36,1,-0.9812
20,0,4897,0.25,52,1,-0.9716
21,0,4897,0.5,52,1,-0.9716
22,0,4897,0.75,52,1,-0.9716
23,0,4897,1.0,52,1,-0.9716
24,0,5999,0.25,72,1,-0.9684
25,0,5999,0.5,72,1,-0.9684
26,0,5999,0.75,72,1,-0.9684
27,0,5999,1.0,72,1,-0.9684
28,0,7974,0.25,46,1,-0.9702
29,0,7974,0.5,46,1,-0.9702
30,0,7974,0.75,46,1,-0.9702
31,0,7974,1.0,46,1,-0.9702
32,0,8594,0.25,58,1,-0.9668
33,0,8594,0.5,58,1,-0.9668
34,0,8594,0.75,58,1,-0.9668
35,0,8594,1.0,58,1,-0.9668
36,0,8620,0.25,34,1,-0.9806
37,0,8620,0.5,34,1,-0.9806
38,0,8620,0.75,34,1,-0.9806
39,0,8620,1.0,34,1,-0.9806
40,0,4067,0.25,50,1,-0.9724
41,0,4067,0.5,50,1,-0.9724
42,0,4067,0.75,50,1,-0.9724
43,0,4067,1.0,50,1,-0.9724
44,0,7334,0.25,52,1,-0.9794
45,0,7334,0.5,52,1,-0.9794
46,0,7334,0.75,52,1,-0.9794
47,0,7334,1.0,52,1,-0.9794
48,0,4927,0.25,61,1,-0.9659
49,0,4927,0.5,61,1,-0.9659
50,0,4927,0.75,61,1,-0.9659
51,0,4927,1.0,61,1,-0.9659
52,0,7468,0.25,44,1,-0.9768
53,0,7468,0.5,44,1,-0.9768
54,0,7468,0.75,44,1,-0.9768
55,0,7468,1.0,44,1,-0.9768
56,0,9151,0.25,59,1,-0.9689
57,0,9151,0.5,59,1,-0.9689
58,0,9151,0.75,59,1,-0.9689
59,0,9151,1.0,59,1,-0.9689
60,0,2338,0.25,45,1,-0.9719
61,0,2338,0.5,45,1,-0.9719
62,0,2338,0.75,45,1,-0.9719
63,0,2338,1.0,45,1,-0.9719
64,0,698,0.25,53,1,-0.9715
65,0,698,0.5,53,1,-0.9715
66,0,698,0.75,53,1,-0.9715
67,0,698,1.0,53,1,-0.9715
68,0,6491,0.25,49,1,-0.9769
69,0,6491,0.5,49,1,-0.9769
70,0,6491,0.75,49,1,-0.9769
71,0,6491,1.0,49,1,-0.9769
72,0,8080,0.25,37,1,-0.9697
73,0,8080,0.5,37,1,-0.9697
74,0,8080,0.75,37,1,-0.9697
75,0,8080,1.0,37,1,-0.9697
76,0,2420,0.25,50,1,-0.9738
77,0,2420,0.5,50,1,-0.9738
78,0,2420,0.75,50,1,-0.9738
79,0,2420,1.0,50,1,-0.9738
80,0,5862,0.25,49,1,-0.9711
81,0,5862,0.5,49,1,-0.9711
82,0,5862,0.75,49,1,-0.9711
83,0,5862,1.0,49,1,-0.9711
84,0,2631,0.25,56,1,-0.967
85,0,2631,0.5,56,1,-0.967
86,0,2631,0.75,56,1,-0.967
87,0,2631,1.0,56,1,-0.967
88,0,4106,0.25,64,1,-0.9686
89,0,4106,0.5,64,1,-0.9686
90,0,4106,0.75,64,1,-0.9686
91,0,4106,1.0,64,1,-0.9686
92,0,130,0.25,46,1,-0.9664
93,0,130,0.5,46,1,-0.9664
94,0,130,0.75,46,1,-0.9664
95,0,130,1.0,46,1,-0.9664
96,0,6866,0.25,29,1,-0.9877
97,0,6866,0.5,29,1,-0.9877
98,0,6866,0.75,29,1,-0.9877
99,0,6866,1.0,29,1,-0.9877
100,0,1891,0.25,72,1,-0.9676
101,0,1891,0.5,72,1,-0.9676
102,0,1891,0.75,72,1,-0.9676
103,0,1891,1.0,72,1,-0.9676
104,0,5265,0.25,45,1,-0.9733
105,0,5265,0.5,45,1,-0.9733
106,0,5265,0.75,45,1,-0.9733
107,0,5265,1.0,45,1,-0.9733
108,0,1415,0.25,52,1,-0.9662
109,0,1415,0.5,52,1,-0.9662
110,0,1415,0.75,52,1,-0.9662
111,0,1415,1.0,52,1,-0.9662
112,0,785,0.25,45,1,-0.9803
113,0,785,0.5,45,1,-0.9803
114,0,785,0.75,45,1,-0.9803
115,0,785,1.0,45,1,-0.9803
116,0,7679,0.25,53,1,-0.9707
117,0,7679,0.5,53,1,-0.9707
118,0,7679,0.75,53,1,-0.9707
119,0,7679,1.0,53,1,-0.9707
120,0,6251,0.25,45,1,-0.9715
121,0,6251,0.5,45,1,-0.9715
122,0,6251,0.75,45,1,-0.9715
123,0,6251,1.0,45,1,-0.9715
124,0,9972,0.25,52,1,-0.9788
125,0,9972,0.5,52,1,-0.9788
126,0,9972,0.75,52,1,-0.9788
127,0,9972,1.0,52,1,-0.9788
128,0,4237,0.25,45,1,-0.9709
129,0,4237,0.5,45,1,-0.9709
130,0,4237,0.75,45,1,-0.9709
131,0,4237,1.0,45,1,-0.9709
132,0,8935,0.25,49,1,-0.9729
133,0,8935,0.5,49,1,-0.9729
134,0,8935,0.75,49,1,-0.9729
135,0,8935,1.0,49,1,-0.9729
136,0,7718,0.25,45,1,-0.9667
137,0,7718,0.5,45,1,-0.9667
138,0,7718,0.75,45,1,-0.9667
139,0,7718,1.0,45,1,-0.9667
140,0,7716,0.25,52,1,-0.9632
141,0,7716,0.5,52,1,-0.9632
142,0,7716,0.75,52,1,-0.9632
143,0,7716,1.0,52,1,-0.9632
144,0,9079,0.25,67,1,-0.9733
145,0,9079,0.5,67,1,-0.9733
146,0,9079,0.75,67,1,-0.9733
147,0,9079,1.0,67,1,-0.9733
148,0,5402,0.25,48,1,-0.9752
149,0,5402,0.5,48,1,-0.9752
150,0,5402,0.75,48,1,-0.9752
151,0,5402,1.0,48,1,-0.9752
152,0,6380,0.25,59,1,-0.9663
153,0,6380,0.5,59,1,-0.9663
154,0,6380,0.75,59,1,-0.9663
155,0,6380,1.0,59,1,-0.9663
156,0,1285,0.25,56,1,-0.9698
157,0,1285,0.5,56,1,-0.9698
158,0,1285,0.75,56,1,-0.9698
159,0,1285,1.0,56,1,-0.9698
160,0,4697,0.25,44,1,-0.9744
161,0,4697,0.5,44,1,-0.9744
162,0,4697,0.75,44,1,-0.9744
163,0,4697,1.0,44,1,-0.9744
164,0,3786,0.25,53,1,-0.9695
165,0,3786,0.5,53,1,-0.9695
166,0,3786,0.75,53,1,-0.9695
167,0,3786,1.0,53,1,-0.9695
168,0,9616,0.25,35,1,-0.9829
169,0,9616,0.5,35,1,-0.9829
170,0,9616,0.75,35,1,-0.9829
171,0,9616,1.0,35,1,-0.9829
172,0,2389,0.25,51,1,-0.9695
173,0,2389,0.5,51,1,-0.9695
174,0,2389,0.75,51,1,-0.9695
175,0,2389,1.0,51,1,-0.9695
176,0,9908,0.25,59,1,-0.9659
177,0,9908,0.5,59,1,-0.9659
178,0,9908,0.75,59,1,-0.9659
179,0,9908,1.0,59,1,-0.9659
180,0,2548,0.25,50,1,-0.9722
181,0,2548,0.5,50,1,-0.9722
182,0,2548,0.75,50,1,-0.9722
183,0,2548,1.0,50,1,-0.9722
184,0,8439,0.25,30,1,-0.9826
185,0,8439,0.5,30,1,-0.9826
186,0,8439,0.75,30,1,-0.9826
187,0,8439,1.0,30,1,-0.9826
188,0,7347,0.25,48,1,-0.9734
189,0,7347,0.5,48,1,-0.9734
190,0,7347,0.75,48,1,-0.9734
191,0,7347,1.0,48,1,-0.9734
192,0,8282,0.25,54,1,-0.9682
193,0,8282,0.5,54,1,-0.9682
194,0,8282,0.75,54,1,-0.9682
195,0,8282,1.0,54,1,-0.9682
196,0,6754,0.25,45,1,-0.9727
197,0,6754,0.5,45,1,-0.9727
198,0,6754,0.75,45,1,-0.9727
199,0,6754,1.0,45,1,-0.9727
200,0,4166,0.25,55,1,-0.9701
201,0,4166,0.5,55,1,-0.9701
202,0,4166,0.75,55,1,-0.9701
203,0,4166,1.0,55,1,-0.9701
204,0,9657,0.25,59,1,-0.9769
205,0,9657,0.5,59,1,-0.9769
206,0,9657,0.75,59,1,-0.9769
207,0,9657,1.0,59,1,-0.9769
208,0,3715,0.25,42,1,-0.9704
209,0,3715,0.5,42,1,-0.9704
210,0,3715,0.75,42,1,-0.9704
211,0,3715,1.0,42,1,-0.9704
212,0,4965,0.25,31,1,-0.9855
213,0,4965,0.5,31,1,-0.9855
214,0,4965,0.75,31,1,-0.9855
215,0,4965,1.0,31,1,-0.9855
216,0,4803,0.25,50,1,-0.9708
217,0,4803,0.5,50,1,-0.9708
218,0,4803,0.75,50,1,-0.9708
219,0,4803,1.0,50,1,-0.9708
220,0,1477,0.25,26,1,-0.989
221,0,1477,0.5,26,1,-0.989
222,0,1477,0.75,26,1,-0.989
223,0,1477,1.0,26,1,-0.989
224,0,5221,0.25,62,1,-0.9734
225,0,5221,0.5,62,1,-0.9734
226,0,5221,0.75,62,1,-0.9734
227,0,5221,1.0,62,1,-0.9734
228,0,547,0.25,64,1,-0.964
229,0,547,0.5,64,1,-0.964
230,0,547,0.75,64,1,-0.964
231,0,547,1.0,64,1,-0.964
232,0,7599,0.25,55,1,-0.9707
233,0,7599,0.5,55,1,-0.9707
234,0,7599,0.75,55,1,-0.9707
235,0,7599,1.0,55,1,-0.9707
236,0,7877,0.25,56,1,-0.9694
237,0,7877,0.5,56,1,-0.9694
238,0,7877,0.75,56,1,-0.9694
