resistance,node,metric,max_level,avg_level
0.25,1583,25.88,1.0,-0.9729359999999998
0.25,1638,25.84,1.0,-0.9732559999999998
0.25,1698,24.74,1.0,-0.973652
0.25,1740,24.88,1.0,-0.9737759999999999
0.25,1803,24.42,1.0,-0.9740360000000002
0.25,1947,25.62,1.0,-0.9728999999999998
0.25,1976,25.3,1.0,-0.9734600000000002
0.25,1987,24.34,1.0,-0.9743079999999995
0.25,2221,26.56,1.0,-0.9728400000000001
0.25,2272,25.02,1.0,-0.973196
0.25,2274,26.48,1.0,-0.973272
0.25,2366,25.9,1.0,-0.9719880000000001
0.25,2465,25.56,1.0,-0.9740559999999998
0.25,2492,25.58,1.0,-0.9726200000000002
0.25,2527,25.3,1.0,-0.9735000000000003
0.25,2583,25.04,1.0,-0.9730160000000001
0.25,2629,25.56,1.0,-0.9738880000000002
0.25,2709,25.6,1.0,-0.9732319999999998
0.25,2714,24.6,1.0,-0.9742879999999997
0.25,2729,25.44,1.0,-0.973208
0.25,2924,25.76,1.0,-0.9732240000000003
0.25,3001,25.24,1.0,-0.9740559999999996
0.25,3071,25.42,1.0,-0.9725000000000001
0.25,3225,26.02,1.0,-0.9732439999999998
0.25,3243,25.22,1.0,-0.9733720000000001
0.25,3407,26.54,1.0,-0.9734839999999998
0.25,3452,24.98,1.0,-0.9734119999999998
0.25,3458,25.58,1.0,-0.9737480000000001
0.25,3479,25.36,1.0,-0.9742719999999998
0.25,3595,25.56,1.0,-0.9736479999999998
0.25,3600,24.52,1.0,-0.974232
0.25,3621,25.64,1.0,-0.9738959999999999
0.25,3726,24.88,1.0,-0.9741599999999999
0.25,3755,26.6,1.0,-0.9723599999999998
0.25,3851,26.02,1.0,-0.972804
0.25,3863,25.24,1.0,-0.9727519999999997
0.25,3896,25.52,1.0,-0.9734479999999999
0.25,3907,26.18,1.0,-0.972388
0.25,3942,25.08,1.0,-0.974176
0.25,4106,25.72,1.0,-0.9733759999999999
0.25,4196,25.32,1.0,-0.9727919999999998
0.25,4346,24.62,1.0,-0.9732040000000001
0.25,4370,25.04,1.0,-0.9733359999999996
0.25,4431,24.78,1.0,-0.9734119999999994
0.25,4527,26.52,1.0,-0.9726159999999999
0.25,4534,25.66,1.0,-0.9739480000000005
0.25,4669,25.46,1.0,-0.9743159999999998
0.25,4696,26.4,1.0,-0.9722479999999998
0.25,4708,25.58,1.0,-0.974276
0.25,4725,24.64,1.0,-0.9722079999999999
0.25,4746,24.44,1.0,-0.9742479999999997
0.25,4876,25.9,1.0,-0.9724680000000001
0.25,4886,26.74,1.0,-0.9733879999999999
0.25,4934,25.32,1.0,-0.9735359999999998
0.25,4958,25.76,1.0,-0.97224
0.25,4980,26.5,1.0,-0.972756
0.5,32,24.48,1.0,-0.9746800000000002
0.5,64,25.7,1.0,-0.9729000000000001
0.5,99,25.62,1.0,-0.9738040000000002
0.5,128,26.62,1.0,-0.9723880000000001
0.5,175,25.04,1.0,-0.9742000000000001
0.5,199,25.1,1.0,-0.9747879999999998
0.5,206,25.24,1.0,-0.9726559999999997
0.5,255,27.02,1.0,-0.972324
0.5,263,25.7,1.0,-0.9729879999999999
0.5,280,25.72,1.0,-0.9738720000000001
0.5,284,24.44,1.0,-0.9739359999999999
0.5,331,24.46,1.0,-0.9740600000000004
0.5,541,25.32,1.0,-0.9744560000000001
0.5,610,26.32,1.0,-0.9724879999999998
0.5,694,25.76,1.0,-0.9735279999999998
0.5,743,24.08,1.0,-0.9743440000000002
0.5,747,27.48,1.0,-0.9717839999999999
0.5,771,25.68,1.0,-0.9727119999999999
0.5,784,24.38,1.0,-0.973772
0.5,788,25.94,1.0,-0.9730039999999999
0.5,828,24.3,1.0,-0.9748359999999999
0.5,886,25.24,1.0,-0.9741839999999999
0.5,934,27.26,1.0,-0.9723080000000002
0.5,936,24.1,1.0,-0.9747559999999998
0.5,974,25.44,1.0,-0.9733039999999998
0.5,992,25.64,1.0,-0.9743839999999997
0.5,1040,24.1,1.0,-0.9738520000000002
0.5,1087,24.88,1.0,-0.9737440000000004
0.5,1092,26.82,1.0,-0.9717639999999997
0.5,1125,24.92,1.0,-0.9733519999999999
0.5,1132,25.08,1.0,-0.9739679999999998
0.5,1158,25.48,1.0,-0.9741359999999998
0.5,1172,25.1,1.0,-0.9738359999999999
0.5,1185,23.12,1.0,-0.9750800000000001
0.5,1281,26.28,1.0,-0.9730880000000002
0.5,1313,26.58,1.0,-0.9734119999999996
0.5,1404,24.26,1.0,-0.97434
0.5,1409,25.16,1.0,-0.9727039999999998
0.5,1419,26.52,1.0,-0.9725360000000001
0.5,1453,26.12,1.0,-0.972248
0.5,1483,23.64,1.0,-0.9755440000000002
0.5,1523,25.08,1.0,-0.9741359999999999
0.5,1524,25.74,1.0,-0.973044
0.5,1526,26.76,1.0,-0.9723599999999999
0.5,1583,25.88,1.0,-0.9729359999999998
0.5,1638,25.84,1.0,-0.9732559999999998
0.5,1698,24.74,1.0,-0.973652
0.5,1740,24.88,1.0,-0.9737759999999999
0.5,1803,24.42,1.0,-0.9740360000000002
0.5,1947,25.62,1.0,-0.9728999999999998
0.5,1976,25.3,1.0,-0.9734600000000002
0.5,1987,24.34,1.0,-0.9743079999999995
0.5,2221,26.56,1.0,-0.9728400000000001
0.5,2272,25.02,1.0,-0.973196
0.5,2274,26.48,1.0,-0.973272
0.5,2366,25.9,1.0,-0.9719880000000001
0.5,2465,25.56,1.0,-0.9740559999999998
0.5,2492,25.58,1.0,-0.9726200000000002
0.5,2527,25.3,1.0,-0.9735000000000003
0.5,2583,25.04,1.0,-0.9730160000000001
0.5,2629,25.56,1.0,-0.9738880000000002
0.5,2709,25.6,1.0,-0.9732319999999998
0.5,2714,24.6,1.0,-0.9742879999999997
0.5,2729,25.44,1.0,-0.973208
0.5,2924,25.76,1.0,-0.9732240000000003
0.5,3001,25.24,1.0,-0.9740559999999996
0.5,3071,25.42,1.0,-0.9725000000000001
0.5,3225,26.02,1.0,-0.9732439999999998
0.5,3243,25.22,1.0,-0.9733720000000001
0.5,3407,26.54,1.0,-0.9734839999999998
0.5,3452,24.98,1.0,-0.9734119999999998
0.5,3458,25.58,1.0,-0.9737480000000001
0.5,3479,25.36,1.0,-0.9742719999999998
0.5,3595,25.56,1.0,-0.9736479999999998
0.5,3600,24.52,1.0,-0.974232
0.5,3621,25.64,1.0,-0.9738959999999999
0.5,3726,24.88,1.0,-0.9741599999999999
