resistance,node,metric,max_level,avg_level
0.25,4156,8.64,1.0,-0.9968640000000001
0.25,4374,8.36,1.0,-0.996952
0.25,4384,8.42,1.0,-0.996602
0.25,4507,7.86,1.0,-0.9969980000000003
0.25,4533,8.02,1.0,-0.997206
0.25,4566,7.8,0.98,-0.9971479999999998
0.25,4640,8.42,1.0,-0.996938
0.25,4688,8.46,0.98,-0.996698
0.25,4931,8.26,1.0,-0.996986
0.25,4975,8.4,1.0,-0.9969800000000001
0.25,5064,8.84,0.98,-0.9967519999999999
0.25,5068,8.7,1.0,-0.9968499999999996
0.25,5199,8.0,1.0,-0.9969799999999996
0.25,5215,8.16,1.0,-0.9969199999999999
0.25,5251,8.68,1.0,-0.996816
0.25,5306,8.62,1.0,-0.996974
0.25,5332,8.0,1.0,-0.997172
0.25,5379,8.26,1.0,-0.9971180000000001
0.25,5389,8.68,1.0,-0.99678
0.25,5577,8.32,1.0,-0.9968680000000002
0.25,5746,7.76,1.0,-0.9971039999999998
0.25,5816,8.44,1.0,-0.9968839999999998
0.25,5824,8.7,1.0,-0.9965539999999998
0.25,5965,8.34,1.0,-0.9968499999999999
0.25,6321,7.48,1.0,-0.9970240000000001
0.25,6367,7.82,1.0,-0.9968900000000002
0.25,6902,9.04,1.0,-0.9968760000000002
0.25,7214,9.04,1.0,-0.9968840000000001
0.25,7356,8.72,1.0,-0.9967959999999998
0.25,7455,7.76,1.0,-0.9972759999999999
0.25,7588,8.0,1.0,-0.9969359999999999
0.25,7733,8.52,1.0,-0.996968
0.25,7754,8.58,1.0,-0.9969859999999997
0.25,7784,7.76,1.0,-0.9971599999999998
0.25,7851,8.26,1.0,-0.9969020000000002
0.25,7952,8.1,1.0,-0.9969699999999995
0.25,8023,7.78,1.0,-0.9971179999999998
0.25,8070,8.44,0.98,-0.9968720000000001
0.25,8237,8.8,1.0,-0.9968880000000001
0.25,8240,8.54,0.98,-0.996902
0.25,8347,7.9,1.0,-0.9973299999999999
0.25,8370,8.78,1.0,-0.9968340000000003
0.25,8385,8.2,1.0,-0.9969760000000002
0.25,8387,8.66,1.0,-0.9966580000000004
0.25,8521,8.12,1.0,-0.9968719999999998
0.25,8741,8.08,0.98,-0.996964
0.25,8936,9.4,1.0,-0.9966959999999999
0.25,9333,7.94,1.0,-0.9969179999999997
0.25,9423,7.74,1.0,-0.997014
0.25,9446,8.62,1.0,-0.9967779999999999
0.25,9460,7.88,1.0,-0.9969840000000002
0.25,9512,8.34,1.0,-0.9968419999999998
0.25,9513,8.2,1.0,-0.9967399999999997
0.25,9642,8.24,1.0,-0.9971119999999999
0.25,9673,8.78,1.0,-0.9968859999999996
0.5,104,8.26,1.0,-0.9970899999999999
0.5,107,8.34,1.0,-0.9969060000000002
0.5,157,8.04,1.0,-0.99696
0.5,238,8.12,1.0,-0.9968960000000001
0.5,296,8.36,1.0,-0.9970880000000001
0.5,326,8.14,0.98,-0.9968100000000001
0.5,397,8.38,0.98,-0.9969820000000001
0.5,445,9.08,1.0,-0.9967600000000003
0.5,569,7.6,1.0,-0.9970639999999997
0.5,574,8.28,1.0,-0.9968679999999995
0.5,592,8.82,1.0,-0.9968820000000003
0.5,640,8.7,1.0,-0.996926
0.5,682,7.8,1.0,-0.997056
0.5,690,8.5,1.0,-0.996846
0.5,742,7.86,0.98,-0.9968780000000002
0.5,838,8.74,1.0,-0.99673
0.5,922,8.0,1.0,-0.9968159999999997
0.5,1104,8.36,1.0,-0.9970240000000002
0.5,1315,7.88,1.0,-0.9971759999999997
0.5,1337,9.24,1.0,-0.9966280000000003
0.5,1729,9.14,1.0,-0.9966899999999996
0.5,1750,8.5,1.0,-0.996842
0.5,1761,7.98,1.0,-0.997138
0.5,1907,8.76,1.0,-0.9968679999999998
0.5,1910,7.68,1.0,-0.9972199999999998
0.5,1944,8.08,1.0,-0.9969639999999999
0.5,2079,7.64,1.0,-0.9970439999999998
0.5,2083,7.68,1.0,-0.9968839999999999
0.5,2256,8.1,1.0,-0.9970299999999999
0.5,2273,8.64,1.0,-0.9969560000000003
0.5,2414,8.36,1.0,-0.9969199999999999
0.5,2641,8.18,1.0,-0.9969819999999997
0.5,2771,9.06,1.0,-0.9967619999999998
0.5,2920,8.74,1.0,-0.9968739999999998
0.5,3049,8.72,1.0,-0.9968719999999994
0.5,3084,8.16,1.0,-0.9970319999999999
0.5,3175,7.72,1.0,-0.9971799999999998
0.5,3194,7.74,0.98,-0.9970099999999996
0.5,3261,7.9,1.0,-0.9970260000000003
0.5,3402,8.34,1.0,-0.9969580000000002
0.5,3539,8.02,1.0,-0.9970300000000001
0.5,3589,7.72,1.0,-0.9970959999999998
0.5,3829,8.18,1.0,-0.9969619999999999
0.5,4010,8.76,1.0,-0.996648
0.5,4156,8.64,1.0,-0.9968640000000001
0.5,4374,8.36,1.0,-0.996952
0.5,4384,8.42,1.0,-0.996602
0.5,4507,7.86,1.0,-0.9969980000000003
0.5,4533,8.02,1.0,-0.997206
0.5,4566,7.8,0.98,-0.9971479999999998
0.5,4640,8.42,1.0,-0.996938
0.5,4688,8.46,0.98,-0.996698
0.5,4931,8.26,1.0,-0.996986
0.5,4975,8.4,1.0,-0.9969800000000001
0.5,5064,8.84,0.98,-0.9967519999999999
0.5,5068,8.7,1.0,-0.9968499999999996
0.5,5199,8.0,1.0,-0.9969799999999996
0.5,5215,8.16,1.0,-0.9969199999999999
0.5,5251,8.68,1.0,-0.996816
0.5,5306,8.62,1.0,-0.996974
0.5,5332,8.0,1.0,-0.997172
0.5,5379,8.26,1.0,-0.9971180000000001
0.5,5389,8.68,1.0,-0.99678
0.5,5577,8.32,1.0,-0.9968680000000002
0.5,5746,7.76,1.0,-0.9971039999999998
0.5,5816,8.44,1.0,-0.9968839999999998
0.5,5824,8.7,1.0,-0.9965539999999998
0.5,5965,8.34,1.0,-0.9968499999999999
0.5,6321,7.48,1.0,-0.9970240000000001
0.5,6367,7.82,1.0,-0.9968900000000002
0.5,6902,9.04,1.0,-0.9968760000000002
0.5,7214,9.04,1.0,-0.9968840000000001
0.5,7356,8.72,1.0,-0.9967959999999998
0.5,7455,7.76,1.0,-0.9972759999999999
0.5,7588,8.0,1.0,-0.9969359999999999
0.5,7733,8.52,1.0,-0.996968
0.5,7754,8.58,1.0,-0.9969859999999997
0.5,7784,7.76,1.0,-0.9971599999999998
0.5,7851,8.26,1.0,-0.9969020000000002
0.5,7952,8.1,1.0,-0.9969699999999995
0.5,8023,7.78,1.0,-0.9971179999999998
0.5,8070,8.44,0.98,-0.9968720000000001
0.5,8237,8.8,1.0,-0.9968880000000001
0.5,8240,8.54,0.98,-0.996902
0.5,8347,7.9,1.0,-0.9973299999999999
0.5,8370,8.78,1.0,-0.9968340000000003
0.5,8385,8.2,1.0,-0.9969760000000002
0.5,8387,8.66,1.0,-0.9966580000000004
0.5,8521,8.12,1.0,-0.9968719999999998
0.5,8741,8.08,0.98,-0.996964
0.5,8936,9.4,1.0,-0.9966959999999999
0.5,9333,7.94,1.0,-0.9969179999999997
0.5,9423,7.74,1.0,-0.997014
0.5,9446,8.62,1.0,-0.9967779999999999
0.5,9460,7.88,1.0,-0.9969840000000002
0.5,9512,8.34,1.0,-0.9968419999999998
0.5,9513,8.2,1.0,-0.9967399999999997
0.5,9642,8.24,1.0,-0.9971119999999999
0.5,9673,8.78,1.0,-0.9968859999999996
0.75,104,8.26,1.0,-0.9970899999999999
0.75,107,8.34,1.0,-0.9969060000000002
0.75,157,8.04,1.0,-0.99696
0.75,238,8.12,1.0,-0.9968960000000001
0.75,296,8.36,1.0,-0.9970880000000001
0.75,326,8.14,0.98,-0.9968100000000001
0.75,397,8.38,0.98,-0.9969820000000001
0.75,445,9.08,1.0,-0.9967600000000003
0.75,569,7.6,1.0,-0.9970639999999997
0.75,574,8.28,1.0,-0.9968679999999995
0.75,592,8.82,1.0,-0.9968820000000003
0.75,640,8.7,1.0,-0.996926
0.75,682,7.8,1.0,-0.997056
0.75,690,8.5,1.0,-0.996846
0.75,742,7.86,0.98,-0.9968780000000002
0.75,838,8.74,1.0,-0.99673
0.75,922,8.0,1.0,-0.9968159999999997
0.75,1104,8.36,1.0,-0.9970240000000002
0.75,1315,7.88,1.0,-0.9971759999999997
0.75,1337,9.24,1.0,-0.9966280000000003
0.75,1729,9.14,1.0,-0.9966899999999996
0.75,1750,8.5,1.0,-0.996842
0.75,1761,7.98,1.0,-0.997138
0.75,1907,8.76,1.0,-0.9968679999999998
0.75,1910,7.68,1.0,-0.9972199999999998
0.75,1944,8.08,1.0,-0.9969639999999999
0.75,2079,7.64,1.0,-0.9970439999999998
0.75,2083,7.68,1.0,-0.9968839999999999
0.75,2256,8.1,1.0,-0.9970299999999999
0.75,2273,8.64,1.0,-0.9969560000000003
0.75,2414,8.36,1.0,-0.9969199999999999
0.75,2641,8.18,1.0,-0.9969819999999997
0.75,2771,9.06,1.0,-0.9967619999999998
0.75,2920,8.74,1.0,-0.9968739999999998
0.75,3049,8.72,1.0,-0.9968719999999994
0.75,3084,8.16,1.0,-0.9970319999999999
0.75,3175,7.72,1.0,-0.9971799999999998
0.75,3194,7.74,0.98,-0.9970099999999996
0.75,3261,7.9,1.0,-0.9970260000000003
0.75,3402,8.34,1.0,-0.9969580000000002
0.75,3539,8.02,1.0,-0.9970300000000001
0.75,3589,7.72,1.0,-0.9970959999999998
0.75,3829,8.18,1.0,-0.9969619999999999
0.75,4010,8.76,1.0,-0.996648
0.75,4156,8.64,1.0,-0.9968640000000001
0.75,4374,8.36,1.0,-0.996952
0.75,4384,8.42,1.0,-0.996602
0.75,4507,7.86,1.0,-0.9969980000000003
0.75,4533,8.02,1.0,-0.997206
0.75,4566,7.8,0.98,-0.9971479999999998
0.75,4640,8.42,1.0,-0.996938
0.75,4688,8.46,0.98,-0.996698
0.75,4931,8.26,1.0,-0.996986
0.75,4975,8.4,1.0,-0.9969800000000001
0.75,5064,8.84,0.98,-0.9967519999999999
0.75,5068,8.7,1.0,-0.9968499999999996
0.75,5199,8.0,1.0,-0.9969799999999996
0.75,5215,8.16,1.0,-0.9969199999999999
0.75,5251,8.68,1.0,-0.996816
0.75,5306,8.62,1.0,-0.996974
0.75,5332,8.0,1.0,-0.997172
0.75,5379,8.26,1.0,-0.9971180000000001
0.75,5389,8.68,1.0,-0.99678
0.75,5577,8.32,1.0,-0.9968680000000002
0.75,5746,7.76,1.0,-0.9971039999999998
0.75,5816,8.44,1.0,-0.9968839999999998
0.75,5824,8.7,1.0,-0.9965539999999998
0.75,5965,8.34,1.0,-0.9968499999999999
0.75,6321,7.48,1.0,-0.9970240000000001
0.75,6367,7.82,1.0,-0.9968900000000002
0.75,6902,9.04,1.0,-0.9968760000000002
0.75,7214,9.04,1.0,-0.9968840000000001
0.75,7356,8.72,1.0,-0.9967959999999998
0.75,7455,7.76,1.0,-0.9972759999999999
0.75,7588,8.0,1.0,-0.9969359999999999
0.75,7733,8.52,1.0,-0.996968
0.75,7754,8.58,1.0,-0.9969859999999997
0.75,7784,7.76,1.0,-0.9971599999999998
0.75,7851,8.26,1.0,-0.9969020000000002
0.75,7952,8.1,1.0,-0.9969699999999995
0.75,8023,7.78,1.0,-0.9971179999999998
0.75,8070,8.44,0.98,-0.9968720000000001
0.75,8237,8.8,1.0,-0.9968880000000001
0.75,8240,8.54,0.98,-0.996902
0.75,8347,7.9,1.0,-0.9973299999999999
0.75,8370,8.78,1.0,-0.9968340000000003
0.75,8385,8.2,1.0,-0.9969760000000002
0.75,8387,8.66,1.0,-0.9966580000000004
0.75,8521,8.12,1.0,-0.9968719999999998
0.75,8741,8.08,0.98,-0.996964
0.75,8936,9.4,1.0,-0.9966959999999999
0.75,9333,7.94,1.0,-0.9969179999999997
0.75,9423,7.74,1.0,-0.997014
0.75,9446,8.62,1.0,-0.9967779999999999
0.75,9460,7.88,1.0,-0.9969840000000002
0.75,9512,8.34,1.0,-0.9968419999999998
0.75,9513,8.2,1.0,-0.9967399999999997
0.75,9642,8.24,1.0,-0.9971119999999999
0.75,9673,8.78,1.0,-0.9968859999999996
1.0,104,8.26,1.0,-0.9970899999999999
1.0,107,8.34,1.0,-0.9969060000000002
1.0,157,8.04,1.0,-0.99696
1.0,238,8.12,1.0,-0.9968960000000001
1.0,296,8.36,1.0,-0.9970880000000001
1.0,326,8.14,0.98,-0.9968100000000001
1.0,397,8.38,0.98,-0.9969820000000001
1.0,445,9.08,1.0,-0.9967600000000003
1.0,569,7.6,1.0,-0.9970639999999997
1.0,574,8.28,1.0,-0.9968679999999995
1.0,592,8.82,1.0,-0.9968820000000003
1.0,640,8.7,1.0,-0.996926
1.0,682,7.8,1.0,-0.997056
1.0,690,8.5,1.0,-0.996846
1.0,742,7.86,0.98,-0.9968780000000002
1.0,838,8.74,1.0,-0.99673
1.0,922,8.0,1.0,-0.9968159999999997
1.0,1104,8.36,1.0,-0.9970240000000002
1.0,1315,7.88,1.0,-0.9971759999999997
1.0,1337,9.24,1.0,-0.9966280000000003
1.0,1729,9.14,1.0,-0.9966899999999996
1.0,1750,8.5,1.0,-0.996842
1.0,1761,7.98,1.0,-0.997138
1.0,1907,8.76,1.0,-0.9968679999999998
1.0,1910,7.68,1.0,-0.9972199999999998
1.0,1944,8.08,1.0,-0.9969639999999999
1.0,2079,7.64,1.0,-0.9970439999999998
1.0,2083,7.68,1.0,-0.9968839999999999
1.0,2256,8.1,1.0,-0.9970299999999999
1.0,2273,8.64,1.0,-0.9969560000000003
1.0,2414,8.36,1.0,-0.9969199999999999
1.0,2641,8.18,1.0,-0.9969819999999997
1.0,2771,9.06,1.0,-0.9967619999999998
1.0,2920,8.74,1.0,-0.9968739999999998
1.0,3049,8.72,1.0,-0.9968719999999994
1.0,3084,8.16,1.0,-0.9970319999999999
1.0,3175,7.72,1.0,-0.9971799999999998
1.0,3194,7.74,0.98,-0.9970099999999996
1.0,3261,7.9,1.0,-0.9970260000000003
1.0,3402,8.34,1.0,-0.9969580000000002
1.0,3539,8.02,1.0,-0.9970300000000001
1.0,3589,7.72,1.0,-0.9970959999999998
1.0,3829,8.18,1.0,-0.9969619999999999
1.0,4010,8.76,1.0,-0.996648
1.0,4156,8.64,1.0,-0.9968640000000001
1.0,4374,8.36,1.0,-0.996952
1.0,4384,8.42,1.0,-0.996602
1.0,4507,7.86,1.0,-0.9969980000000003
1.0,4533,8.02,1.0,-0.997206
1.0,4566,7.8,0.98,-0.9971479999999998
1.0,4640,8.42,1.0,-0.996938
1.0,4688,8.46,0.98,-0.996698
1.0,4931,8.26,1.0,-0.996986
1.0,4975,8.4,1.0,-0.9969800000000001
1.0,5064,8.84,0.98,-0.9967519999999999
1.0,5068,8.7,1.0,-0.9968499999999996
1.0,5199,8.0,1.0,-0.9969799999999996
1.0,5215,8.16,1.0,-0.9969199999999999
1.0,5251,8.68,1.0,-0.996816
1.0,5306,8.62,1.0,-0.996974
1.0,5332,8.0,1.0,-0.997172
1.0,5379,8.26,1.0,-0.9971180000000001
1.0,5389,8.68,1.0,-0.99678
1.0,5577,8.32,1.0,-0.9968680000000002
1.0,5746,7.76,1.0,-0.9971039999999998
1.0,5816,8.44,1.0,-0.9968839999999998
1.0,5824,8.7,1.0,-0.9965539999999998
1.0,5965,8.34,1.0,-0.9968499999999999
1.0,6321,7.48,1.0,-0.9970240000000001
1.0,6367,7.82,1.0,-0.9968900000000002
1.0,6902,9.04,1.0,-0.9968760000000002
1.0,7214,9.04,1.0,-0.9968840000000001
1.0,7356,8.72,1.0,-0.9967959999999998
1.0,7455,7.76,1.0,-0.9972759999999999
1.0,7588,8.0,1.0,-0.9969359999999999
1.0,7733,8.52,1.0,-0.996968
1.0,7754,8.58,1.0,-0.9969859999999997
1.0,7784,7.76,1.0,-0.9971599999999998
1.0,7851,8.26,1.0,-0.9969020000000002
1.0,7952,8.1,1.0,-0.9969699999999995
1.0,8023,7.78,1.0,-0.9971179999999998
1.0,8070,8.44,0.98,-0.9968720000000001
1.0,8237,8.8,1.0,-0.9968880000000001
1.0,8240,8.54,0.98,-0.996902
1.0,8347,7.9,1.0,-0.9973299999999999
1.0,8370,8.78,1.0,-0.9968340000000003
1.0,8385,8.2,1.0,-0.9969760000000002
1.0,8387,8.66,1.0,-0.9966580000000004
1.0,8521,8.12,1.0,-0.9968719999999998
1.0,8741,8.08,0.98,-0.996964
1.0,8936,9.4,1.0,-0.9966959999999999
1.0,9333,7.94,1.0,-0.9969179999999997
1.0,9423,7.74,1.0,-0.997014
1.0,9446,8.62,1.0,-0.9967779999999999
1.0,9460,7.88,1.0,-0.9969840000000002
1.0,9512,8.34,1.0,-0.9968419999999998
1.0,9513,8.2,1.0,-0.9967399999999997
1.0,9642,8.24,1.0,-0.9971119999999999
1.0,9673,8.78,1.0,-0.9968859999999996
