resistance,node,metric,max_level,avg_level
0.25,50,5000.0,3.1,0.6758799999999998
0.25,140,5000.0,2.94,0.6028919999999999
0.25,190,5000.0,2.96,0.6225839999999999
0.25,264,5000.0,2.98,0.6367999999999998
0.25,298,5000.0,2.84,0.5683040000000001
0.25,325,5000.0,2.94,0.5928800000000002
0.25,337,5000.0,3.08,0.6608119999999998
0.25,338,5000.0,2.8,0.585852
0.25,350,5000.0,2.9,0.57768
0.25,483,5000.0,2.82,0.5501199999999998
0.25,521,5000.0,3.1,0.7004799999999998
0.25,567,5000.0,2.72,0.5243040000000001
0.25,599,5000.0,2.94,0.6069360000000003
0.25,602,5000.0,2.86,0.5406399999999999
0.25,654,5000.0,2.82,0.534492
0.25,686,5000.0,2.76,0.5448799999999999
0.25,755,5000.0,3.04,0.6481960000000002
0.25,763,5000.0,3.02,0.646036
0.25,766,5000.0,3.08,0.71918
0.25,780,5000.0,3.04,0.667144
0.25,817,5000.0,2.92,0.6046560000000002
0.25,907,5000.0,2.88,0.575476
0.25,1049,5000.0,3.0,0.6117239999999999
0.25,1234,5000.0,2.96,0.59762
0.25,1254,5000.0,2.94,0.6082360000000001
0.25,1256,5000.0,3.18,0.7094280000000001
0.25,1339,5000.0,3.04,0.6385360000000003
0.25,1610,5000.0,2.84,0.6057320000000004
0.25,1691,5000.0,3.1,0.6652640000000001
0.25,1753,5000.0,2.98,0.652496
0.25,1776,5000.0,3.18,0.7418759999999994
0.25,1851,5000.0,3.04,0.6429640000000001
0.25,1884,5000.0,3.12,0.691556
0.25,1943,5000.0,2.92,0.597256
0.25,1944,5000.0,3.04,0.6455599999999998
0.25,1951,5000.0,2.94,0.614112
0.25,1983,5000.0,3.06,0.6686480000000001
0.25,2025,5000.0,2.82,0.5678559999999999
0.25,2099,5000.0,3.06,0.66466
0.25,2244,5000.0,2.9,0.5943559999999999
0.25,2321,5000.0,2.86,0.5865919999999999
0.25,2326,5000.0,2.84,0.5935119999999999
0.25,2350,5000.0,2.94,0.657492
0.25,2361,5000.0,2.76,0.5268360000000001
0.25,2371,5000.0,3.08,0.6939680000000003
0.25,2413,5000.0,2.9,0.60464
0.25,2592,5000.0,2.98,0.6582919999999999
0.25,2624,5000.0,3.06,0.6964839999999998
0.25,2625,5000.0,2.84,0.587592
0.25,2665,5000.0,2.86,0.5207280000000001
0.25,2685,5000.0,2.82,0.577748
0.25,2792,5000.0,2.98,0.6200800000000002
0.25,2865,5000.0,2.96,0.660904
0.25,2908,5000.0,2.82,0.561656
0.25,2919,5000.0,3.0,0.5977840000000001
0.25,2930,5000.0,3.02,0.6750079999999999
0.25,2941,5000.0,3.0,0.6534839999999998
0.25,3016,5000.0,3.06,0.678728
0.25,3021,5000.0,3.16,0.6695959999999996
0.25,3029,5000.0,2.98,0.597476
0.25,3161,5000.0,2.98,0.650544
0.25,3265,5000.0,2.88,0.6036400000000001
0.25,3343,5000.0,2.86,0.5933760000000001
0.25,3345,5000.0,3.04,0.6742880000000001
0.25,3359,5000.0,2.98,0.6516080000000001
0.25,3369,5000.0,3.04,0.6793720000000001
0.25,3455,5000.0,2.74,0.5368760000000001
0.25,3475,5000.0,2.9,0.6077159999999999
0.25,3553,5000.0,2.9,0.5951280000000001
0.25,3558,5000.0,2.96,0.6124680000000001
0.25,3703,5000.0,3.02,0.7005560000000003
0.25,3797,5000.0,3.08,0.664404
0.25,3813,5000.0,2.92,0.5860559999999999
0.25,3851,5000.0,2.84,0.5779080000000001
0.25,3908,5000.0,2.98,0.6201559999999999
0.25,3910,5000.0,3.0,0.6290919999999999
0.25,3913,5000.0,3.06,0.6481600000000001
0.25,3949,5000.0,2.84,0.5911719999999998
0.25,3979,5000.0,2.94,0.62078
0.25,4036,5000.0,2.94,0.6262200000000002
0.25,4051,5000.0,2.72,0.5106279999999999
0.25,4072,5000.0,2.96,0.620328
0.25,4087,5000.0,2.9,0.569448
0.25,4285,5000.0,2.7,0.4797120000000001
0.25,4331,5000.0,2.98,0.6079080000000002
0.25,4411,5000.0,3.02,0.6597280000000001
0.25,4506,5000.0,3.12,0.6951480000000001
0.25,4540,5000.0,2.88,0.5800960000000001
0.25,4550,5000.0,3.0,0.6416719999999999
0.25,4572,5000.0,3.04,0.653188
0.25,4717,5000.0,3.0,0.6349680000000001
0.25,4728,5000.0,2.92,0.570672
0.25,4785,5000.0,3.12,0.7177159999999999
0.25,4797,5000.0,2.8,0.566988
0.25,4808,5000.0,2.86,0.574688
0.25,4835,5000.0,2.98,0.639068
0.25,4866,5000.0,2.88,0.5703040000000003
0.25,4993,5000.0,2.84,0.5592320000000001
0.5,50,2983.6,1.0,0.399976
0.5,140,3145.0,1.0,0.36834399999999995
0.5,190,3058.68,1.0,0.3872319999999999
0.5,264,3075.22,1.0,0.38006000000000006
0.5,298,3161.58,1.0,0.36549200000000004
0.5,325,3122.88,1.0,0.37355200000000005
0.5,337,2969.58,1.0,0.403548
0.5,338,3227.3,1.0,0.350284
0.5,350,3173.28,1.0,0.36390399999999995
0.5,483,3243.42,1.0,0.3489000000000001
0.5,521,2961.84,1.0,0.4016719999999999
0.5,567,3320.66,1.0,0.3336359999999998
0.5,599,3090.86,1.0,0.3802920000000001
0.5,602,3248.88,1.0,0.34728799999999993
0.5,654,3227.4,1.0,0.35373599999999994
