,realization,node,resistance,metric,max_level,avg_level
0,0,1220,0.25,107,1,-0.8742
1,0,1220,0.5,107,1,-0.8742
2,0,1220,0.75,107,1,-0.8742
3,0,1220,1.0,107,1,-0.8742
4,0,2618,0.25,177,1,-0.8274
5,0,2618,0.5,177,1,-0.8274
6,0,2618,0.75,177,1,-0.8274
7,0,2618,1.0,177,1,-0.8274
8,0,3500,0.25,127,1,-0.9034
9,0,3500,0.5,127,1,-0.9034
10,0,3500,0.75,127,1,-0.9034
11,0,3500,1.0,127,1,-0.9034
12,0,4316,0.25,153,1,-0.8602
13,0,4316,0.5,153,1,-0.8602
14,0,4316,0.75,153,1,-0.8602
15,0,4316,1.0,153,1,-0.8602
16,0,3324,0.25,155,1,-0.8038
17,0,3324,0.5,155,1,-0.8038
18,0,3324,0.75,155,1,-0.8038
19,0,3324,1.0,155,1,-0.8038
20,0,4880,0.25,154,1,-0.7864
21,0,4880,0.5,154,1,-0.7864
22,0,4880,0.75,154,1,-0.7864
23,0,4880,1.0,154,1,-0.7864
24,0,3503,0.25,154,1,-0.7948
25,0,3503,0.5,154,1,-0.7948
26,0,3503,0.75,154,1,-0.7948
27,0,3503,1.0,154,1,-0.7948
28,0,2957,0.25,153,1,-0.7894
29,0,2957,0.5,153,1,-0.7894
30,0,2957,0.75,153,1,-0.7894
31,0,2957,1.0,153,1,-0.7894
32,0,3938,0.25,139,1,-0.8306
33,0,3938,0.5,139,1,-0.8306
34,0,3938,0.75,139,1,-0.8306
35,0,3938,1.0,139,1,-0.8306
36,0,2029,0.25,119,1,-0.8586
37,0,2029,0.5,119,1,-0.8586
38,0,2029,0.75,119,1,-0.8586
39,0,2029,1.0,119,1,-0.8586
40,0,3430,0.25,177,1,-0.7882
41,0,3430,0.5,177,1,-0.7882
42,0,3430,0.75,177,1,-0.7882
43,0,3430,1.0,177,1,-0.7882
44,0,2311,0.25,151,1,-0.7922
45,0,2311,0.5,151,1,-0.7922
46,0,2311,0.75,151,1,-0.7922
47,0,2311,1.0,151,1,-0.7922
48,0,732,0.25,99,1,-0.883
49,0,732,0.5,99,1,-0.883
50,0,732,0.75,99,1,-0.883
51,0,732,1.0,99,1,-0.883
52,0,2103,0.25,154,1,-0.7892
53,0,2103,0.5,154,1,-0.7892
54,0,2103,0.75,154,1,-0.7892
55,0,2103,1.0,154,1,-0.7892
56,0,3271,0.25,133,1,-0.7942
57,0,3271,0.5,133,1,-0.7942
58,0,3271,0.75,133,1,-0.7942
59,0,3271,1.0,133,1,-0.7942
60,0,1164,0.25,165,1,-0.7958
61,0,1164,0.5,165,1,-0.7958
62,0,1164,0.75,165,1,-0.7958
63,0,1164,1.0,165,1,-0.7958
64,0,4407,0.25,170,1,-0.7936
65,0,4407,0.5,170,1,-0.7936
66,0,4407,0.75,170,1,-0.7936
67,0,4407,1.0,170,1,-0.7936
68,0,4255,0.25,105,1,-0.8746
69,0,4255,0.5,105,1,-0.8746
70,0,4255,0.75,105,1,-0.8746
71,0,4255,1.0,105,1,-0.8746
72,0,4937,0.25,152,1,-0.814
73,0,4937,0.5,152,1,-0.814
74,0,4937,0.75,152,1,-0.814
75,0,4937,1.0,152,1,-0.814
76,0,197,0.25,159,1,-0.7954
77,0,197,0.5,159,1,-0.7954
78,0,197,0.75,159,1,-0.7954
79,0,197,1.0,159,1,-0.7954
80,0,4156,0.25,161,1,-0.805
81,0,4156,0.5,161,1,-0.805
82,0,4156,0.75,161,1,-0.805
83,0,4156,1.0,161,1,-0.805
84,0,815,0.25,148,1,-0.776
85,0,815,0.5,148,1,-0.776
86,0,815,0.75,148,1,-0.776
87,0,815,1.0,148,1,-0.776
88,0,1208,0.25,138,1,-0.8104
89,0,1208,0.5,138,1,-0.8104
90,0,1208,0.75,138,1,-0.8104
91,0,1208,1.0,138,1,-0.8104
92,0,348,0.25,106,1,-0.894
93,0,348,0.5,106,1,-0.894
94,0,348,0.75,106,1,-0.894
95,0,348,1.0,106,1,-0.894
96,0,2891,0.25,77,1,-0.8902
97,0,2891,0.5,77,1,-0.8902
98,0,2891,0.75,77,1,-0.8902
99,0,2891,1.0,77,1,-0.8902
100,0,1807,0.25,146,1,-0.816
101,0,1807,0.5,146,1,-0.816
102,0,1807,0.75,146,1,-0.816
103,0,1807,1.0,146,1,-0.816
104,0,239,0.25,137,1,-0.8754
105,0,239,0.5,137,1,-0.8754
106,0,239,0.75,137,1,-0.8754
107,0,239,1.0,137,1,-0.8754
108,0,253,0.25,140,1,-0.8832
109,0,253,0.5,140,1,-0.8832
110,0,253,0.75,140,1,-0.8832
111,0,253,1.0,140,1,-0.8832
112,0,2682,0.25,156,1,-0.7988
113,0,2682,0.5,156,1,-0.7988
114,0,2682,0.75,156,1,-0.7988
115,0,2682,1.0,156,1,-0.7988
116,0,2337,0.25,134,1,-0.8
