resistance,node,metric,max_level,avg_level
0.25,68,10000.0,1.06,0.17367999999999995
0.25,80,10000.0,1.08,0.155444
0.25,307,10000.0,1.04,0.143732
0.25,376,10000.0,1.18,0.18433199999999997
0.25,493,10000.0,1.02,0.12010599999999999
0.25,565,10000.0,1.06,0.14751599999999998
0.25,697,10000.0,0.98,0.14757800000000004
0.25,802,10000.0,1.02,0.139096
0.25,813,10000.0,1.06,0.14652000000000007
0.25,942,10000.0,1.08,0.148356
0.25,1275,10000.0,1.12,0.14678399999999994
0.25,1376,10000.0,1.14,0.14363599999999999
0.25,1380,10000.0,1.1,0.156818
0.25,1460,10000.0,1.02,0.12575600000000003
0.25,1589,10000.0,1.12,0.15034999999999998
0.25,1792,10000.0,1.04,0.13758199999999998
0.25,1825,10000.0,1.1,0.14383
0.25,1868,10000.0,1.04,0.126548
0.25,1935,10000.0,1.0,0.14716200000000002
0.25,1949,10000.0,1.12,0.152578
0.25,1962,10000.0,1.0,0.13231800000000005
0.25,2044,10000.0,1.04,0.15288999999999997
0.25,2298,10000.0,1.06,0.161144
0.25,2481,10000.0,1.06,0.15436799999999998
0.25,2506,10000.0,1.1,0.164782
0.25,2521,10000.0,1.08,0.148902
0.25,2756,10000.0,1.1,0.17498999999999998
0.25,2962,10000.0,1.02,0.14213000000000003
0.25,3028,10000.0,1.1,0.13852399999999998
0.25,3061,10000.0,1.06,0.15647
0.25,3119,10000.0,1.1,0.15553800000000004
0.25,3160,10000.0,1.0,0.14889799999999997
0.25,3251,10000.0,1.12,0.16117200000000007
0.25,3326,10000.0,1.04,0.13698
0.25,3346,10000.0,1.1,0.17078600000000002
0.25,3567,10000.0,1.1,0.153672
0.25,3797,10000.0,1.06,0.14044399999999999
0.25,3943,10000.0,1.14,0.16856200000000002
0.25,4075,10000.0,1.06,0.15397999999999995
0.25,4276,10000.0,1.02,0.14561999999999997
0.25,4307,10000.0,1.12,0.156178
0.25,4523,10000.0,1.16,0.183498
0.25,4601,10000.0,1.1,0.14837599999999998
0.25,4622,10000.0,1.0,0.16361799999999996
0.25,4936,10000.0,1.06,0.13308800000000004
0.25,4988,10000.0,1.08,0.17073999999999998
0.25,5142,10000.0,1.06,0.13907999999999998
0.25,5181,10000.0,1.02,0.11930600000000004
0.25,5302,10000.0,0.98,0.12758000000000003
0.25,5545,10000.0,1.1,0.174144
0.25,5750,10000.0,1.18,0.19272399999999998
0.25,5757,10000.0,1.08,0.15456999999999999
0.25,5791,10000.0,1.1,0.154328
0.25,5918,10000.0,1.06,0.14754799999999996
0.25,5931,10000.0,1.18,0.18420000000000003
0.25,5981,10000.0,1.08,0.139972
0.25,6014,10000.0,1.08,0.15393800000000005
0.25,6015,10000.0,1.06,0.14141
0.25,6016,10000.0,1.14,0.15634400000000004
0.25,6045,10000.0,1.0,0.161484
0.25,6198,10000.0,1.08,0.15398600000000007
0.25,6390,10000.0,1.14,0.17905800000000002
0.25,6486,10000.0,1.08,0.14568
0.25,6514,10000.0,1.0,0.13487200000000002
0.25,6628,10000.0,1.04,0.14657399999999998
0.25,6641,10000.0,1.08,0.166992
0.25,6656,10000.0,1.08,0.143772
0.25,6676,10000.0,1.06,0.15509
0.25,6816,10000.0,1.1,0.14481799999999997
0.25,6944,10000.0,0.96,0.136538
0.25,7448,10000.0,1.04,0.15803999999999996
0.25,7454,10000.0,1.12,0.17736399999999997
0.25,7520,10000.0,1.0,0.13846599999999998
0.25,7625,10000.0,0.98,0.14256
0.25,7858,10000.0,1.08,0.1613
0.25,7875,10000.0,1.04,0.13664
0.25,8008,10000.0,1.02,0.131642
0.25,8054,10000.0,1.08,0.137962
0.25,8137,10000.0,1.08,0.12483999999999996
0.25,8197,10000.0,1.1,0.16269399999999998
0.25,8323,10000.0,1.1,0.150356
0.25,8396,10000.0,1.08,0.160346
0.25,8413,10000.0,1.04,0.13794400000000004
0.25,8433,10000.0,1.1,0.15528799999999998
0.25,8442,10000.0,0.92,0.127424
0.25,8586,10000.0,1.2,0.18159200000000003
0.25,8605,10000.0,1.1,0.178934
0.25,8672,10000.0,1.08,0.16282399999999997
0.25,8793,10000.0,1.16,0.17475200000000002
0.25,8844,10000.0,1.02,0.15590199999999987
0.25,8995,10000.0,1.0,0.13367200000000004
0.25,9521,10000.0,1.12,0.17442999999999997
0.25,9579,10000.0,1.0,0.13583599999999996
0.25,9597,10000.0,1.06,0.14308999999999997
0.25,9738,10000.0,1.08,0.15659400000000004
0.25,9772,10000.0,1.06,0.156368
0.25,9777,10000.0,1.1,0.14657
0.25,9907,10000.0,1.12,0.14129200000000003
0.25,9945,10000.0,1.02,0.131226
0.5,68,9999.9,2.74,0.23385600000000004
0.5,80,9999.82,2.58,0.214746
0.5,307,9999.9,2.5,0.18832199999999996
0.5,376,9999.8,2.8,0.27665400000000007
0.5,493,9999.9,2.18,0.177702
0.5,565,9999.86,2.46,0.20533599999999996
0.5,697,9999.86,2.48,0.19220000000000007
0.5,802,9999.86,2.58,0.17812600000000003
0.5,813,9999.8,2.5,0.20054199999999997
0.5,942,9999.92,2.4,0.19933399999999998
0.5,1275,9999.8,2.6,0.211802
0.5,1376,9999.84,2.56,0.19904000000000008
0.5,1380,9999.9,2.54,0.21994
0.5,1460,9999.88,2.34,0.1747579999999999
0.5,1589,9999.98,2.44,0.21017600000000006
0.5,1792,9999.94,2.44,0.17937400000000006
0.5,1825,9999.9,2.64,0.20814799999999997
0.5,1868,9999.88,2.36,0.18364600000000003
0.5,1935,9999.84,2.56,0.20146799999999995
0.5,1949,9999.76,2.64,0.21524799999999997
0.5,1962,9999.82,2.48,0.16888399999999998
0.5,2044,9999.96,2.48,0.20444400000000004
0.5,2298,9999.84,2.58,0.2177860000000001
0.5,2481,9999.86,2.5,0.20658399999999996
0.5,2506,9999.88,2.56,0.22837400000000005
0.5,2521,9999.86,2.48,0.206084
0.5,2756,9999.94,2.64,0.252172
0.5,2962,9999.82,2.52,0.192568
0.5,3028,9999.9,2.52,0.19136
