resistance,node,metric,max_level,avg_level
0.25,186,2067.68,1.0,-0.0023760000000000027
0.25,266,2155.88,1.0,0.043455999999999995
0.25,274,2133.28,1.0,0.007883999999999987
0.25,282,2130.48,1.0,0.005023999999999996
0.25,293,2023.34,1.0,-0.029057999999999994
0.25,299,2136.06,1.0,0.025938000000000006
0.25,384,2217.8,1.0,0.053196
0.25,405,2153.96,1.0,0.0027079999999999995
0.25,522,1966.52,1.0,-0.04467600000000001
0.25,679,2136.14,1.0,0.016441999999999974
0.25,785,2230.16,1.0,0.05071200000000001
0.25,864,2070.04,1.0,-0.02262
0.25,1148,2196.34,1.0,0.037398
0.25,1356,2203.66,1.0,0.051738
0.25,1388,2150.66,1.0,0.015105999999999998
0.25,1523,2105.26,1.0,0.013474
0.25,1557,2076.02,1.0,-0.003574000000000004
0.25,1593,2086.16,1.0,-0.023688
0.25,1671,2265.98,1.0,0.10106200000000003
0.25,1871,2127.84,1.0,-0.0018559999999999955
0.25,2057,2104.64,1.0,-0.02508
0.25,2076,2137.52,1.0,0.018108000000000006
0.25,2091,2122.82,1.0,-0.0024020000000000074
0.25,2130,2166.32,1.0,-0.011748000000000007
0.25,2234,2130.42,1.0,0.02773400000000001
0.25,2334,2121.22,1.0,0.004093999999999996
0.25,2447,2169.66,1.0,0.04147399999999999
0.25,2463,2291.52,1.0,0.09862400000000004
0.25,2569,2182.32,1.0,0.03887199999999999
0.25,2617,2046.1,1.0,-0.011821999999999997
0.25,2644,2188.68,1.0,0.031096000000000002
0.25,2744,2216.82,1.0,0.068302
0.25,2780,2269.26,1.0,0.063562
0.25,2980,2119.48,1.0,-0.003987999999999999
0.25,2993,2223.26,1.0,0.04435000000000001
0.25,3262,2229.18,1.0,0.05026600000000001
0.25,3475,2196.5,1.0,0.017069999999999995
0.25,3501,2152.14,1.0,0.007141999999999987
0.25,3777,2073.02,1.0,-0.014181999999999998
0.25,3835,2226.02,1.0,0.042134
0.25,3932,2097.94,1.0,-0.023834000000000008
0.25,4098,2175.22,1.0,0.029225999999999974
0.25,4123,2181.64,1.0,0.03261200000000001
0.25,4281,2061.18,1.0,0.004822000000000001
0.25,4353,2330.9,1.0,0.09905400000000003
0.25,4441,2067.34,1.0,-0.011865999999999998
0.25,4451,2142.64,1.0,0.04027999999999999
0.25,4481,2193.38,1.0,0.06685400000000002
0.25,4521,2048.66,1.0,-0.03885000000000001
0.25,4881,2135.3,1.0,0.03453400000000001
0.25,4925,2156.4,1.0,0.023399999999999997
0.25,4936,2079.94,1.0,0.017010000000000004
0.25,5165,2255.02,1.0,0.06219800000000001
0.25,5379,2154.78,1.0,0.024462
0.25,5445,2186.3,1.0,0.03492999999999999
0.25,5764,2077.04,1.0,0.014276
0.25,5768,2069.08,1.0,-0.023944
0.25,5831,2196.6,1.0,0.02158
0.25,5840,2097.04,1.0,0.014588000000000005
0.25,5854,2123.56,1.0,-0.006888000000000005
0.25,6018,2091.72,1.0,-0.010484000000000004
0.25,6044,2230.68,1.0,0.031188000000000004
0.25,6058,2169.28,1.0,0.046180000000000006
0.25,6461,2193.48,1.0,0.050808
0.25,6465,2123.74,1.0,-0.010394000000000006
0.25,6519,1988.74,1.0,-0.053121999999999996
0.25,6645,2160.98,1.0,0.030502
0.25,6667,2153.98,1.0,-0.015146000000000001
0.25,7092,1945.6,1.0,-0.05033200000000001
0.25,7507,2233.28,1.0,0.029812
0.25,7784,2126.46,1.0,0.013642000000000008
0.25,7791,2275.04,1.0,0.088476
0.25,7895,2164.88,1.0,0.049524000000000006
0.25,7997,2199.44,1.0,0.04636400000000001
0.25,8049,2200.12,1.0,0.04729999999999999
0.25,8086,2011.04,1.0,-0.06370799999999999
0.25,8406,2097.18,1.0,-0.007538000000000001
0.25,8498,2295.94,1.0,0.078826
0.25,8529,2203.72,1.0,0.053352000000000004
0.25,8575,2124.58,1.0,0.024242
0.25,8605,2128.92,1.0,-0.019931999999999995
0.25,8706,2266.72,1.0,0.090316
0.25,8734,2134.52,1.0,0.01984400000000001
0.25,8754,2174.56,1.0,0.0023760000000000014
0.25,8777,2044.32,1.0,-0.048132
0.25,8847,2223.0,1.0,0.075184
0.25,8881,2043.0,1.0,-0.022456
0.25,8988,2079.08,1.0,0.014032000000000006
0.25,9142,2241.72,1.0,0.056308000000000004
0.25,9192,2150.68,1.0,0.020132000000000004
0.25,9264,2199.34,1.0,0.023326000000000003
0.25,9377,2120.14,1.0,0.010749999999999997
0.25,9498,2019.58,1.0,-0.03659400000000001
0.25,9554,2091.96,1.0,-0.028680000000000004
0.25,9680,2197.6,1.0,0.03069600000000001
0.25,9754,2038.5,1.0,-0.010125999999999994
0.25,9777,2173.7,1.0,0.020461999999999998
0.25,9843,2011.46,1.0,-0.02491
0.25,9905,2115.32,1.0,-0.026591999999999994
0.25,9985,2139.82,1.0,0.005077999999999997
0.5,186,2067.68,1.0,-0.0023760000000000027
0.5,266,2155.88,1.0,0.043455999999999995
0.5,274,2133.28,1.0,0.007883999999999987
0.5,282,2130.48,1.0,0.005023999999999996
0.5,293,2023.34,1.0,-0.029057999999999994
0.5,299,2136.06,1.0,0.025938000000000006
0.5,384,2217.8,1.0,0.053196
0.5,405,2153.96,1.0,0.0027079999999999995
0.5,522,1966.52,1.0,-0.04467600000000001
0.5,679,2136.14,1.0,0.016441999999999974
0.5,785,2230.16,1.0,0.05071200000000001
0.5,864,2070.04,1.0,-0.02262
0.5,1148,2196.34,1.0,0.037398
0.5,1356,2203.66,1.0,0.051738
0.5,1388,2150.66,1.0,0.015105999999999998
0.5,1523,2105.26,1.0,0.013474
0.5,1557,2076.02,1.0,-0.003574000000000004
0.5,1593,2086.16,1.0,-0.023688
0.5,1671,2265.98,1.0,0.10106200000000003
0.5,1871,2127.84,1.0,-0.0018559999999999955
0.5,2057,2104.64,1.0,-0.02508
0.5,2076,2137.52,1.0,0.018108000000000006
0.5,2091,2122.82,1.0,-0.0024020000000000074
0.5,2130,2166.32,1.0,-0.011748000000000007
0.5,2234,2130.42,1.0,0.02773400000000001
0.5,2334,2121.22,1.0,0.004093999999999996
0.5,2447,2169.66,1.0,0.04147399999999999
0.5,2463,2291.52,1.0,0.09862400000000004
0.5,2569,2182.32,1.0,0.03887199999999999
0.5,2617,2046.1,1.0,-0.011821999999999997
0.5,2644,2188.68,1.0,0.031096000000000002
0.5,2744,2216.82,1.0,0.068302
0.5,2780,2269.26,1.0,0.063562
0.5,2980,2119.48,1.0,-0.003987999999999999
0.5,2993,2223.26,1.0,0.04435000000000001
0.5,3262,2229.18,1.0,0.05026600000000001
0.5,3475,2196.5,1.0,0.017069999999999995
0.5,3501,2152.14,1.0,0.007141999999999987
0.5,3777,2073.02,1.0,-0.014181999999999998
0.5,3835,2226.02,1.0,0.042134
0.5,3932,2097.94,1.0,-0.023834000000000008
0.5,4098,2175.22,1.0,0.029225999999999974
0.5,4123,2181.64,1.0,0.03261200000000001
0.5,4281,2061.18,1.0,0.004822000000000001
0.5,4353,2330.9,1.0,0.09905400000000003
0.5,4441,2067.34,1.0,-0.011865999999999998
0.5,4451,2142.64,1.0,0.04027999999999999
0.5,4481,2193.38,1.0,0.06685400000000002
0.5,4521,2048.66,1.0,-0.03885000000000001
0.5,4881,2135.3,1.0,0.03453400000000001
0.5,4925,2156.4,1.0,0.023399999999999997
0.5,4936,2079.94,1.0,0.017010000000000004
0.5,5165,2255.02,1.0,0.06219800000000001
0.5,5379,2154.78,1.0,0.024462
0.5,5445,2186.3,1.0,0.03492999999999999
0.5,5764,2077.04,1.0,0.014276
0.5,5768,2069.08,1.0,-0.023944
0.5,5831,2196.6,1.0,0.02158
0.5,5840,2097.04,1.0,0.014588000000000005
0.5,5854,2123.56,1.0,-0.006888000000000005
0.5,6018,2091.72,1.0,-0.010484000000000004
0.5,6044,2230.68,1.0,0.031188000000000004
0.5,6058,2169.28,1.0,0.046180000000000006
0.5,6461,2193.48,1.0,0.050808
0.5,6465,2123.74,1.0,-0.010394000000000006
0.5,6519,1988.74,1.0,-0.053121999999999996
0.5,6645,2160.98,1.0,0.030502
0.5,6667,2153.98,1.0,-0.015146000000000001
0.5,7092,1945.6,1.0,-0.05033200000000001
0.5,7507,2233.28,1.0,0.029812
0.5,7784,2126.46,1.0,0.013642000000000008
0.5,7791,2275.04,1.0,0.088476
0.5,7895,2164.88,1.0,0.049524000000000006
0.5,7997,2199.44,1.0,0.04636400000000001
0.5,8049,2200.12,1.0,0.04729999999999999
0.5,8086,2011.04,1.0,-0.06370799999999999
0.5,8406,2097.18,1.0,-0.007538000000000001
0.5,8498,2295.94,1.0,0.078826
0.5,8529,2203.72,1.0,0.053352000000000004
0.5,8575,2124.58,1.0,0.024242
0.5,8605,2128.92,1.0,-0.019931999999999995
0.5,8706,2266.72,1.0,0.090316
0.5,8734,2134.52,1.0,0.01984400000000001
0.5,8754,2174.56,1.0,0.0023760000000000014
0.5,8777,2044.32,1.0,-0.048132
0.5,8847,2223.0,1.0,0.075184
0.5,8881,2043.0,1.0,-0.022456
0.5,8988,2079.08,1.0,0.014032000000000006
0.5,9142,2241.72,1.0,0.056308000000000004
0.5,9192,2150.68,1.0,0.020132000000000004
0.5,9264,2199.34,1.0,0.023326000000000003
0.5,9377,2120.14,1.0,0.010749999999999997
0.5,9498,2019.58,1.0,-0.03659400000000001
0.5,9554,2091.96,1.0,-0.028680000000000004
0.5,9680,2197.6,1.0,0.03069600000000001
0.5,9754,2038.5,1.0,-0.010125999999999994
0.5,9777,2173.7,1.0,0.020461999999999998
0.5,9843,2011.46,1.0,-0.02491
0.5,9905,2115.32,1.0,-0.026591999999999994
0.5,9985,2139.82,1.0,0.005077999999999997
0.75,186,2067.68,1.0,-0.0023760000000000027
0.75,266,2155.88,1.0,0.043455999999999995
0.75,274,2133.28,1.0,0.007883999999999987
0.75,282,2130.48,1.0,0.005023999999999996
0.75,293,2023.34,1.0,-0.029057999999999994
0.75,299,2136.06,1.0,0.025938000000000006
0.75,384,2217.8,1.0,0.053196
0.75,405,2153.96,1.0,0.0027079999999999995
0.75,522,1966.52,1.0,-0.04467600000000001
0.75,679,2136.14,1.0,0.016441999999999974
0.75,785,2230.16,1.0,0.05071200000000001
0.75,864,2070.04,1.0,-0.02262
0.75,1148,2196.34,1.0,0.037398
0.75,1356,2203.66,1.0,0.051738
0.75,1388,2150.66,1.0,0.015105999999999998
0.75,1523,2105.26,1.0,0.013474
0.75,1557,2076.02,1.0,-0.003574000000000004
0.75,1593,2086.16,1.0,-0.023688
0.75,1671,2265.98,1.0,0.10106200000000003
0.75,1871,2127.84,1.0,-0.0018559999999999955
0.75,2057,2104.64,1.0,-0.02508
0.75,2076,2137.52,1.0,0.018108000000000006
0.75,2091,2122.82,1.0,-0.0024020000000000074
0.75,2130,2166.32,1.0,-0.011748000000000007
0.75,2234,2130.42,1.0,0.02773400000000001
0.75,2334,2121.22,1.0,0.004093999999999996
0.75,2447,2169.66,1.0,0.04147399999999999
0.75,2463,2291.52,1.0,0.09862400000000004
0.75,2569,2182.32,1.0,0.03887199999999999
0.75,2617,2046.1,1.0,-0.011821999999999997
0.75,2644,2188.68,1.0,0.031096000000000002
0.75,2744,2216.82,1.0,0.068302
0.75,2780,2269.26,1.0,0.063562
0.75,2980,2119.48,1.0,-0.003987999999999999
0.75,2993,2223.26,1.0,0.04435000000000001
0.75,3262,2229.18,1.0,0.05026600000000001
0.75,3475,2196.5,1.0,0.017069999999999995
0.75,3501,2152.14,1.0,0.007141999999999987
0.75,3777,2073.02,1.0,-0.014181999999999998
0.75,3835,2226.02,1.0,0.042134
0.75,3932,2097.94,1.0,-0.023834000000000008
0.75,4098,2175.22,1.0,0.029225999999999974
0.75,4123,2181.64,1.0,0.03261200000000001
0.75,4281,2061.18,1.0,0.004822000000000001
0.75,4353,2330.9,1.0,0.09905400000000003
0.75,4441,2067.34,1.0,-0.011865999999999998
0.75,4451,2142.64,1.0,0.04027999999999999
0.75,4481,2193.38,1.0,0.06685400000000002
