resistance,node,metric,max_level,avg_level
0.5,8278,1.54,0.1,-0.9998139999999993
0.5,8405,1.64,0.06,-0.9998199999999996
0.5,8748,1.76,0.12,-0.9997959999999995
0.5,8910,1.8,0.16,-0.9997839999999997
0.5,9054,1.52,0.12,-0.9998239999999996
0.5,9084,1.62,0.14,-0.9998019999999994
0.5,9164,1.54,0.06,-0.9998339999999993
0.5,9191,1.58,0.08,-0.9998259999999998
0.5,9216,1.56,0.16,-0.9997959999999995
0.5,9249,1.36,0.14,-0.9998359999999994
0.5,9545,1.76,0.12,-0.9997959999999996
0.5,9650,1.8,0.16,-0.9997559999999995
0.5,9814,1.54,0.14,-0.9998019999999996
0.5,9948,1.72,0.16,-0.9997919999999985
0.5,9970,1.54,0.12,-0.9998179999999995
0.75,382,1.52,0.08,-0.9998319999999993
0.75,989,1.74,0.2,-0.9997739999999996
0.75,1044,1.58,0.16,-0.9998019999999994
0.75,1137,1.66,0.08,-0.9998179999999995
0.75,1184,1.58,0.1,-0.9998219999999995
0.75,1249,1.66,0.14,-0.9998059999999996
0.75,1405,1.62,0.14,-0.9998059999999995
0.75,1514,1.62,0.1,-0.9998139999999995
0.75,1573,1.62,0.12,-0.9998099999999995
0.75,1676,1.54,0.14,-0.9998179999999997
0.75,1719,1.64,0.16,-0.9997999999999996
0.75,1816,1.54,0.08,-0.9998259999999994
0.75,1888,1.48,0.12,-0.9998239999999993
0.75,1930,1.68,0.22,-0.9997719999999994
0.75,1967,1.86,0.32,-0.9997379999999996
0.75,2203,1.54,0.04,-0.9998379999999994
0.75,2389,1.58,0.14,-0.9998099999999995
0.75,2401,1.64,0.14,-0.9997919999999997
0.75,2416,1.88,0.2,-0.9997599999999998
0.75,2453,1.7,0.1,-0.9998099999999994
0.75,2456,1.6,0.08,-0.9998119999999991
0.75,2464,1.42,0.08,-0.9998419999999995
0.75,2503,1.66,0.08,-0.9998179999999995
0.75,2660,1.7,0.1,-0.9998019999999996
0.75,2752,1.38,0.1,-0.9998339999999994
0.75,2876,1.58,0.12,-0.9998139999999998
0.75,2890,1.54,0.14,-0.9998139999999996
0.75,2891,1.62,0.18,-0.9998019999999994
0.75,2967,1.42,0.1,-0.9998259999999993
0.75,3139,1.74,0.18,-0.9997819999999997
0.75,3262,1.54,0.08,-0.9998299999999997
0.75,3284,1.64,0.08,-0.9998199999999997
0.75,3544,1.64,0.16,-0.9997999999999998
0.75,3646,1.84,0.2,-0.9997559999999994
0.75,3656,1.6,0.12,-0.9998079999999996
0.75,3697,1.34,0.06,-0.9998539999999996
0.75,4017,1.9,0.18,-0.9997659999999999
0.75,4155,1.38,0.06,-0.9998499999999991
0.75,4199,1.72,0.14,-0.9997839999999998
0.75,4201,1.62,0.12,-0.9998099999999996
0.75,4245,1.68,0.14,-0.9997959999999995
0.75,4303,1.72,0.1,-0.9998079999999996
0.75,4329,1.66,0.1,-0.9998059999999996
0.75,4358,1.76,0.14,-0.9997759999999997
0.75,4580,1.74,0.2,-0.9997819999999994
0.75,4750,1.8,0.16,-0.9997799999999997
0.75,4790,1.86,0.16,-0.9997699999999997
0.75,4811,1.44,0.06,-0.9998439999999994
0.75,4865,1.74,0.18,-0.9997779999999997
0.75,5036,1.64,0.12,-0.9998079999999995
0.75,5054,1.66,0.14,-0.9997979999999999
0.75,5055,1.66,0.04,-0.9998259999999997
0.75,5245,1.74,0.22,-0.9997579999999998
0.75,5266,1.64,0.1,-0.9998079999999996
0.75,5317,1.66,0.2,-0.9997859999999997
0.75,5496,1.58,0.12,-0.9998099999999994
0.75,5509,1.64,0.14,-0.9997919999999995
0.75,5537,1.66,0.26,-0.9997539999999995
0.75,5575,1.78,0.22,-0.9997659999999997
0.75,5712,1.68,0.06,-0.9998199999999996
0.75,5770,1.56,0.04,-0.9998359999999994
0.75,5930,1.7,0.08,-0.9998059999999995
0.75,5936,1.5,0.08,-0.9998259999999993
0.75,6022,1.84,0.14,-0.9997799999999998
0.75,6181,1.64,0.18,-0.9997999999999996
0.75,6325,1.62,0.1,-0.9998179999999992
0.75,6389,1.44,0.08,-0.9998279999999994
0.75,6419,1.62,0.12,-0.9998059999999995
0.75,6429,1.66,0.18,-0.9997979999999995
0.75,6463,1.78,0.1,-0.9997979999999997
0.75,6706,1.62,0.14,-0.9998019999999994
0.75,6732,1.56,0.12,-0.9998199999999994
0.75,6846,1.54,0.08,-0.9998299999999994
0.75,7016,1.7,0.12,-0.9997979999999999
0.75,7066,1.72,0.22,-0.9997799999999997
0.75,7085,1.68,0.16,-0.9997959999999994
0.75,7172,1.48,0.16,-0.9998199999999993
0.75,7609,1.64,0.1,-0.9998119999999996
0.75,7766,1.6,0.16,-0.9998079999999995
0.75,7799,1.68,0.06,-0.9998199999999996
0.75,8065,1.5,0.06,-0.9998379999999993
0.75,8067,1.56,0.14,-0.9998119999999995
0.75,8079,1.76,0.22,-0.9997759999999998
0.75,8206,1.68,0.14,-0.9997879999999995
0.75,8278,1.54,0.1,-0.9998139999999993
0.75,8405,1.64,0.06,-0.9998199999999996
0.75,8748,1.76,0.12,-0.9997959999999995
0.75,8910,1.8,0.16,-0.9997839999999997
0.75,9054,1.52,0.12,-0.9998239999999996
0.75,9084,1.62,0.14,-0.9998019999999994
0.75,9164,1.54,0.06,-0.9998339999999993
0.75,9191,1.58,0.08,-0.9998259999999998
0.75,9216,1.56,0.16,-0.9997959999999995
0.75,9249,1.36,0.14,-0.9998359999999994
0.75,9545,1.76,0.12,-0.9997959999999996
0.75,9650,1.8,0.16,-0.9997559999999995
0.75,9814,1.54,0.14,-0.9998019999999996
0.75,9948,1.72,0.16,-0.9997919999999985
0.75,9970,1.54,0.12,-0.9998179999999995
1.0,382,1.52,0.08,-0.9998319999999993
1.0,989,1.74,0.2,-0.9997739999999996
1.0,1044,1.58,0.16,-0.9998019999999994
1.0,1137,1.66,0.08,-0.9998179999999995
1.0,1184,1.58,0.1,-0.9998219999999995
1.0,1249,1.66,0.14,-0.9998059999999996
1.0,1405,1.62,0.14,-0.9998059999999995
1.0,1514,1.62,0.1,-0.9998139999999995
1.0,1573,1.62,0.12,-0.9998099999999995
1.0,1676,1.54,0.14,-0.9998179999999997
1.0,1719,1.64,0.16,-0.9997999999999996
1.0,1816,1.54,0.08,-0.9998259999999994
1.0,1888,1.48,0.12,-0.9998239999999993
1.0,1930,1.68,0.22,-0.9997719999999994
1.0,1967,1.86,0.32,-0.9997379999999996
1.0,2203,1.54,0.04,-0.9998379999999994
1.0,2389,1.58,0.14,-0.9998099999999995
1.0,2401,1.64,0.14,-0.9997919999999997
1.0,2416,1.88,0.2,-0.9997599999999998
1.0,2453,1.7,0.1,-0.9998099999999994
1.0,2456,1.6,0.08,-0.9998119999999991
1.0,2464,1.42,0.08,-0.9998419999999995
1.0,2503,1.66,0.08,-0.9998179999999995
1.0,2660,1.7,0.1,-0.9998019999999996
1.0,2752,1.38,0.1,-0.9998339999999994
1.0,2876,1.58,0.12,-0.9998139999999998
1.0,2890,1.54,0.14,-0.9998139999999996
1.0,2891,1.62,0.18,-0.9998019999999994
1.0,2967,1.42,0.1,-0.9998259999999993
1.0,3139,1.74,0.18,-0.9997819999999997
1.0,3262,1.54,0.08,-0.9998299999999997
1.0,3284,1.64,0.08,-0.9998199999999997
1.0,3544,1.64,0.16,-0.9997999999999998
1.0,3646,1.84,0.2,-0.9997559999999994
1.0,3656,1.6,0.12,-0.9998079999999996
1.0,3697,1.34,0.06,-0.9998539999999996
1.0,4017,1.9,0.18,-0.9997659999999999
1.0,4155,1.38,0.06,-0.9998499999999991
1.0,4199,1.72,0.14,-0.9997839999999998
1.0,4201,1.62,0.12,-0.9998099999999996
1.0,4245,1.68,0.14,-0.9997959999999995
1.0,4303,1.72,0.1,-0.9998079999999996
1.0,4329,1.66,0.1,-0.9998059999999996
1.0,4358,1.76,0.14,-0.9997759999999997
1.0,4580,1.74,0.2,-0.9997819999999994
1.0,4750,1.8,0.16,-0.9997799999999997
1.0,4790,1.86,0.16,-0.9997699999999997
1.0,4811,1.44,0.06,-0.9998439999999994
1.0,4865,1.74,0.18,-0.9997779999999997
1.0,5036,1.64,0.12,-0.9998079999999995
1.0,5054,1.66,0.14,-0.9997979999999999
1.0,5055,1.66,0.04,-0.9998259999999997
1.0,5245,1.74,0.22,-0.9997579999999998
1.0,5266,1.64,0.1,-0.9998079999999996
1.0,5317,1.66,0.2,-0.9997859999999997
1.0,5496,1.58,0.12,-0.9998099999999994
1.0,5509,1.64,0.14,-0.9997919999999995
1.0,5537,1.66,0.26,-0.9997539999999995
1.0,5575,1.78,0.22,-0.9997659999999997
1.0,5712,1.68,0.06,-0.9998199999999996
1.0,5770,1.56,0.04,-0.9998359999999994
1.0,5930,1.7,0.08,-0.9998059999999995
1.0,5936,1.5,0.08,-0.9998259999999993
1.0,6022,1.84,0.14,-0.9997799999999998
1.0,6181,1.64,0.18,-0.9997999999999996
1.0,6325,1.62,0.1,-0.9998179999999992
1.0,6389,1.44,0.08,-0.9998279999999994
1.0,6419,1.62,0.12,-0.9998059999999995
1.0,6429,1.66,0.18,-0.9997979999999995
1.0,6463,1.78,0.1,-0.9997979999999997
1.0,6706,1.62,0.14,-0.9998019999999994
1.0,6732,1.56,0.12,-0.9998199999999994
1.0,6846,1.54,0.08,-0.9998299999999994
1.0,7016,1.7,0.12,-0.9997979999999999
1.0,7066,1.72,0.22,-0.9997799999999997
1.0,7085,1.68,0.16,-0.9997959999999994
1.0,7172,1.48,0.16,-0.9998199999999993
1.0,7609,1.64,0.1,-0.9998119999999996
1.0,7766,1.6,0.16,-0.9998079999999995
1.0,7799,1.68,0.06,-0.9998199999999996
1.0,8065,1.5,0.06,-0.9998379999999993
1.0,8067,1.56,0.14,-0.9998119999999995
1.0,8079,1.76,0.22,-0.9997759999999998
1.0,8206,1.68,0.14,-0.9997879999999995
1.0,8278,1.54,0.1,-0.9998139999999993
1.0,8405,1.64,0.06,-0.9998199999999996
1.0,8748,1.76,0.12,-0.9997959999999995
1.0,8910,1.8,0.16,-0.9997839999999997
1.0,9054,1.52,0.12,-0.9998239999999996
1.0,9084,1.62,0.14,-0.9998019999999994
1.0,9164,1.54,0.06,-0.9998339999999993
1.0,9191,1.58,0.08,-0.9998259999999998
1.0,9216,1.56,0.16,-0.9997959999999995
1.0,9249,1.36,0.14,-0.9998359999999994
1.0,9545,1.76,0.12,-0.9997959999999996
1.0,9650,1.8,0.16,-0.9997559999999995
1.0,9814,1.54,0.14,-0.9998019999999996
1.0,9948,1.72,0.16,-0.9997919999999985
1.0,9970,1.54,0.12,-0.9998179999999995
