resistance,node,metric,max_level,avg_level
0.25,1411,1.64,0.08,-0.9996160000000003
0.25,1422,1.48,0.08,-0.9996640000000006
0.25,1456,1.56,0.04,-0.9996720000000004
0.25,1467,1.82,0.16,-0.9995240000000004
0.25,1470,1.78,0.16,-0.9995560000000004
0.25,1473,1.6,0.14,-0.9996240000000006
0.25,1478,1.78,0.12,-0.999579999999999
0.25,1479,1.56,0.1,-0.9996480000000004
0.25,1483,1.62,0.12,-0.9996280000000004
0.25,1487,1.44,0.1,-0.9996560000000005
0.25,1499,1.64,0.1,-0.9996240000000004
0.25,1507,1.64,0.16,-0.9995919999999988
0.25,1509,1.6,0.12,-0.9996240000000004
0.25,1514,1.84,0.18,-0.9995440000000003
0.25,1519,1.78,0.2,-0.9995560000000004
0.25,1521,1.52,0.14,-0.9996400000000005
0.25,1526,1.68,0.1,-0.9995920000000005
0.25,1537,1.62,0.08,-0.9996440000000006
0.25,1543,1.58,0.12,-0.9996360000000004
0.25,1546,1.68,0.1,-0.9996160000000003
0.25,1555,1.72,0.24,-0.9995440000000005
0.25,1569,1.58,0.1,-0.9996360000000004
0.25,1571,1.54,0.06,-0.9996680000000007
0.25,1572,1.58,0.18,-0.9995960000000005
0.25,1581,1.7,0.08,-0.9996120000000005
0.25,1582,1.66,0.08,-0.9996200000000005
0.25,1589,1.66,0.04,-0.9996360000000005
0.25,1600,1.68,0.12,-0.9996160000000003
0.25,1601,1.58,0.04,-0.9996680000000007
0.25,1602,1.84,0.16,-0.9995440000000003
0.25,1605,1.82,0.2,-0.9995560000000003
0.25,1606,1.64,0.12,-0.9996160000000005
0.25,1607,1.62,0.14,-0.9996120000000004
0.25,1619,1.56,0.16,-0.9996160000000002
0.25,1621,1.54,0.08,-0.9996520000000004
0.25,1623,1.6,0.1,-0.9996320000000004
0.25,1624,1.42,0.08,-0.9996600000000005
0.25,1640,1.72,0.14,-0.9995760000000002
0.25,1646,1.68,0.1,-0.9996000000000005
0.25,1660,1.68,0.22,-0.9995680000000003
0.25,1668,1.66,0.18,-0.9995720000000002
0.25,1670,1.78,0.12,-0.9995720000000006
0.25,1674,1.64,0.06,-0.9996480000000005
0.25,1680,1.64,0.14,-0.9996080000000006
0.25,1682,1.78,0.16,-0.9995399999999998
0.25,1685,1.7,0.12,-0.9996120000000004
0.25,1687,1.66,0.26,-0.9995240000000004
0.25,1690,1.92,0.18,-0.9995280000000004
0.25,1693,1.84,0.2,-0.9995359999999998
0.25,1694,1.64,0.18,-0.9995920000000004
0.25,1702,1.8,0.14,-0.9995680000000006
0.25,1710,1.7,0.24,-0.9995480000000004
0.25,1711,1.5,0.1,-0.9996520000000004
0.25,1712,1.78,0.16,-0.9995720000000006
0.25,1718,1.62,0.12,-0.9996120000000004
0.25,1722,1.56,0.16,-0.9996160000000005
0.25,1733,1.78,0.14,-0.9995880000000006
0.25,1736,1.54,0.16,-0.9996199999999991
0.25,1739,1.78,0.22,-0.9995160000000005
0.25,1751,1.48,0.12,-0.9996480000000004
0.25,1755,1.76,0.08,-0.9996080000000005
0.25,1756,1.78,0.18,-0.9995640000000003
0.25,1774,1.66,0.12,-0.9996200000000006
0.25,1775,1.66,0.1,-0.9996119999999992
0.25,1791,1.66,0.12,-0.9995879999999994
0.25,1803,1.56,0.18,-0.9996000000000005
0.25,1813,1.62,0.16,-0.9995960000000007
0.25,1814,1.46,0.14,-0.9996440000000004
0.25,1823,1.7,0.18,-0.999579999999998
0.25,1824,1.64,0.2,-0.9995760000000005
0.25,1828,1.72,0.26,-0.9995280000000005
0.25,1833,1.44,0.12,-0.9996480000000004
0.25,1840,1.58,0.1,-0.9996280000000004
0.25,1846,1.6,0.08,-0.9996400000000004
0.25,1860,1.66,0.14,-0.9996120000000005
0.25,1868,1.7,0.22,-0.9995480000000002
0.25,1880,1.56,0.04,-0.9996720000000004
0.25,1881,1.64,0.12,-0.9996240000000004
0.25,1884,1.7,0.08,-0.9996120000000005
0.25,1886,1.66,0.16,-0.9995640000000008
0.25,1888,1.66,0.1,-0.9996200000000005
0.25,1890,1.64,0.14,-0.9995920000000005
0.25,1900,1.82,0.14,-0.9995480000000003
0.25,1909,1.56,0.12,-0.9996320000000005
0.25,1913,1.6,0.12,-0.9996160000000003
0.25,1914,1.68,0.16,-0.9995840000000004
0.25,1928,1.6,0.14,-0.9996080000000006
0.25,1935,1.62,0.16,-0.9996040000000004
0.25,1950,1.68,0.1,-0.9996160000000005
0.25,1954,1.68,0.1,-0.9996240000000004
0.25,1960,1.48,0.14,-0.9996160000000003
0.25,1962,1.52,0.18,-0.9996240000000003
0.25,1966,1.6,0.18,-0.9995920000000005
0.25,1968,1.58,0.12,-0.9996120000000005
0.25,1970,1.66,0.1,-0.9996120000000005
0.25,1978,1.78,0.14,-0.9995800000000004
0.25,1986,1.68,0.2,-0.9995440000000002
0.25,1997,1.72,0.18,-0.9995519999999989
0.25,2015,1.72,0.16,-0.9995920000000004
0.25,2020,1.58,0.2,-0.9995880000000004
0.25,2022,1.62,0.08,-0.9996440000000005
0.25,2023,1.48,0.14,-0.9996400000000004
0.25,2024,1.8,0.08,-0.9996000000000004
0.25,2033,1.68,0.1,-0.9996160000000005
0.25,2042,1.58,0.16,-0.9996200000000005
0.25,2048,1.72,0.08,-0.9996000000000005
0.25,2053,1.56,0.1,-0.9996400000000005
0.25,2054,1.66,0.1,-0.9996120000000005
0.25,2066,1.58,0.06,-0.999659999999999
0.25,2068,1.58,0.12,-0.9996120000000006
0.25,2071,1.58,0.16,-0.9996120000000004
0.25,2075,1.82,0.18,-0.9995640000000006
0.25,2082,1.8,0.14,-0.9995600000000006
0.25,2083,1.6,0.08,-0.9996400000000004
0.25,2084,1.54,0.1,-0.9996520000000004
0.25,2088,1.66,0.1,-0.9996200000000006
0.25,2102,1.54,0.12,-0.9996440000000004
0.25,2105,1.76,0.1,-0.9996080000000005
0.25,2107,1.56,0.14,-0.9996000000000004
0.25,2109,1.76,0.22,-0.9995520000000004
0.25,2119,1.46,0.16,-0.9996359999999985
0.25,2130,1.52,0.1,-0.9996480000000004
0.25,2135,1.66,0.1,-0.9996200000000005
0.25,2137,1.38,0.04,-0.9996920000000005
0.25,2139,1.56,0.14,-0.9996320000000004
0.25,2141,1.62,0.12,-0.9996200000000003
0.25,2150,1.66,0.16,-0.9995800000000006
0.25,2157,1.66,0.16,-0.9995960000000004
0.25,2161,1.58,0.1,-0.9996360000000004
0.25,2162,1.86,0.18,-0.9995320000000006
0.25,2165,1.7,0.08,-0.9996200000000005
0.25,2171,1.66,0.12,-0.9995960000000005
0.25,2181,1.64,0.1,-0.9996320000000004
0.25,2185,1.44,0.1,-0.9996560000000005
0.25,2195,1.48,0.16,-0.9996400000000005
0.25,2203,1.52,0.14,-0.9996160000000005
0.25,2207,1.72,0.14,-0.9995920000000005
0.25,2219,1.82,0.12,-0.9995720000000002
0.25,2238,1.58,0.08,-0.999643999999999
0.25,2245,1.7,0.24,-0.9995560000000003
0.25,2246,1.52,0.06,-0.9996720000000004
0.25,2250,1.76,0.12,-0.9995920000000005
0.25,2253,1.66,0.14,-0.9995960000000004
0.25,2260,1.76,0.16,-0.9995600000000004
0.25,2262,1.5,0.14,-0.9996440000000004
0.25,2263,1.62,0.18,-0.9995720000000006
0.25,2266,1.68,0.12,-0.9996159999999986
0.25,2267,1.72,0.12,-0.9996080000000004
0.25,2274,1.66,0.08,-0.9996280000000004
0.25,2277,1.6,0.08,-0.9996240000000003
0.25,2299,1.68,0.18,-0.9995760000000002
0.25,2303,1.72,0.18,-0.9995840000000004
0.25,2307,1.6,0.12,-0.9996159999999967
0.25,2309,1.7,0.12,-0.9996040000000005
0.25,2314,1.42,0.02,-0.9997080000000004
0.25,2317,1.64,0.1,-0.9996240000000004
0.25,2318,1.82,0.2,-0.9995560000000003
0.25,2322,1.58,0.14,-0.9996280000000006
0.25,2327,1.62,0.12,-0.9996280000000004
0.25,2334,1.8,0.16,-0.9995600000000003
0.25,2336,1.5,0.14,-0.9996360000000004
0.25,2342,1.5,0.16,-0.9996200000000005
0.25,2343,1.92,0.22,-0.9995040000000006
0.25,2353,1.64,0.16,-0.9995999999999993
0.25,2354,1.66,0.18,-0.9995640000000003
0.25,2358,1.48,0.14,-0.9996400000000003
0.25,2363,1.5,0.06,-0.9996759999999985
0.25,2365,1.52,0.06,-0.9996720000000004
0.25,2380,1.6,0.06,-0.9996560000000003
0.25,2402,1.64,0.2,-0.9995680000000003
0.25,2405,1.5,0.2,-0.9995800000000004
0.25,2407,1.7,0.14,-0.9995800000000006
0.25,2409,1.64,0.08,-0.9996160000000006
0.25,2414,1.68,0.12,-0.9996080000000005
0.25,2421,1.62,0.02,-0.9996680000000004
0.25,2424,1.76,0.22,-0.9995440000000003
0.25,2429,1.72,0.14,-0.9995920000000004
0.25,2443,1.56,0.12,-0.9996239999999988
0.25,2444,1.76,0.08,-0.9996080000000005
0.25,2449,1.56,0.08,-0.9996320000000005
0.25,2450,1.72,0.16,-0.9995760000000002
0.25,2456,1.7,0.16,-0.9995640000000005
0.25,2458,1.9,0.18,-0.9995080000000006
0.25,2459,1.84,0.18,-0.9995600000000004
0.25,2472,1.44,0.06,-0.9996800000000005
0.25,2477,1.62,0.04,-0.9996520000000005
0.25,2478,1.58,0.16,-0.9996200000000003
0.25,2482,1.64,0.1,-0.9996080000000005
0.25,2485,1.88,0.28,-0.9995040000000003
0.25,2487,1.74,0.08,-0.9996120000000005
0.25,2491,1.54,0.06,-0.9996679999999987
0.25,2494,1.66,0.18,-0.9995720000000002
0.25,2496,1.54,0.12,-0.9996280000000004
0.25,2497,1.54,0.06,-0.9996680000000004
0.25,2513,1.6,0.14,-0.9996080000000004
0.25,2518,1.72,0.18,-0.9995680000000006
0.25,2523,1.54,0.1,-0.9996440000000004
0.25,2527,1.56,0.18,-0.9996160000000005
0.25,2528,1.64,0.18,-0.9995999999999993
0.25,2542,1.52,0.08,-0.9996639999999986
0.25,2545,1.6,0.1,-0.9996320000000004
0.25,2550,1.68,0.14,-0.9996000000000005
0.25,2551,1.8,0.16,-0.9995679999999995
0.25,2553,1.66,0.14,-0.9995880000000006
0.25,2554,1.5,0.14,-0.9996120000000005
0.25,2562,1.78,0.12,-0.999579999999999
0.25,2569,1.56,0.08,-0.9996560000000005
0.25,2573,1.5,0.04,-0.9996680000000003
0.25,2579,1.6,0.14,-0.9996160000000005
0.25,2581,1.7,0.14,-0.9995960000000005
0.25,2583,1.72,0.08,-0.9996160000000006
0.25,2584,1.62,0.14,-0.9996120000000006
0.25,2600,1.86,0.14,-0.9995640000000005
0.25,2606,1.68,0.14,-0.9996000000000005
0.25,2612,1.74,0.18,-0.9995640000000005
0.25,2617,1.56,0.16,-0.9996159999999991
0.25,2620,1.58,0.08,-0.9996520000000005
0.25,2621,1.54,0.18,-0.9996200000000003
0.25,2622,1.74,0.2,-0.9995480000000003
0.25,2632,1.8,0.22,-0.9995360000000005
0.25,2634,1.64,0.14,-0.9995840000000003
0.25,2637,1.56,0.16,-0.9996080000000006
0.25,2645,1.64,0.1,-0.9996160000000006
0.25,2668,1.72,0.2,-0.9995680000000005
0.25,2672,1.74,0.08,-0.9996040000000005
0.25,2678,1.68,0.12,-0.9996000000000005
0.25,2680,1.8,0.14,-0.9995840000000006
0.25,2688,1.78,0.04,-0.9996280000000006
0.25,2691,1.52,0.08,-0.9996560000000003
0.25,2701,1.58,0.1,-0.9996360000000004
0.25,2706,1.74,0.1,-0.9996040000000005
0.25,2711,1.74,0.18,-0.9995800000000006
0.25,2713,1.66,0.06,-0.9996360000000004
0.25,2716,1.48,0.12,-0.9996560000000005
0.25,2726,1.44,0.14,-0.9996400000000004
0.25,2730,1.46,0.02,-0.9996760000000003
0.25,2738,1.68,0.1,-0.9996000000000005
0.25,2746,1.58,0.12,-0.9996200000000005
0.25,2756,1.58,0.12,-0.9996200000000006
0.25,2765,1.72,0.02,-0.9996480000000006
0.25,2773,1.74,0.12,-0.9995879999999994
0.25,2779,1.78,0.1,-0.9996040000000005
0.25,2783,1.68,0.16,-0.9995840000000006
0.25,2785,1.54,0.12,-0.9996440000000005
0.25,2797,1.66,0.08,-0.9996360000000004
0.25,2808,1.44,0.14,-0.9996240000000004
0.25,2816,1.76,0.16,-0.9995760000000005
0.25,2826,1.78,0.14,-0.9995640000000005
0.25,2836,1.64,0.14,-0.9996000000000005
0.25,2839,1.54,0.1,-0.9996360000000003
0.25,2840,1.52,0.2,-0.9996080000000005
0.25,2849,1.76,0.18,-0.9995520000000004
0.25,2854,1.76,0.1,-0.9995920000000005
0.25,2856,1.92,0.16,-0.9995520000000007
0.25,2858,1.64,0.2,-0.9995680000000006
0.25,2862,1.76,0.08,-0.9996080000000006
0.25,2864,1.7,0.16,-0.9995880000000001
0.25,2870,1.52,0.12,-0.9996240000000003
0.25,2876,1.66,0.1,-0.9996200000000002
0.25,2879,1.62,0.14,-0.9996120000000005
0.25,2885,1.82,0.1,-0.9995960000000005
0.25,2891,1.8,0.14,-0.9995759999999996
0.25,2904,1.54,0.06,-0.9996680000000004
0.25,2912,1.56,0.14,-0.9995920000000004
0.25,2915,1.78,0.1,-0.9995960000000005
0.25,2917,1.8,0.18,-0.9995440000000005
0.25,2918,1.62,0.14,-0.9996040000000004
0.25,2920,1.5,0.08,-0.9996680000000004
0.25,2922,1.7,0.16,-0.9995880000000006
0.25,2923,1.7,0.2,-0.9995400000000002
0.25,2926,1.92,0.22,-0.9995039999999992
0.25,2932,1.44,0.1,-0.9996720000000004
0.25,2933,1.5,0.14,-0.9996360000000004
0.25,2944,1.42,0.12,-0.9996600000000005
0.25,2947,1.56,0.06,-0.9996320000000005
0.25,2949,1.52,0.16,-0.9996320000000003
0.25,2950,1.56,0.04,-0.9996720000000003
0.25,2952,1.62,0.1,-0.9996280000000007
0.25,2969,1.74,0.12,-0.9996040000000005
0.25,2972,1.46,0.16,-0.9996200000000003
0.25,2973,1.7,0.2,-0.9995640000000005
0.25,2975,1.66,0.1,-0.9996199999999985
0.25,2976,1.78,0.1,-0.9996040000000005
0.25,2986,1.7,0.16,-0.9995800000000004
0.25,2992,1.68,0.1,-0.9996240000000004
0.25,2994,1.68,0.12,-0.9996159999999995
0.25,2995,1.56,0.18,-0.9995840000000003
0.25,2999,1.86,0.16,-0.9995160000000005
0.25,3004,1.88,0.1,-0.9995760000000005
0.25,3008,1.52,0.14,-0.9996239999999987
0.25,3011,1.38,0.1,-0.9996680000000004
0.25,3014,1.5,0.1,-0.9996600000000003
0.25,3017,1.8,0.2,-0.9995440000000005
0.25,3019,1.8,0.06,-0.9996000000000004
0.25,3027,1.58,0.12,-0.9996360000000003
0.25,3038,1.52,0.06,-0.9996720000000004
0.25,3041,1.6,0.1,-0.9996320000000003
0.25,3047,1.62,0.1,-0.9996360000000004
0.25,3051,1.62,0.1,-0.9996200000000003
0.25,3065,1.66,0.1,-0.9996200000000007
0.25,3070,1.86,0.14,-0.9995560000000006
0.25,3082,1.78,0.1,-0.9995960000000005
0.25,3084,1.68,0.22,-0.9995760000000005
0.25,3086,1.84,0.14,-0.9995520000000007
0.25,3088,1.66,0.16,-0.9995640000000005
0.25,3096,1.92,0.12,-0.9995599999999993
0.25,3098,1.76,0.24,-0.9995280000000006
0.25,3101,1.64,0.1,-0.9996320000000004
0.25,3119,1.72,0.16,-0.9995840000000004
0.25,3121,1.8,0.08,-0.9996080000000005
0.25,3122,1.74,0.08,-0.9996200000000005
0.25,3123,1.58,0.18,-0.9996120000000004
0.25,3126,1.68,0.2,-0.9995840000000003
0.25,3139,1.72,0.16,-0.9995760000000005
0.25,3141,1.78,0.18,-0.9995400000000005
0.25,3143,1.56,0.06,-0.9996640000000003
0.25,3144,1.64,0.08,-0.9996320000000004
0.25,3152,1.6,0.16,-0.9996080000000004
0.25,3156,1.46,0.08,-0.9996600000000005
0.25,3162,1.54,0.1,-0.9996520000000004
