resistance,node,metric,max_level,avg_level
0.25,880,8.04,1.0,-0.9943439999999998
0.25,897,7.76,1.0,-0.994416
0.25,905,8.24,1.0,-0.9942
0.25,906,8.18,1.0,-0.994204
0.25,909,8.02,1.0,-0.9944599999999997
0.25,930,8.36,1.0,-0.9941439999999999
0.25,936,8.08,1.0,-0.9943119999999999
0.25,939,7.96,1.0,-0.9943919999999997
0.25,954,8.08,1.0,-0.994224
0.25,965,7.46,1.0,-0.9944759999999998
0.25,987,7.8,1.0,-0.9939839999999998
0.25,998,7.6,1.0,-0.9940320000000001
0.25,1014,8.82,1.0,-0.9941799999999997
0.25,1023,7.7,1.0,-0.994292
0.25,1027,7.52,0.98,-0.9944640000000001
0.25,1035,8.7,1.0,-0.9941160000000001
0.25,1039,8.52,1.0,-0.9936559999999999
0.25,1046,8.22,1.0,-0.9939080000000002
0.25,1049,7.56,0.96,-0.9942720000000003
0.25,1054,8.28,1.0,-0.9944240000000001
0.25,1059,8.0,1.0,-0.9937920000000002
0.25,1063,8.32,0.98,-0.9942159999999997
0.25,1064,7.58,0.98,-0.9941000000000001
0.25,1079,8.36,1.0,-0.994168
0.25,1091,7.28,1.0,-0.9943839999999998
0.25,1092,7.96,1.0,-0.9942879999999998
0.25,1094,8.28,1.0,-0.9942319999999999
0.25,1095,8.02,0.98,-0.9941960000000001
0.25,1111,8.06,1.0,-0.9943960000000003
0.25,1117,8.92,1.0,-0.9938160000000003
0.25,1118,8.22,1.0,-0.9941079999999997
0.25,1125,7.24,0.98,-0.9944559999999999
0.25,1140,7.94,0.96,-0.9944680000000002
0.25,1141,8.4,1.0,-0.9941359999999999
0.25,1152,7.96,1.0,-0.9943200000000003
0.25,1153,7.68,1.0,-0.9943599999999997
0.25,1163,8.82,1.0,-0.9934920000000002
0.25,1167,7.78,1.0,-0.9942439999999999
0.25,1174,7.86,0.98,-0.9943159999999998
0.25,1183,8.3,0.98,-0.994364
0.25,1184,7.94,1.0,-0.994204
0.25,1186,8.3,1.0,-0.9940199999999999
0.25,1190,8.26,1.0,-0.9936999999999998
0.25,1198,8.26,1.0,-0.9939319999999999
0.25,1220,7.74,1.0,-0.9940839999999999
0.25,1221,7.6,0.98,-0.9943919999999999
0.25,1222,8.0,1.0,-0.994048
0.25,1223,7.38,0.98,-0.9945319999999995
0.25,1225,8.08,0.98,-0.9943520000000001
0.25,1226,7.4,1.0,-0.9943519999999999
0.25,1227,8.0,1.0,-0.9942399999999998
0.25,1230,6.92,0.96,-0.994776
0.25,1232,7.64,1.0,-0.9943999999999997
0.25,1234,8.7,1.0,-0.9939239999999998
0.25,1242,7.52,0.98,-0.99432
0.25,1245,7.82,1.0,-0.9941960000000002
0.25,1247,7.98,1.0,-0.9940679999999995
0.25,1255,8.52,1.0,-0.9936879999999998
0.25,1266,8.58,1.0,-0.9939799999999999
0.25,1269,8.44,1.0,-0.9939120000000002
0.25,1270,7.62,1.0,-0.9945559999999997
0.25,1276,7.64,1.0,-0.9945440000000001
0.25,1284,8.4,1.0,-0.9938719999999998
0.25,1286,7.96,1.0,-0.9943839999999998
0.25,1299,8.74,1.0,-0.9938039999999999
0.25,1310,8.58,1.0,-0.994108
0.25,1317,8.54,1.0,-0.9937319999999997
0.25,1328,9.1,1.0,-0.9936039999999999
0.25,1330,7.98,0.98,-0.9941399999999999
0.25,1334,8.3,1.0,-0.9941880000000002
0.25,1338,7.98,1.0,-0.994092
0.25,1347,8.3,1.0,-0.9941080000000001
0.25,1363,7.58,0.98,-0.9943559999999998
0.25,1380,7.62,1.0,-0.9940439999999999
0.25,1387,7.84,1.0,-0.9941919999999996
0.25,1393,7.36,1.0,-0.994208
0.25,1397,8.32,1.0,-0.9937759999999999
0.25,1398,7.46,1.0,-0.9947320000000006
0.25,1405,8.16,0.98,-0.994088
0.25,1407,7.74,1.0,-0.9945559999999999
0.25,1424,8.5,1.0,-0.994124
0.25,1429,8.46,0.98,-0.9944199999999996
0.25,1430,8.04,1.0,-0.9938640000000001
0.25,1434,7.5,1.0,-0.9945480000000002
0.25,1440,7.54,0.98,-0.99386
0.25,1442,8.18,0.98,-0.9940439999999997
0.25,1443,7.86,1.0,-0.994244
0.25,1449,8.64,1.0,-0.9941199999999997
0.25,1459,7.92,1.0,-0.9942559999999999
0.25,1465,8.24,1.0,-0.9943040000000002
0.25,1467,7.7,1.0,-0.994492
0.25,1472,7.58,1.0,-0.9949159999999998
0.25,1475,8.24,1.0,-0.9941680000000003
0.25,1479,8.02,1.0,-0.994212
0.25,1483,8.38,1.0,-0.99418
0.25,1496,8.0,1.0,-0.9941679999999999
0.25,1501,8.24,0.98,-0.9942160000000001
0.25,1505,7.78,1.0,-0.994204
0.25,1514,8.3,1.0,-0.993972
0.25,1522,8.34,1.0,-0.9941719999999996
0.25,1525,8.18,1.0,-0.993812
0.25,1526,8.38,0.98,-0.993812
0.25,1534,8.02,1.0,-0.9944600000000001
0.25,1535,7.8,1.0,-0.994464
0.25,1546,7.7,1.0,-0.9944839999999999
0.25,1548,7.7,1.0,-0.9944680000000001
0.25,1554,8.56,1.0,-0.9937759999999999
0.25,1560,8.24,1.0,-0.9944399999999999
0.25,1562,8.28,1.0,-0.9943119999999998
0.25,1564,7.66,1.0,-0.9937559999999999
0.25,1565,8.28,0.98,-0.9942799999999998
0.25,1575,8.18,1.0,-0.9943319999999995
0.25,1576,8.32,1.0,-0.993912
0.25,1578,8.3,0.98,-0.9937879999999998
0.25,1582,8.02,1.0,-0.9943000000000002
0.25,1592,7.62,0.98,-0.9941319999999996
0.25,1600,7.86,1.0,-0.993964
0.25,1603,8.06,1.0,-0.9942279999999993
0.25,1613,8.54,1.0,-0.9938119999999998
0.25,1617,8.58,1.0,-0.9933400000000002
0.25,1625,8.02,1.0,-0.9944119999999996
0.25,1627,8.84,1.0,-0.9940880000000003
0.25,1638,8.48,1.0,-0.9936720000000002
0.25,1641,8.36,1.0,-0.9941679999999999
0.25,1648,7.78,1.0,-0.993844
0.25,1652,8.2,0.96,-0.9942640000000001
0.25,1660,8.14,1.0,-0.9941079999999998
0.25,1664,8.14,1.0,-0.9941720000000003
0.25,1671,8.06,1.0,-0.9939079999999998
0.25,1672,7.54,1.0,-0.9944679999999997
0.25,1678,7.8,1.0,-0.9946640000000001
0.25,1682,7.76,0.96,-0.9940880000000004
0.25,1683,8.24,0.98,-0.9933040000000003
0.25,1695,7.84,0.98,-0.9945040000000002
0.25,1696,8.28,1.0,-0.9939759999999999
0.25,1697,8.46,1.0,-0.99418
0.25,1702,7.86,0.98,-0.9946039999999999
0.25,1705,7.6,1.0,-0.99456
0.25,1708,7.84,1.0,-0.994368
0.25,1709,8.2,1.0,-0.9940000000000001
0.25,1711,7.02,0.98,-0.9946920000000001
0.25,1716,8.26,1.0,-0.9937160000000006
0.25,1720,7.54,1.0,-0.994004
0.25,1721,7.78,1.0,-0.99442
0.25,1728,9.34,1.0,-0.9937880000000002
0.25,1738,8.12,1.0,-0.9942959999999998
0.25,1739,6.72,0.96,-0.9949040000000003
0.25,1740,7.92,1.0,-0.9939760000000001
0.25,1742,7.92,1.0,-0.9941519999999998
0.25,1744,7.52,1.0,-0.994296
0.25,1746,7.94,1.0,-0.9945000000000002
0.25,1751,8.44,1.0,-0.9939679999999999
0.25,1755,7.78,1.0,-0.9942999999999997
0.25,1757,7.7,1.0,-0.9940519999999999
0.25,1773,8.18,1.0,-0.9941159999999998
0.25,1776,7.9,1.0,-0.9944439999999999
0.25,1777,7.82,1.0,-0.9940440000000001
0.25,1779,7.74,1.0,-0.9941879999999998
0.25,1782,8.1,1.0,-0.994012
0.25,1797,8.06,1.0,-0.9941159999999998
0.25,1798,7.98,1.0,-0.9944680000000001
0.25,1806,7.84,0.98,-0.993992
0.25,1810,7.48,1.0,-0.9945119999999998
0.25,1815,8.22,1.0,-0.994324
0.25,1822,7.46,1.0,-0.9943800000000002
0.25,1823,7.44,1.0,-0.9945280000000003
0.25,1830,7.82,1.0,-0.994364
0.25,1840,8.08,0.98,-0.994216
0.25,1843,8.2,1.0,-0.993744
0.25,1849,7.72,1.0,-0.9942799999999997
0.25,1854,7.54,0.98,-0.9944039999999994
0.25,1866,8.92,0.98,-0.9936640000000003
0.25,1871,8.78,1.0,-0.993668
0.25,1872,8.38,1.0,-0.99406
0.25,1873,8.06,1.0,-0.993972
0.25,1878,7.8,1.0,-0.9941679999999998
0.25,1879,8.22,1.0,-0.994132
0.25,1885,7.72,1.0,-0.9941919999999996
0.25,1888,7.88,1.0,-0.9943680000000001
0.25,1891,8.8,1.0,-0.9936480000000002
0.25,1899,8.08,1.0,-0.99408
0.25,1900,8.4,1.0,-0.9939359999999999
0.25,1910,8.06,1.0,-0.9941559999999999
0.25,1923,7.98,1.0,-0.9937719999999999
0.25,1938,7.48,0.98,-0.9948239999999998
0.25,1949,8.06,1.0,-0.9941720000000001
0.25,1975,8.66,1.0,-0.9937639999999998
0.25,1978,8.32,1.0,-0.9939759999999996
0.25,1981,8.38,1.0,-0.9946840000000001
0.25,1992,8.22,1.0,-0.9942200000000002
0.25,2001,8.16,1.0,-0.994176
0.25,2005,7.7,1.0,-0.9945559999999997
0.25,2018,7.94,1.0,-0.9945719999999995
0.25,2022,7.9,1.0,-0.9943480000000001
0.25,2036,8.24,1.0,-0.994248
0.25,2037,7.86,1.0,-0.9942039999999998
0.25,2042,8.02,1.0,-0.9940519999999994
0.25,2057,8.78,1.0,-0.9937879999999999
0.25,2058,8.36,1.0,-0.9942399999999997
0.25,2065,8.88,1.0,-0.9939279999999998
0.25,2066,8.4,1.0,-0.9940639999999997
0.25,2067,7.66,0.98,-0.9941960000000002
0.25,2069,7.8,1.0,-0.994224
0.25,2080,8.08,1.0,-0.9941520000000001
0.25,2084,7.96,1.0,-0.9937760000000001
0.25,2091,7.78,0.98,-0.9941160000000001
0.25,2092,7.52,0.98,-0.9941999999999998
0.25,2097,7.92,1.0,-0.9943439999999998
0.25,2100,8.34,1.0,-0.993972
0.25,2111,7.96,1.0,-0.994536
0.25,2114,7.8,1.0,-0.9942400000000002
0.25,2128,8.46,1.0,-0.9938760000000001
0.25,2130,7.78,0.98,-0.9941720000000001
0.25,2131,8.66,1.0,-0.9936039999999998
0.25,2136,7.84,0.98,-0.9944319999999998
0.25,2145,8.04,1.0,-0.9942879999999998
0.25,2151,8.28,1.0,-0.9935839999999998
0.25,2160,7.46,1.0,-0.9941000000000002
0.25,2164,8.1,1.0,-0.994092
0.25,2170,7.88,0.98,-0.9945759999999999
0.25,2171,8.42,1.0,-0.9937719999999999
0.25,2189,7.54,1.0,-0.9947799999999998
0.25,2190,7.0,1.0,-0.9947680000000001
0.25,2192,8.02,1.0,-0.9943239999999998
0.25,2200,8.18,1.0,-0.99418
0.25,2201,8.0,1.0,-0.9939680000000003
0.25,2220,8.22,1.0,-0.9941799999999995
0.25,2223,7.88,0.98,-0.9944800000000003
0.25,2228,7.6,1.0,-0.9939279999999998
0.25,2232,8.76,1.0,-0.9934080000000002
0.25,2233,7.94,1.0,-0.9939879999999998
0.25,2243,8.54,1.0,-0.9938440000000003
0.25,2250,7.38,1.0,-0.9943560000000002
0.25,2251,7.76,1.0,-0.994208
0.25,2254,7.8,1.0,-0.9943120000000001
0.25,2255,8.02,0.98,-0.9936999999999996
0.25,2257,8.34,1.0,-0.9939239999999998
0.25,2259,8.0,0.96,-0.9942240000000001
0.25,2263,7.3,1.0,-0.9939879999999998
0.25,2266,7.88,1.0,-0.9941600000000002
0.25,2267,8.3,1.0,-0.9937959999999996
0.25,2268,8.08,1.0,-0.993968
0.25,2274,7.66,1.0,-0.9945560000000002
0.25,2285,7.58,1.0,-0.9943000000000004
0.25,2289,8.22,1.0,-0.9937880000000002
0.25,2308,7.68,1.0,-0.9942800000000004
0.25,2309,7.68,1.0,-0.9943519999999998
0.25,2317,8.08,1.0,-0.9941600000000002
0.25,2328,7.6,1.0,-0.9940720000000002
0.25,2335,7.92,1.0,-0.9939280000000003
0.25,2341,7.54,0.98,-0.994292
0.25,2348,8.84,1.0,-0.9939920000000001
0.25,2351,7.86,1.0,-0.9944359999999999
0.25,2357,8.34,1.0,-0.9938839999999998
0.25,2369,8.48,1.0,-0.993888
0.25,2371,7.68,1.0,-0.994104
0.25,2373,7.56,0.98,-0.9944079999999996
0.25,2384,7.4,1.0,-0.9946160000000001
0.25,2394,7.6,1.0,-0.9946719999999999
0.25,2405,8.18,1.0,-0.9937480000000004
0.25,2407,8.52,1.0,-0.9939440000000002
0.25,2409,8.34,1.0,-0.9943880000000002
0.25,2420,7.76,1.0,-0.9942480000000002
0.25,2424,8.5,1.0,-0.9937160000000005
0.25,2425,8.02,1.0,-0.994084
0.25,2426,7.8,1.0,-0.9941120000000001
0.25,2427,7.82,1.0,-0.994404
0.25,2441,7.78,1.0,-0.9941559999999999
0.25,2444,8.3,1.0,-0.993836
0.25,2446,7.36,0.98,-0.9949120000000004
0.25,2456,8.02,0.98,-0.9941879999999998
0.25,2469,8.7,1.0,-0.9938359999999998
0.25,2472,8.08,1.0,-0.9943040000000002
0.25,2483,8.06,1.0,-0.9939960000000003
0.25,2485,8.0,1.0,-0.9942880000000004
0.25,2494,7.52,1.0,-0.9942159999999999
0.25,2498,8.66,0.98,-0.99398
0.25,2503,8.44,1.0,-0.9937999999999998
0.25,2516,8.0,0.98,-0.9940240000000001
0.25,2530,8.02,1.0,-0.994148
0.25,2532,8.5,1.0,-0.9937079999999997
0.25,2534,8.16,1.0,-0.9944399999999999
0.25,2541,8.18,1.0,-0.9938040000000004
0.25,2545,8.38,1.0,-0.9944360000000002
0.25,2546,8.1,1.0,-0.9943479999999998
0.25,2567,7.9,0.98,-0.9940200000000001
0.25,2570,8.12,1.0,-0.9941920000000002
0.25,2571,7.74,1.0,-0.9939559999999998
0.25,2581,7.1,1.0,-0.9945399999999998
0.25,2585,8.22,1.0,-0.9940919999999999
0.25,2606,8.2,1.0,-0.9937359999999995
0.25,2620,7.94,1.0,-0.99418
0.25,2622,8.5,1.0,-0.9939559999999998
0.25,2626,8.34,1.0,-0.9938760000000002
0.25,2636,7.86,1.0,-0.9941640000000003
0.25,2650,7.84,0.98,-0.9942879999999998
0.25,2660,7.36,1.0,-0.9945200000000003
0.25,2661,7.56,0.98,-0.9943120000000001
0.25,2662,7.96,0.98,-0.9942880000000001
0.25,2669,8.34,1.0,-0.9938839999999998
0.25,2676,8.06,1.0,-0.994404
0.25,2678,8.04,1.0,-0.994096
0.25,2683,7.9,1.0,-0.994292
0.25,2692,8.74,0.98,-0.993668
0.25,2696,7.84,1.0,-0.9942640000000003
0.25,2713,8.02,1.0,-0.99398
0.25,2722,7.96,1.0,-0.9939199999999997
0.25,2739,8.36,1.0,-0.9938799999999997
0.25,2740,8.06,1.0,-0.9939159999999996
0.25,2741,8.16,1.0,-0.993864
0.25,2748,8.22,0.98,-0.9939880000000001
0.25,2749,7.88,1.0,-0.9941119999999998
0.25,2756,7.64,1.0,-0.9942
0.25,2757,8.78,1.0,-0.9940120000000001
0.25,2770,7.6,1.0,-0.9946000000000009
0.25,2771,8.36,1.0,-0.9937679999999998
0.25,2774,7.92,0.98,-0.9943519999999999
0.25,2778,7.58,1.0,-0.9943959999999996
0.25,2796,8.54,1.0,-0.9938599999999999
0.25,2797,7.86,1.0,-0.9943399999999998
0.25,2800,8.42,1.0,-0.99398
0.25,2804,7.9,0.98,-0.9943560000000001
0.25,2808,8.02,1.0,-0.9940999999999999
0.25,2812,7.94,1.0,-0.994108
0.25,2814,8.16,1.0,-0.9942559999999997
0.25,2828,8.46,1.0,-0.9936999999999999
0.25,2837,8.06,1.0,-0.9943080000000001
0.25,2839,8.92,1.0,-0.9941679999999999
0.25,2840,8.36,1.0,-0.9938879999999998
0.25,2844,8.36,0.96,-0.994296
0.25,2848,7.84,1.0,-0.9946319999999998
0.25,2851,8.08,1.0,-0.9941279999999998
0.25,2861,7.02,1.0,-0.9945160000000002
0.25,2862,8.16,1.0,-0.9943040000000002
0.25,2868,8.04,0.98,-0.9944720000000001
0.25,2875,8.14,0.98,-0.9939319999999999
0.25,2878,7.94,1.0,-0.9942280000000002
0.25,2879,7.52,1.0,-0.9945039999999997
0.25,2880,7.24,1.0,-0.9941840000000002
0.25,2881,8.48,1.0,-0.9942399999999999
0.25,2885,7.9,1.0,-0.994084
0.25,2890,7.94,1.0,-0.9941560000000003
0.25,2894,8.38,1.0,-0.9938119999999999
0.25,2898,7.98,0.98,-0.9937079999999997
0.25,2903,7.92,1.0,-0.9940400000000001
0.25,2908,8.0,1.0,-0.99468
0.25,2910,7.6,1.0,-0.9941120000000001
0.25,2925,8.3,1.0,-0.9938999999999997
0.25,2929,8.82,1.0,-0.9937240000000002
0.25,2940,7.88,1.0,-0.9940800000000002
0.25,2942,8.22,0.96,-0.9942360000000002
0.25,2951,8.58,1.0,-0.9938440000000002
0.25,2960,8.06,1.0,-0.9938680000000001
0.25,2965,8.02,0.98,-0.9944440000000001
0.25,2966,7.9,1.0,-0.9943399999999998
0.25,2972,7.6,1.0,-0.9943200000000003
0.25,2980,7.56,1.0,-0.9943759999999997
0.25,2981,7.66,1.0,-0.9944999999999996
0.25,2988,8.16,1.0,-0.9938159999999998
0.25,2997,7.68,1.0,-0.9944159999999997
0.25,3004,8.4,1.0,-0.9939600000000002
0.25,3011,8.24,1.0,-0.994256
0.25,3017,7.66,1.0,-0.9942040000000002
0.25,3025,8.38,1.0,-0.994284
0.25,3034,8.12,1.0,-0.993832
0.25,3037,8.66,1.0,-0.9937720000000003
0.25,3042,8.28,1.0,-0.993944
0.25,3052,8.06,1.0,-0.9940279999999998
0.25,3054,8.2,1.0,-0.9938240000000002
0.25,3057,7.7,1.0,-0.994564
0.25,3058,7.9,1.0,-0.9945960000000004
0.25,3062,7.64,1.0,-0.994536
0.25,3065,8.64,1.0,-0.993648
0.25,3067,8.24,1.0,-0.9939679999999999
0.25,3069,7.34,0.98,-0.9942359999999998
0.25,3073,8.28,1.0,-0.9942240000000001
0.25,3078,7.68,0.98,-0.9940880000000001
0.25,3080,8.2,0.98,-0.994384
0.25,3083,8.18,1.0,-0.9938519999999997
0.25,3086,8.48,0.98,-0.9936639999999999
0.25,3088,7.86,1.0,-0.994084
0.25,3100,8.14,1.0,-0.9941399999999997
0.25,3103,8.28,1.0,-0.9938799999999998
0.25,3106,8.8,1.0,-0.993592
0.25,3107,8.06,1.0,-0.9941720000000001
0.25,3110,7.96,1.0,-0.9942080000000003
0.25,3117,8.44,1.0,-0.993784
0.25,3120,8.04,0.98,-0.9944720000000001
0.25,3127,8.6,1.0,-0.9937359999999997
0.25,3129,7.94,1.0,-0.9940039999999999
0.25,3130,8.38,1.0,-0.9942680000000002
0.25,3136,8.28,1.0,-0.9942959999999998
0.25,3146,8.02,1.0,-0.9940199999999997
0.25,3149,7.66,1.0,-0.9942440000000003
0.25,3152,8.48,1.0,-0.9937599999999996
0.25,3156,7.94,1.0,-0.994268
0.25,3161,7.52,0.98,-0.9947999999999999
0.25,3167,8.0,1.0,-0.9943280000000003
0.25,3172,8.04,1.0,-0.9941920000000003
0.25,3181,8.88,1.0,-0.9937119999999999
0.25,3184,7.36,0.98,-0.99472
0.25,3187,7.52,1.0,-0.9946160000000001
0.25,3189,7.26,1.0,-0.994572
0.25,3194,7.52,1.0,-0.9945519999999999
0.25,3196,8.16,1.0,-0.994104
0.25,3211,8.24,0.98,-0.9942480000000002
0.25,3215,8.0,1.0,-0.9942719999999998
0.25,3227,8.0,1.0,-0.9942799999999998
0.25,3236,7.9,1.0,-0.9942039999999999
0.25,3257,8.0,1.0,-0.9943279999999999
0.25,3259,8.44,1.0,-0.9939040000000001
0.25,3263,7.66,1.0,-0.9941000000000002
0.25,3270,7.88,1.0,-0.9943519999999998
0.25,3273,8.0,0.98,-0.9940799999999999
0.25,3294,8.02,1.0,-0.9941880000000002
0.25,3298,8.14,1.0,-0.9938839999999999
